xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
101.0,19.0,622.0,89.0,K       0       P       I       E       anf.       Unit          INBIFO       Inslilut       (ur       biologische       Forschung       GmbH          Kaufmannische       Verwaltung       Verlragsforschung,supplier,TeWon       (02203)       303-1          Telefax       (02203)       303-362          Telex       8874       675       inbid,85.5,1,,0.0,-1,85.5,0.0
508.0,125.0,614.0,154.0,TeWon       (02203)       303-1          Telefax       (02203)       303-362          Telex       8874       675       inbid,supplier,lh«       Zeichen,78.5,4,,0.0,-1,-1.0,0.0
100.0,163.0,379.0,175.0,il/BlfOInaShdlut       biologize       foacbunoGmbH       •       fu$g«ttfti8e       3       5000       Kbin       PO,supplier,Heinrich       Burghart       GmbH,42.5,3,,0.0,-1,42.5,0.0
98.0,205.0,394.0,218.0,Heinrich       Burghart       GmbH,receiver,lh«       Zeichen,6.5,4,,0.0,-1,6.5,0.0
394.0,205.0,574.0,231.0,lh«       Zeichen,other,92027,6.5,6,,0.0,-1,6.5,0.0
98.0,218.0,394.0,244.0,Tinsdaler       Weg       175,receiver,ihr       Sebieiben,6.5,7,lh«       Zeichen,238.0,4,6.5,238.0
574.0,218.0,683.0,231.0,92027,invoice_info,ihr       Sebieiben,13.0,7,,0.0,-1,-1.0,0.0
394.0,231.0,574.0,244.0,ihr       Sebieiben,other,2000       Wedel/Holstein,14.0,9,22.Sep.92,144.5,8,14.0,144.5
574.0,231.0,683.0,244.0,22.Sep.92,invoice_info,Unser       Zeichen,14.0,10,,0.0,-1,14.0,0.0
98.0,244.0,394.0,259.0,2000       Wedel/Holstein,receiver,Ref.       No.,27.0,12,Unser       Zeichen,238.0,10,27.0,238.0
394.0,244.0,574.0,259.0,Unser       Zeichen,other,Ref.       No.,27.0,12,VHA/MDM,144.5,11,27.0,144.5
574.0,244.0,683.0,259.0,VHA/MDM,invoice_info,Ref.       No.,27.0,12,,0.0,-1,27.0,0.0
394.0,259.0,574.0,298.0,Ref.       No.,other,"Koln,",41.5,14,B276       7       2.WM,144.5,13,41.5,144.5
574.0,259.0,683.0,298.0,B276       7       2.WM,invoice_info,"Koln,",41.5,14,,0.0,-1,41.5,0.0
394.0,298.0,574.0,342.0,"Koln,",other,BESTELLUNG       Nr.:       784/92/27672       •          WRE       GM          \Vlf       beeleflen       aolgiond       umjtiiigef       Einkavfebedingungen:          Merge       Anikei,94.5,16,9.Okt.92,144.5,15,94.5,144.5
574.0,298.0,683.0,342.0,9.Okt.92,invoice_info,Prei*          ijgi°MwSl.l4       %,94.5,17,,0.0,-1,94.5,0.0
