xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
366.0,418.0,439.0,446.0,dteML,other,,0.0,-1,,0.0,-1,0.0,0.0
188.0,417.0,255.0,442.0,A&AH,other,wr       #/.•,423.5,9,dteML,181.0,0,423.5,181.0
106.0,417.0,166.0,455.0,.N^VSPAPER          ISSUE,other,CREDIT,169.0,6,A&AH,85.5,1,169.0,85.5
294.0,447.0,328.0,460.0,ISSUE,other,J&OUM,130.0,4,,0.0,-1,130.0,0.0
292.0,578.0,329.0,589.0,J&OUM,other,CREDIT          DATS       PAID,39.5,5,,0.0,-1,39.5,0.0
291.0,605.0,344.0,641.0,CREDIT          DATS       PAID,other,**•*•'-       **#**•—V,231.0,10,,0.0,-1,231.0,0.0
98.0,598.0,140.0,612.0,CREDIT,other,CHECK       *,44.0,7,CREDIT          DATS       PAID,198.5,5,44.0,198.5
96.0,642.0,143.0,656.0,CHECK       *,other,kv%,204.5,8,,0.0,-1,204.5,0.0
46.0,848.0,126.0,859.0,kv%,other,,0.0,-1,wr       #/.•,144.0,9,0.0,144.0
208.0,849.0,252.0,857.0,wr       #/.•,other,,0.0,-1,**•*•'-       **#**•—V,84.5,10,0.0,84.5
273.0,848.0,356.0,860.0,**•*•'-       **#**•—V,other,,0.0,-1,,0.0,-1,0.0,0.0
