xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
31.0,90.0,53.0,120.0,gt,supplier,FORM       %>01»       MV       M-I4-,683.5,90,LK0BURNETTU.8.       A.,94.0,1,683.5,94.0
67.0,87.0,205.0,108.0,LK0BURNETTU.8.       A.,supplier,ADVERTISING          OUTDOOR       ESTIMATE       RSCAP       -       0003(3)          PERIOD       DATE       06/03/00          01/01/95       TO       13/31/95       PAGE       1          CLIENT:       P.M.       INC.       Of       PICE:       10       CESCi       T74A       (W.W)       TRANSIT          EST       NO:       9141       REVISES       EST       OTD       04/00/RS       BUS       SKELTER,41.0,2,,0.0,-1,41.0,0.0
105.0,101.0,501.0,176.0,ADVERTISING          OUTDOOR       ESTIMATE       RSCAP       -       0003(3)          PERIOD       DATE       06/03/00          01/01/95       TO       13/31/95       PAGE       1          CLIENT:       P.M.       INC.       Of       PICE:       10       CESCi       T74A       (W.W)       TRANSIT          EST       NO:       9141       REVISES       EST       OTD       04/00/RS       BUS       SKELTER,other,PRODUCT:          10-MARL30R0,60.0,4,,0.0,-1,60.0,0.0
132.0,196.0,332.0,226.0,TOTALS       CT       PSOOlKT/MbCT/S       ?ON       /ICKTh          SHOWING       OATE,positions,1ST       AMT          AUOLNT,38.0,10,PRODUCT:          10-MARL30R0,206.5,4,38.0,206.5
409.0,185.0,468.0,212.0,PRODUCT:          10-MARL30R0,positions,EST       AMT          CHANGE,47.0,89,,0.0,-1,47.0,0.0
149.0,248.0,215.0,275.0,HRKT/S       EOS          •KD-NEW       YORK,positions,jeO-WASHINOTON,109.5,6,*ERIOO,78.0,9,109.5,78.0
150.0,366.0,221.0,376.0,jeO-WASHINOTON,positions,3U0-ATLANTA,156.5,7,MAH       IMS,76.5,27,156.5,76.5
153.0,523.0,209.0,532.0,3U0-ATLANTA,positions,30O-WXAS!,157.0,8,HAR       IMS,84.0,53,157.0,84.0
156.0,680.0,202.0,689.0,30O-WXAS!,positions,,0.0,-1,MAR       1095,88.5,79,0.0,88.5
232.0,239.0,288.0,261.0,*ERIOO,positions,«.400.00,15.5,12,1ST       AMT          AUOLNT,58.5,10,15.5,58.5
288.0,238.0,349.0,260.0,1ST       AMT          AUOLNT,positions,*ERIOO,1.0,9,EST       AMT          CHANGE,79.5,89,1.0,79.5
232.0,260.0,289.0,273.0,AUQ       IMS,positions,4.400.00,9.5,14,«.400.00,58.5,12,9.5,58.5
288.0,259.0,350.0,272.0,«.400.00,positions,AUQ       IMS,1.0,11,,0.0,-1,1.0,0.0
233.0,272.0,289.0,282.0,SC       9,positions,12.400.00,10.0,16,4.400.00,58.5,14,10.0,58.5
289.0,271.0,350.0,281.0,4.400.00,positions,SC       9,1.0,13,,0.0,-1,1.0,0.0
233.0,281.0,289.0,295.0,OUARTIR       3,positions,"4,400.00",11.5,18,12.400.00,58.5,16,11.5,58.5
289.0,280.0,350.0,294.0,12.400.00,positions,OUARTIR       3,1.0,15,,0.0,-1,1.0,0.0
233.0,294.0,289.0,307.0,OCT,positions,4.400.00,9.0,20,"4,400.00",58.5,18,9.0,58.5
