xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
248.0,106.0,478.0,132.0,ECONorthwest,supplier,ECONOMICS       *       FINANCE       *       PLANNING          Sufie400          99       Wesl       iah       Av«ioe          Eugene.       OR       97401,67.0,2,,0.0,-1,67.0,0.0
67.0,179.0,196.0,217.0,Phone-(541)       687-0051          FAX'       (541)       344-0562          info       ©       eugene       eccrw.cwn,supplier,"Hagens       &       Berman          1301       Fifth       Avenue.       Suite       2929          Seattle,       WA       98101",80.0,4,ECONOMICS       *       FINANCE       *       PLANNING          Sufie400          99       Wesl       iah       Av«ioe          Eugene.       OR       97401,228.0,2,80.0,228.0
247.0,155.0,472.0,217.0,ECONOMICS       *       FINANCE       *       PLANNING          Sufie400          99       Wesl       iah       Av«ioe          Eugene.       OR       97401,supplier,"Re:       Berman/Tobacco          For       professional       services       rendered       for       the       period       ending       September       20,1998",171.5,7,Other       Office*          Portland       •       (503)       222-6060          Seattle'(206)       622-2403,226.5,3,-1.0,226.5
530.0,180.0,642.0,218.0,Other       Office*          Portland       •       (503)       222-6060          Seattle'(206)       622-2403,supplier,"September       30,       1998          Invoice       No:       1735          Project       No:       821",79.5,5,,0.0,-1,79.5,0.0
67.0,259.0,228.0,297.0,"Hagens       &       Berman          1301       Fifth       Avenue.       Suite       2929          Seattle,       WA       98101",receiver,Attn:       Jim       Solimano,38.5,6,"September       30,       1998          Invoice       No:       1735          Project       No:       821",458.5,5,38.5,458.5
545.0,259.0,667.0,298.0,"September       30,       1998          Invoice       No:       1735          Project       No:       821",invoice_info,Amount,158.0,13,,0.0,-1,158.0,0.0
67.0,311.0,168.0,322.0,Attn:       Jim       Solimano,receiver,"Re:       Berman/Tobacco          For       professional       services       rendered       for       the       period       ending       September       20,1998",41.0,7,,0.0,-1,41.0,0.0
67.0,338.0,467.0,377.0,"Re:       Berman/Tobacco          For       professional       services       rendered       for       the       period       ending       September       20,1998",other,Professional       Services,51.5,8,,0.0,-1,51.5,0.0
67.0,403.0,190.0,415.0,Professional       Services,positions,Description,27.5,9,,0.0,-1,27.5,0.0
65.0,430.0,187.0,443.0,Description,positions,W.       Ed       Whitelaw,20.0,14,Title,137.5,10,20.0,137.5
187.0,430.0,340.0,443.0,Title,positions,W.       Ed       Whitelaw,20.0,14,Rate,118.0,11,20.0,118.0
340.0,430.0,423.0,443.0,Rate,positions,Exp       W/lness/Sr       Econ,20.0,15,Hours,82.0,12,20.0,82.0
423.0,430.0,504.0,443.0,Hours,positions,250.00,20.0,16,Amount,86.5,13,20.0,86.5
504.0,430.0,596.0,443.0,Amount,positions,40.00,20.0,17,,0.0,-1,20.0,0.0
65.0,443.0,187.0,470.0,W.       Ed       Whitelaw,positions,Edward       MacMullan,20.0,19,Exp       W/lness/Sr       Econ,137.5,15,20.0,137.5
187.0,443.0,340.0,470.0,Exp       W/lness/Sr       Econ,positions,Edward       MacMullan,20.0,19,250.00,118.0,16,20.0,118.0
340.0,443.0,423.0,470.0,250.00,positions,Economist       3,20.0,20,40.00,82.0,17,20.0,82.0
423.0,443.0,504.0,470.0,40.00,positions,"$10,000.00          $967.50",6.5,18,,0.0,-1,6.5,0.0
504.0,443.0,596.0,483.0,"$10,000.00          $967.50",positions,10.75,13.5,22,,0.0,-1,13.5,0.0
65.0,470.0,187.0,483.0,Edward       MacMullan,positions,Anne       FifiekJ,13.5,23,Economist       3,137.5,20,13.5,137.5
187.0,470.0,340.0,483.0,Economist       3,positions,Anne       FifiekJ,13.5,23,90.00,118.0,21,13.5,118.0
340.0,470.0,423.0,483.0,90.00,positions,Research       Analyst       2,13.5,24,10.75,82.0,22,13.5,82.0
423.0,470.0,504.0,483.0,10.75,positions,55.00,13.5,25,"$10,000.00          $967.50",86.5,18,13.5,86.5
65.0,483.0,187.0,497.0,Anne       FifiekJ,positions,Becky       Grossman,14.0,28,Research       Analyst       2,137.5,24,14.0,137.5
187.0,483.0,340.0,497.0,Research       Analyst       2,positions,Becky       Grossman,14.0,28,55.00,118.0,25,14.0,118.0
340.0,483.0,423.0,497.0,55.00,positions,Technical       Asst       3          i,14.0,29,18.50,82.0,26,14.0,82.0
423.0,483.0,504.0,497.0,18.50,positions,30.00,14.0,30,"$1,017.50",86.5,27,14.0,86.5
504.0,483.0,596.0,497.0,"$1,017.50",positions,2.25,14.0,31,,0.0,-1,14.0,0.0
65.0,497.0,187.0,511.0,Becky       Grossman,positions,"Total       Professional       Services       $12,052.50",26.0,33,Technical       Asst       3          i,137.5,29,26.0,137.5
187.0,497.0,340.0,511.0,Technical       Asst       3          i,positions,"Total       Professional       Services       $12,052.50",26.0,33,30.00,118.0,30,26.0,118.0
340.0,497.0,423.0,511.0,30.00,positions,"Total       Professional       Services       $12,052.50",26.0,33,2.25,82.0,31,26.0,82.0
423.0,497.0,504.0,511.0,2.25,positions,"Total       Professional       Services       $12,052.50",26.0,33,$67.50,86.5,32,26.0,86.5
504.0,497.0,596.0,511.0,$67.50,positions,"Total       Professional       Services       $12,052.50",26.0,33,,0.0,-1,26.0,0.0
66.0,523.0,587.0,537.0,"Total       Professional       Services       $12,052.50",total,Reimbursable       Expenses,53.5,34,,0.0,-1,53.5,0.0
66.0,577.0,203.0,590.0,Reimbursable       Expenses,positions,Associates          Meals          Printing          Postage          Telephone,52.5,35,,0.0,-1,52.5,0.0
65.0,603.0,124.0,669.0,Associates          Meals          Printing          Postage          Telephone,positions,Total       Reimbursable       Expenses,74.0,37,40.00          9.40          240.48          17.80          42.96          350.64,472.5,36,74.0,472.5
548.0,604.0,586.0,687.0,40.00          9.40          240.48          17.80          42.96          350.64,positions,$350.64,63.5,38,,0.0,-1,63.5,0.0
66.0,703.0,235.0,717.0,Total       Reimbursable       Expenses,positions,Total       Current       Billing,26.0,40,$350.64,414.5,38,26.0,414.5
543.0,703.0,587.0,715.0,$350.64,positions,,0.0,-1,,0.0,-1,0.0,0.0
488.0,854.0,530.0,901.0,\\»v       c          -or,other,,0.0,-1,83542445,165.0,41,0.0,165.0
65.0,729.0,181.0,743.0,Total       Current       Billing,total,,0.0,-1,,0.0,-1,0.0,0.0
661.0,793.0,687.0,893.0,83542445,other,,0.0,-1,,0.0,-1,0.0,0.0
