xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
40.0,86.0,104.0,97.0,VOUCHER:,other,"PLEASE       READ       INSTRUCTIONS          ON       PAGE       2.          PAYEE:       Potor       R.       Byron,       Ph.D.       SPECIAL       INSTRUCTIONS:       Please       mall       check       to          VCU       -       Dept       of       Pharmacy       &       Phamaceutics       Jo       Allison/R&D       A2       by       Friday,       January       19,1996.          P.O.       Box       980533       '          Richmond,       VA       23298-0533",95.5,3,PHILIP       MORRIS       USA          VOUCHER,282.0,1,-1.0,-1.0
265.0,88.0,443.0,125.0,PHILIP       MORRIS       USA          VOUCHER,other,"PLEASE       READ       INSTRUCTIONS          ON       PAGE       2.          PAYEE:       Potor       R.       Byron,       Ph.D.       SPECIAL       INSTRUCTIONS:       Please       mall       check       to          VCU       -       Dept       of       Pharmacy       &       Phamaceutics       Jo       Allison/R&D       A2       by       Friday,       January       19,1996.          P.O.       Box       980533       '          Richmond,       VA       23298-0533",80.5,3,DATE:       1/11/96,193.5,2,-1.0,193.5
502.0,108.0,593.0,119.0,DATE:       1/11/96,invoice_info,"PLEASE       READ       INSTRUCTIONS          ON       PAGE       2.          PAYEE:       Potor       R.       Byron,       Ph.D.       SPECIAL       INSTRUCTIONS:       Please       mall       check       to          VCU       -       Dept       of       Pharmacy       &       Phamaceutics       Jo       Allison/R&D       A2       by       Friday,       January       19,1996.          P.O.       Box       980533       '          Richmond,       VA       23298-0533",73.5,3,,0.0,-1,73.5,0.0
39.0,122.0,642.0,252.0,"PLEASE       READ       INSTRUCTIONS          ON       PAGE       2.          PAYEE:       Potor       R.       Byron,       Ph.D.       SPECIAL       INSTRUCTIONS:       Please       mall       check       to          VCU       -       Dept       of       Pharmacy       &       Phamaceutics       Jo       Allison/R&D       A2       by       Friday,       January       19,1996.          P.O.       Box       980533       '          Richmond,       VA       23298-0533",other,COST       CENTER          EXPLANATION       OF       PAYMENT       TO       BE       CHARGED       $       AMOUNT,111.0,4,PHILIP       MORRIS       USA          VOUCHER,13.5,1,111.0,13.5
136.0,281.0,643.0,315.0,COST       CENTER          EXPLANATION       OF       PAYMENT       TO       BE       CHARGED       $       AMOUNT,positions,Consulting       fees       lor       April-December       1995       (Aerosol       Physics).,21.5,5,,0.0,-1,21.5,0.0
35.0,307.0,395.0,332.0,Consulting       fees       lor       April-December       1995       (Aerosol       Physics).,positions,050-1R1-470,1.5,6,COST       CENTER          EXPLANATION       OF       PAYMENT       TO       BE       CHARGED       $       AMOUNT,174.5,4,1.5,174.5
395.0,309.0,557.0,333.0,050-1R1-470,positions,1.212.50,1.0,7,,0.0,-1,1.0,0.0
557.0,310.0,669.0,334.0,1.212.50,positions,1996,175.0,12,,0.0,-1,175.0,0.0
35.0,330.0,395.0,355.0,Dr.       Byron's       SS*       290-70-9683,positions,CHECK       DATE       DUE:       Janua,155.0,10,050-1R1-470,261.0,6,155.0,261.0
39.0,488.0,288.0,524.0,PREPARED       BY:       Jo       Allison          LOCATION:       R&D/A2       Extension:       2400,other,FOR       ACCOUNTING       USE       ONLY,54.5,13,APPROVED:,257.5,11,-1.0,257.5
