xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
57.0,923.0,109.0,933.0,Fom       582401,other,,0.0,-1,Billing       Lawyer       [rfwfrT-       ft**?!,446.0,1,0.0,446.0
450.0,922.0,608.0,934.0,Billing       Lawyer       [rfwfrT-       ft**?!,other,,0.0,-1,,0.0,-1,0.0,0.0
535.0,83.0,655.0,96.0,Invoice       No.       M384905,invoice_info,Due:       ._Qtt0fegr       11.       1?94          File       No:       _488iL2,84.0,6,,0.0,-1,84.0,0.0
34.0,81.0,277.0,164.0,"•       PtiJLiP       MORBJS       COMPANIES       INC.       and          .——PHILIP       MORRIS       INCORPORATED          •       do       Char       lea       R.       Wall,       Eaq.          *       Vice       Preadeol       and       General       Counsel          120       Paric       Avenue          New       York.       NY       10017",receiver,"RE:       Philip       Morris       Companies       Inc.       and       Philip       Morris       Incorporated       v.       American          Broadcasting       Companies,       Inc.,       John       Martin       and       Walt       Bogdanich          STATEMENT       FOR       PROFESSIONAL       SERVICES          AND       CHARGES       RENDERED       in       connection       with          the       referenced       matter,       for       the       period       ending          September       30,       1994,       per       the       attached       itemization:",163.5,7,I*       ACCOCVT       WfTH          Hunton       &       Williams,222.5,4,-1.0,222.5
308.0,108.0,448.0,133.0,I*       ACCOCVT       WfTH          Hunton       &       Williams,supplier,Attorneys       at       Law          RIVERFRONT       PLAZA.       EAST       TOWER          951       EAST       BYRD       STREET          RICHMOND.       VIRGINIA       23219-4074,41.0,5,,0.0,-1,41.0,0.0
299.0,137.0,457.0,186.0,Attorneys       at       Law          RIVERFRONT       PLAZA.       EAST       TOWER          951       EAST       BYRD       STREET          RICHMOND.       VIRGINIA       23219-4074,supplier,"RE:       Philip       Morris       Companies       Inc.       and       Philip       Morris       Incorporated       v.       American          Broadcasting       Companies,       Inc.,       John       Martin       and       Walt       Bogdanich          STATEMENT       FOR       PROFESSIONAL       SERVICES          AND       CHARGES       RENDERED       in       connection       with          the       referenced       matter,       for       the       period       ending          September       30,       1994,       per       the       attached       itemization:",124.5,7,Due:       ._Qtt0fegr       11.       1?94          File       No:       _488iL2,219.5,6,-1.0,219.5
535.0,160.0,660.0,187.0,Due:       ._Qtt0fegr       11.       1?94          File       No:       _488iL2,invoice_info,"RE:       Philip       Morris       Companies       Inc.       and       Philip       Morris       Incorporated       v.       American          Broadcasting       Companies,       Inc.,       John       Martin       and       Walt       Bogdanich          STATEMENT       FOR       PROFESSIONAL       SERVICES          AND       CHARGES       RENDERED       in       connection       with          the       referenced       matter,       for       the       period       ending          September       30,       1994,       per       the       attached       itemization:",112.5,7,,0.0,-1,112.5,0.0
115.0,234.0,614.0,338.0,"RE:       Philip       Morris       Companies       Inc.       and       Philip       Morris       Incorporated       v.       American          Broadcasting       Companies,       Inc.,       John       Martin       and       Walt       Bogdanich          STATEMENT       FOR       PROFESSIONAL       SERVICES          AND       CHARGES       RENDERED       in       connection       with          the       referenced       matter,       for       the       period       ending          September       30,       1994,       per       the       attached       itemization:",other,SUMMARY          FEES       FOR       PROFESSIONAL       SERVICES:          CHARGES:          TOTAL       CURRENT       FEES       AND       CHARGES:          OUTSTANDING       BALANCE^):          PLEASE       REMIT       TOTAL       BALANCE       DUE:,185.0,8,,0.0,-1,185.0,0.0
114.0,371.0,415.0,571.0,SUMMARY          FEES       FOR       PROFESSIONAL       SERVICES:          CHARGES:          TOTAL       CURRENT       FEES       AND       CHARGES:          OUTSTANDING       BALANCE^):          PLEASE       REMIT       TOTAL       BALANCE       DUE:,positions,SEE       ATTACHED       DETAIL          PLEASE       RETURN       PRINTOUT       WTTH       THIS       BILL       TO       ACCOUNTING       DEPARTMENT,399.0,10,"S       80,524.50          6,209.90          S       86,734.40          S       100,645.97          $       187,380.37",319.0,9,-1.0,319.0
529.0,427.0,638.0,572.0,"S       80,524.50          6,209.90          S       86,734.40          S       100,645.97          $       187,380.37",positions,SEE       ATTACHED       DETAIL          PLEASE       RETURN       PRINTOUT       WTTH       THIS       BILL       TO       ACCOUNTING       DEPARTMENT,370.5,10,,0.0,-1,370.5,0.0
203.0,854.0,549.0,886.0,SEE       ATTACHED       DETAIL          PLEASE       RETURN       PRINTOUT       WTTH       THIS       BILL       TO       ACCOUNTING       DEPARTMENT,other,Billing       Lawyer       [rfwfrT-       ft**?!,58.0,1,,0.0,-1,58.0,0.0
