xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
740.0,68.0,764.0,75.0,',supplier,211       EAST       43RD       STREET       .       NEW       YORK.       N.Y.       10017       .       .557-9600,111.0,1,,0.0,-1,111.0,0.0
116.0,172.0,768.0,193.0,211       EAST       43RD       STREET       .       NEW       YORK.       N.Y.       10017       .       .557-9600,supplier,"T0:       Or.       A1       Udov;          Philip       Morris,       Inc.          100       Park       Avenue          New       York.       New       York       10017",77.0,3,,0.0,-1,77.0,0.0
25.0,236.0,67.0,296.0,Mr-,other,,0.0,-1,"T0:       Or.       A1       Udov;          Philip       Morris,       Inc.          100       Park       Avenue          New       York.       New       York       10017",197.5,3,0.0,197.5
118.0,229.0,369.0,290.0,"T0:       Or.       A1       Udov;          Philip       Morris,       Inc.          100       Park       Avenue          New       York.       New       York       10017",receiver,INVOICE,95.0,7,Dote          Invoico       ~          Our       Job       H          v».       .r       r«       o       e*,202.0,4,-1.0,202.0
406.0,229.0,485.0,305.0,Dote          Invoico       ~          Our       Job       H          v».       .r       r«       o       e*,invoice_info,INVOICE,87.5,7,12/28/76          2-127          IT.M,126.0,5,87.5,126.0
537.0,234.0,606.0,293.0,12/28/76          2-127          IT.M,invoice_info,"337,700.00",194.5,11,i       <,147.5,6,194.5,147.5
709.0,289.0,729.0,295.0,i       <,other,,0.0,-1,,0.0,-1,0.0,0.0
358.0,348.0,445.0,361.0,INVOICE,other,"TiTLG;       Low       Tar       Cigarette       Tracking       Study          FEE:       S36,700.00       +       5%,       bill       as",79.5,8,,0.0,-1,79.5,0.0
118.0,404.0,421.0,464.0,"TiTLG;       Low       Tar       Cigarette       Tracking       Study          FEE:       S36,700.00       +       5%,       bill       as",positions,BALANCE       DUE:,141.0,9,"337,700.00",256.0,11,141.0,256.0
120.0,569.0,218.0,581.0,BALANCE       DUE:,positions,"NOir.:       Third       parti.il       payment       in       amount       of       $12,233.00       dated       12/8/76.          Invoice       *       2412.       not       received       of       this       d.Uo.",53.5,13,Final       Payment,130.0,10,-1.0,130.0
246.0,570.0,352.0,588.0,Final       Payment,positions,"NOir.:       Third       parti.il       payment       in       amount       of       $12,233.00       dated       12/8/76.          Invoice       *       2412.       not       received       of       this       d.Uo.",49.5,13,"$1,000.00",329.0,12,-1.0,329.0
484.0,449.0,567.0,467.0,"337,700.00",positions,"NOir.:       Third       parti.il       payment       in       amount       of       $12,233.00       dated       12/8/76.          Invoice       *       2412.       not       received       of       this       d.Uo.",170.5,13,,0.0,-1,-1.0,0.0
590.0,574.0,666.0,591.0,"$1,000.00",positions,"NOir.:       Third       parti.il       payment       in       amount       of       $12,233.00       dated       12/8/76.          Invoice       *       2412.       not       received       of       this       d.Uo.",46.0,13,,0.0,-1,46.0,0.0
125.0,609.0,640.0,648.0,"NOir.:       Third       parti.il       payment       in       amount       of       $12,233.00       dated       12/8/76.          Invoice       *       2412.       not       received       of       this       d.Uo.",other,*       i,74.5,14,,0.0,-1,74.5,0.0
341.0,700.0,365.0,706.0,*       i,other,PlCOS$       note       that       0/f       Questionnaires       and       IBM       cards       arc       stored       for       six       months       after       completion          of       the       study       and       then       discorded       unless       3       written       reauest       that       they       he       sent       to       you       is       received.,160.5,17,,0.0,-1,-1.0,0.0
418.0,750.0,427.0,766.0,0,other,PlCOS$       note       that       0/f       Questionnaires       and       IBM       cards       arc       stored       for       six       months       after       completion          of       the       study       and       then       discorded       unless       3       written       reauest       that       they       he       sent       to       you       is       received.,105.5,17,,0.0,-1,105.5,0.0
479.0,721.0,504.0,748.0,l>',other,PlCOS$       note       that       0/f       Questionnaires       and       IBM       cards       arc       stored       for       six       months       after       completion          of       the       study       and       then       discorded       unless       3       written       reauest       that       they       he       sent       to       you       is       received.,129.0,17,,0.0,-1,-1.0,0.0
190.0,851.0,616.0,876.0,PlCOS$       note       that       0/f       Questionnaires       and       IBM       cards       arc       stored       for       six       months       after       completion          of       the       study       and       then       discorded       unless       3       written       reauest       that       they       he       sent       to       you       is       received.,other,MARKETING.       ECONOMIC       AND       MOTIVATION       RESEARCH,45.5,18,2042529,349.0,19,45.5,349.0
160.0,902.0,642.0,916.0,MARKETING.       ECONOMIC       AND       MOTIVATION       RESEARCH,other,,0.0,-1,2042529,351.0,19,0.0,-1.0
744.0,864.0,760.0,944.0,2042529,other,,0.0,-1,,0.0,-1,0.0,0.0
