xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
33.0,33.0,69.0,47.0,RJR,other,|       EMPLOYEE       NAME       (TYPE       CR       HUNT)          II       Patrick       M.       Lippidlo,43.5,5,6-12,153.0,1,-1.0,153.0
186.0,36.0,222.0,50.0,6-12,invoice_info,|       EMPLOYEE       NAME       (TYPE       CR       HUNT)          II       Patrick       M.       Lippidlo,40.5,5,Business       Expense       Voucher          19       92,169.0,2,40.5,169.0
275.0,20.0,471.0,47.0,Business       Expense       Voucher          19       92,other,CHECK       HANDLING       INSTRUCTIONS       (IF       APPLICABLE),42.5,7,Page,183.5,3,-1.0,183.5
543.0,37.0,570.0,50.0,Page,invoice_info,CHECK       HANDLING       INSTRUCTIONS       (IF       APPLICABLE),32.5,7,of,87.0,4,32.5,87.0
635.0,37.0,652.0,48.0,of,invoice_info,CHECK       HANDLING       INSTRUCTIONS       (IF       APPLICABLE),33.5,7,,0.0,-1,-1.0,0.0
25.0,65.0,239.0,102.0,|       EMPLOYEE       NAME       (TYPE       CR       HUNT)          II       Patrick       M.       Lippidlo,receiver,■-tailing       Address       (IF       APPLICABLE),35.0,9,Account          67630,141.5,6,35.0,141.5
239.0,65.0,308.0,102.0,Account          67630,receiver,IX       Return       to:       Name       Patrick       M.       I       Jppicllo,11.0,8,CHECK       HANDLING       INSTRUCTIONS       (IF       APPLICABLE),238.0,7,11.0,238.0
308.0,65.0,715.0,87.0,CHECK       HANDLING       INSTRUCTIONS       (IF       APPLICABLE),receiver,Account          67630,7.5,6,,0.0,-1,7.5,0.0
308.0,87.0,715.0,102.0,IX       Return       to:       Name       Patrick       M.       I       Jppicllo,receiver,Extn       No.          Carol-4447,24.0,10,,0.0,-1,24.0,0.0
25.0,102.0,239.0,135.0,■-tailing       Address       (IF       APPLICABLE),receiver,Departure       Date,72.5,13,Extn       No.          Carol-4447,141.5,10,72.5,141.5
239.0,102.0,308.0,135.0,Extn       No.          Carol-4447,receiver,□       Call       for       Rckup:       Name          Extn.,37.0,12,Dept       R*D          Location       Bldg.       630-2,238.0,11,37.0,238.0
308.0,102.0,715.0,135.0,Dept       R*D          Location       Bldg.       630-2,receiver,□       Call       for       Rckup:       Name          Extn.,37.0,12,,0.0,-1,37.0,0.0
308.0,135.0,715.0,176.0,□       Call       for       Rckup:       Name          Extn.,receiver,Return       Date,35.5,15,,0.0,-1,35.5,0.0
27.0,182.0,173.0,200.0,Departure       Date,positions,1,35.0,17,Destination,137.0,14,35.0,137.0
173.0,182.0,301.0,200.0,Destination,positions,1,35.0,17,Return       Date,119.5,15,35.0,119.5
301.0,182.0,412.0,200.0,Return       Date,positions,"t:       ""...",58.5,18,.       V;       ;       Purposc(s)       of       Trip,206.0,16,58.5,206.0
