xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
250.0,55.0,306.0,67.0,FISH,supplier,To       Expenses,224.0,5,«&       ME       A       V       E,95.0,1,224.0,95.0
319.0,54.0,427.0,67.0,«&       ME       A       V       E,supplier,To       Expenses,224.5,5,,0.0,-1,-1.0,0.0
459.0,71.0,551.0,90.0,.       3       OCT       1383,other,"September       26,       1989          Statement       99925083          Page       2",50.0,3,,0.0,-1,50.0,0.0
476.0,108.0,607.0,153.0,"September       26,       1989          Statement       99925083          Page       2",invoice_info,Miscellaneous       Expenses       $       7.35          Total       Expenses       $       7.35          Total       for       this       Matter       $       7.35,224.0,6,,0.0,-1,-1.0,0.0
51.0,198.0,195.0,226.0,PTR-0068          PfiN       Matter       01345.023,other,Miscellaneous       Expenses       $       7.35          Total       Expenses       $       7.35          Total       for       this       Matter       $       7.35,142.5,6,,0.0,-1,-1.0,0.0
273.0,278.0,353.0,292.0,To       Expenses,other,Miscellaneous       Expenses       $       7.35          Total       Expenses       $       7.35          Total       for       this       Matter       $       7.35,69.5,6,,0.0,-1,69.5,0.0
122.0,308.0,598.0,401.0,Miscellaneous       Expenses       $       7.35          Total       Expenses       $       7.35          Total       for       this       Matter       $       7.35,positions,"FTR-0072          FSN       Matter       01345.031          August          4,       1989       .          Review,       and       transmittal       to       Messrs.       Marlow       and          Mandiratta,       of       Notice       of       Allowance.",129.5,7,,0.0,-1,129.5,0.0
49.0,430.0,475.0,538.0,"FTR-0072          FSN       Matter       01345.031          August          4,       1989       .          Review,       and       transmittal       to       Messrs.       Marlow       and          Mandiratta,       of       Notice       of       Allowance.",positions,Total       Fees       for       Services       $       70.00          To       Expenses          Postago       §       6.98          >       Total       Expenses       $       6.98          Total       for       this       Hatter       $       76.98,148.0,8,,0.0,-1,148.0,0.0
34.0,554.0,598.0,710.0,Total       Fees       for       Services       $       70.00          To       Expenses          Postago       §       6.98          >       Total       Expenses       $       6.98          Total       for       this       Hatter       $       76.98,positions,"PTR-0079          F&N       Matter       01345.032          9          August          4,       1989          Roview,       and       transmittal       to       Messrs.       Bass       and          Mandiratta,       of       Notice       of       Allowance.          Total       Fees       for       Services       $       70.00",177.5,9,,0.0,-1,177.5,0.0
47.0,739.0,597.0,880.0,"PTR-0079          F&N       Matter       01345.032          9          August          4,       1989          Roview,       and       transmittal       to       Messrs.       Bass       and          Mandiratta,       of       Notice       of       Allowance.          Total       Fees       for       Services       $       70.00",positions,To       Expenses,94.0,10,2501335209,327.5,11,94.0,327.5
269.0,896.0,348.0,911.0,To       Expenses,other,,0.0,-1,2501335209,341.0,11,0.0,-1.0
640.0,847.0,659.0,934.0,2501335209,other,,0.0,-1,,0.0,-1,0.0,0.0
