xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
57.0,40.0,324.0,58.0,BUSINESS       EXPENSE       VOUCHER,other,Employee       Name          Roger       L.       Mozingo,28.5,3,Dale       Prepared       I       Page          07/03/97       I       1       of,256.0,1,28.5,-1.0
387.0,33.0,506.0,63.0,Dale       Prepared       I       Page          07/03/97       I       1       of,invoice_info,Return       to:          0       1       1       ft*,59.0,5,[       Disbursement       Accounting       Use       ONLY          36.53,169.5,2,59.0,169.5
527.0,33.0,705.0,62.0,[       Disbursement       Accounting       Use       ONLY          36.53,invoice_info,Return       to:          0       1       1       ft*,59.5,5,,0.0,-1,-1.0,0.0
54.0,62.0,240.0,93.0,Employee       Name          Roger       L.       Mozingo,receiver,"Mating       Address       (If       applicable)          VP,       State       Government       Relations          Reynolds       11th          Government       Relations",45.0,6,Accounl       Number          75586,143.0,4,45.0,143.0
240.0,62.0,340.0,93.0,Accounl       Number          75586,receiver,"Mating       Address       (If       applicable)          VP,       State       Government       Relations          Reynolds       11th          Government       Relations",45.0,6,Dale       Prepared       I       Page          07/03/97       I       1       of,156.5,1,45.0,156.5
389.0,62.0,711.0,152.0,Return       to:          0       1       1       ft*,invoice_info,RETURN       DATEI       PURPOSE       OF       TRIP,68.5,9,,0.0,-1,68.5,0.0
54.0,93.0,240.0,152.0,"Mating       Address       (If       applicable)          VP,       State       Government       Relations          Reynolds       11th          Government       Relations",receiver,DEPART       DATE!       DESTINATION(S),53.0,8,Extension       Numbor          (910)       741-7665,143.0,7,53.0,143.0
240.0,93.0,340.0,152.0,Extension       Numbor          (910)       741-7665,receiver,DEPART       DATE!       DESTINATION(S),53.0,8,Return       to:          0       1       1       ft*,260.0,5,53.0,260.0
54.0,168.0,340.0,183.0,DEPART       DATE!       DESTINATION(S),other,1          1          </>          ir          S'          §          •          8,15.0,10,RETURN       DATEI       PURPOSE       OF       TRIP,328.5,9,15.0,328.5
340.0,168.0,711.0,183.0,RETURN       DATEI       PURPOSE       OF       TRIP,other,1          1          </>          ir          S'          §          •          8,15.0,10,,0.0,-1,15.0,0.0
