xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
14.0,122.0,170.0,135.0,LKP       INTERNATIONAL       LTD,supplier,CLIENT          MEDIA:          EST       #:          DESC:,59.5,2,PRODUCTION       ESTIMATE,551.0,1,59.5,551.0
571.0,119.0,715.0,132.0,PRODUCTION       ESTIMATE,other,6/14/84          1          410105110,62.5,6,,0.0,-1,62.5,0.0
17.0,140.0,62.0,236.0,CLIENT          MEDIA:          EST       #:          DESC:,receiver,CODE,83.5,11,:       RJR/More       Family       Black          Out-of-Home          H4-ME-0044E          VOILE       DRESS       100's          14x48       Printed       Bulletin,130.0,3,83.5,130.0
62.0,140.0,277.0,236.0,:       RJR/More       Family       Black          Out-of-Home          H4-ME-0044E          VOILE       DRESS       100's          14x48       Printed       Bulletin,receiver,ORIGINAL,60.0,7,•,247.5,4,60.0,247.5
378.0,140.0,456.0,236.0,•,invoice_info,ORIGINAL,60.0,7,DATE:          PAGE       1       OF          INTERNAL       #:,82.5,5,60.0,82.5
456.0,140.0,543.0,236.0,DATE:          PAGE       1       OF          INTERNAL       #:,invoice_info,REVISED,60.0,8,6/14/84          1          410105110,89.5,6,60.0,89.5
543.0,140.0,635.0,236.0,6/14/84          1          410105110,invoice_info,ACTUAL       ',60.0,9,,0.0,-1,60.0,0.0
277.0,236.0,378.0,260.0,ORIGINAL,positions,EXPENSE       CATEGORY,23.5,12,REVISED,89.5,8,23.5,89.5
378.0,236.0,456.0,260.0,REVISED,positions,ESTIMATE,23.5,13,ACTUAL       ',82.5,9,23.5,82.5
456.0,236.0,543.0,260.0,ACTUAL       ',positions,ESTIMATE,23.5,14,PERCENT          •,178.5,10,23.5,178.5
635.0,236.0,721.0,260.0,PERCENT          •,positions,DIFFERENCE,23.5,16,,0.0,-1,23.5,0.0
17.0,260.0,62.0,283.0,CODE,positions,ADT,31.0,18,EXPENSE       CATEGORY,130.0,12,31.0,130.0
62.0,260.0,277.0,283.0,EXPENSE       CATEGORY,positions,ADT,31.0,18,ESTIMATE,158.0,13,31.0,158.0
