xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
16.0,524.0,26.0,567.0,995(7/80),other,,0.0,-1,L_,73.5,25,0.0,73.5
81.0,155.0,320.0,203.0,"American       International       Companies          EXECUTIVE       OFFICES:          70       PINE       STREET,       NEW       YORK,       N.Y.       10270",supplier,BROKE-1,29.5,4,ML       S       1831,180.0,2,29.5,180.0
338.0,172.0,423.0,194.0,ML       S       1831,other,CO.tPOJWTE       |.\'$;       r       i       pf       C0MMERCE       &       wdustry       ins.       co.          n*Ilt       OM       r       r       .       .       ”       V,33.5,6,□       AMERICAN       HOME       ASSURANCE       CO-          □       THE       INS.       CO.       OF       THE       STATE       OF       PENNA.,169.5,3,33.5,169.5
447.0,164.0,653.0,198.0,□       AMERICAN       HOME       ASSURANCE       CO-          □       THE       INS.       CO.       OF       THE       STATE       OF       PENNA.,other,CO.tPOJWTE       |.\'$;       r       i       pf       C0MMERCE       &       wdustry       ins.       co.          n*Ilt       OM       r       r       .       .       ”       V,35.5,6,,0.0,-1,-1.0,0.0
44.0,204.0,83.0,213.0,BROKE-1,other,"NOTICE       OF       PREMIUM       DUE          This       premium       is       due       and       payable       to       the       company          15       days       from       the       date       of       this       bill       or       45       days       from          inception       of       the       contract,       whichever       is       later.          If       payment       is       not       received       within       the       time          stipulated       this       policy       will       be       cancelled.",141.0,9,CO.tPOJWTE       |.\'$;       r       i       pf       C0MMERCE       &       wdustry       ins.       co.          n*Ilt       OM       r       r       .       .       ”       V,401.5,6,-1.0,-1.0
91.0,222.0,326.0,282.0,"Philip       Morris,       Inc.          Attention:       Paul       Goldschmidt          100       Park       Avenue          New       York,       N.Y.       10017",receiver,"NOTICE       OF       PREMIUM       DUE          This       premium       is       due       and       payable       to       the       company          15       days       from       the       date       of       this       bill       or       45       days       from          inception       of       the       contract,       whichever       is       later.          If       payment       is       not       received       within       the       time          stipulated       this       policy       will       be       cancelled.",97.5,9,PAUl.       SOUJiCKMIOr,173.5,7,97.5,173.5
307.0,204.0,623.0,229.0,CO.tPOJWTE       |.\'$;       r       i       pf       C0MMERCE       &       wdustry       ins.       co.          n*Ilt       OM       r       r       .       .       ”       V,other,PAUl.       SOUJiCKMIOr,15.5,7,,0.0,-1,15.5,0.0
329.0,223.0,435.0,241.0,PAUl.       SOUJiCKMIOr,other,"NOTICE       OF       PREMIUM       DUE          This       premium       is       due       and       payable       to       the       company          15       days       from       the       date       of       this       bill       or       45       days       from          inception       of       the       contract,       whichever       is       later.          If       payment       is       not       received       within       the       time          stipulated       this       policy       will       be       cancelled.",117.5,9,CO.tPOJWTE       |.\'$;       r       i       pf       C0MMERCE       &       wdustry       ins.       co.          n*Ilt       OM       r       r       .       .       ”       V,83.0,6,-1.0,83.0
448.0,230.0,685.0,261.0,"3       NATIONAL       UNION       FIRE       INS.       CO.       OF       PITTS.,       PA.          □       BIRMINGHAM       FIRE       INS.       CO.       OF       PA.",other,RETURN       REMITTANCE       TO:,68.0,10,,0.0,-1,68.0,0.0
80.0,304.0,380.0,395.0,"NOTICE       OF       PREMIUM       DUE          This       premium       is       due       and       payable       to       the       company          15       days       from       the       date       of       this       bill       or       45       days       from          inception       of       the       contract,       whichever       is       later.          If       payment       is       not       received       within       the       time          stipulated       this       policy       will       be       cancelled.",other,POLICY       NUMBER,77.0,12,RETURN       REMITTANCE       TO:,274.0,10,77.0,274.0
439.0,309.0,569.0,318.0,RETURN       REMITTANCE       TO:,supplier,".IG       Risk       Management,       Inc.          attention:       Douglas       P.       Brown          [70       Pine       Street          lew       York,       N.Y.          .0270",46.0,11,,0.0,-1,46.0,0.0
441.0,324.0,677.0,395.0,".IG       Risk       Management,       Inc.          attention:       Douglas       P.       Brown          [70       Pine       Street          lew       York,       N.Y.          .0270",supplier,DATE       CUE,67.0,15,,0.0,-1,67.0,0.0
85.0,419.0,187.0,434.0,POLICY       NUMBER,invoice_info,WC1596164;          -lsjr.qnss^h:.,23.0,18,BILLING       DATE,94.0,13,23.0,94.0
