xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.0,3.0,445.0,49.0,WILLIAM       ESTY       COMPANY-       INC.          ADYIKTIIINO,supplier,PayabU       D-».       3/5/74          Estimate       #,52.0,3,•       >2/25/74,362.5,1,52.0,362.5
445.0,1.0,725.0,45.0,•       >2/25/74,other,WILLIAM       ESTY       COMPANY-       INC.          ADYIKTIIINO,3.0,0,,0.0,-1,3.0,0.0
0.0,45.0,446.0,117.0,i       100       IAST       42*4       STRICT       •       MIW       YO«K.       H.       Y.       10917          *          i          l,other,product       wiwrTtt       65,56.5,5,PayabU       D-».       3/5/74          Estimate       #,362.5,3,56.5,362.5
445.0,43.0,726.0,113.0,PayabU       D-».       3/5/74          Estimate       #,invoice_info,i       100       IAST       42*4       STRICT       •       MIW       YO«K.       H.       Y.       10917          *          i          l,3.0,2,,0.0,-1,3.0,0.0
0.0,113.0,446.0,168.0,'       Giant       I..J       .       REYilOU       5       TOBACCt:       COM?ANY       Invoice       #2-6l          ATT:       AiU^i,receiver,Mh.<*r.TlNG       H       StAlXH,41.0,6,product       wiwrTtt       65,363.0,5,41.0,363.0
446.0,111.0,726.0,164.0,product       wiwrTtt       65,other,'       Giant       I..J       .       REYilOU       5       TOBACCt:       COM?ANY       Invoice       #2-6l          ATT:       AiU^i,3.0,4,,0.0,-1,3.0,0.0
0.0,164.0,447.0,199.0,Mh.<*r.TlNG       H       StAlXH,positions,fch’       .'71-0167,32.0,7,,0.0,-1,32.0,0.0
1.0,195.0,447.0,232.0,fch’       .'71-0167,positions,"23,016.07          3.452.71",61.0,9,,0.0,-1,61.0,0.0
1.0,228.0,448.0,327.0,Cost       of       conducting       Evaluation          of       Four       Alternate       Campaign          Approches       for       Kinston          -       I       Supervisory       Lxpense,positions,JU118.15,58.5,11,"23,016.07          3.452.71",363.0,9,58.5,363.0
447.0,226.0,728.0,323.0,"23,016.07          3.452.71",positions,Cost       of       conducting       Evaluation          of       Four       Alternate       Campaign          Approches       for       Kinston          -       I       Supervisory       Lxpense,3.0,8,,0.0,-1,3.0,0.0
2.0,323.0,448.0,355.0,Out-of-pocket       expenses,positions,"$27,606.93",31.5,13,JU118.15,363.0,11,31.5,363.0
448.0,321.0,728.0,351.0,JU118.15,positions,Out-of-pocket       expenses,3.0,10,,0.0,-1,3.0,0.0
2.0,351.0,448.0,396.0,1          I,positions,[MW®       0(5,505.0,14,"$27,606.93",363.0,13,505.0,363.0
448.0,349.0,728.0,392.0,"$27,606.93",positions,1          I,3.0,12,,0.0,-1,3.0,0.0
281.0,857.0,449.0,900.0,[MW®       0(5,other,,0.0,-1,i£9C       ezoos,345.5,15,0.0,345.5
704.0,861.0,717.0,952.0,i£9C       ezoos,other,,0.0,-1,,0.0,-1,0.0,0.0
