xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
333.0,19.0,352.0,26.0,J       v,other,"CRC       Contract       Research       Center       B.V.B.A.          Tollaan       101c          B-1932       Zaventem,       St.-Stevens-Woluwe          Belgien",157.5,3,,0.0,-1,-1.0,0.0
68.0,35.0,249.0,55.0,Kaufmanmsche       Verv/altung,other,"CRC       Contract       Research       Center       B.V.B.A.          Tollaan       101c          B-1932       Zaventem,       St.-Stevens-Woluwe          Belgien",135.0,3,Vertragsforschung,414.0,2,135.0,414.0
491.0,28.0,654.0,60.0,Vertragsforschung,supplier,110270313W       «          <0C20.1i       103       162          flB74f>75.nh.<l,70.5,4,,0.0,-1,70.5,0.0
63.0,131.0,389.0,229.0,"CRC       Contract       Research       Center       B.V.B.A.          Tollaan       101c          B-1932       Zaventem,       St.-Stevens-Woluwe          Belgien",receiver,RECHNUNG,184.0,9,0<MOnr«       ban.       All       Koln          Kfc»       0       *02274       100(81J       370600*0.          Sl»0ISDJ'*4ise       Koln          KIO       3012215*       IBIZ       37050196)          PoSIQ-tuaml       Kotn          Mo       132062       SO*       I0L2       37010050),341.0,5,184.0,341.0
490.0,98.0,605.0,131.0,110270313W       «          <0C20.1i       103       162          flB74f>75.nh.<l,supplier,0<MOnr«       ban.       All       Koln          Kfc»       0       *02274       100(81J       370600*0.          Sl»0ISDJ'*4ise       Koln          KIO       3012215*       IBIZ       37050196)          PoSIQ-tuaml       Kotn          Mo       132062       SO*       I0L2       37010050),56.5,5,,0.0,-1,56.5,0.0
489.0,137.0,645.0,205.0,0<MOnr«       ban.       All       Koln          Kfc»       0       *02274       100(81J       370600*0.          Sl»0ISDJ'*4ise       Koln          KIO       3012215*       IBIZ       37050196)          PoSIQ-tuaml       Kotn          Mo       132062       SO*       I0L2       37010050),supplier,"U»r       2*<lwn          If""       Sch'O-OOO       -          UnM*2«iM       PST/MDM       15.WM          Rel       No       •",92.5,6,,0.0,-1,92.5,0.0
487.0,235.0,675.0,292.0,"U»r       2*<lwn          If""       Sch'O-OOO       -          UnM*2«iM       PST/MDM       15.WM          Rel       No       •",supplier,Koln.,48.0,7,,0.0,-1,48.0,0.0
487.0,303.0,527.0,320.0,Koln.,invoice_info,INBlfO       Inrrtut       lur          b*otoo.ch«       FomcThm       QmbH          P22CJ)       303-1,431.0,20,04.fcrz.92,89.5,8,-1.0,89.5
554.0,302.0,639.0,321.0,04.fcrz.92,invoice_info,DM,71.5,11,,0.0,-1,71.5,0.0
65.0,355.0,155.0,373.0,RECHNUNG,invoice_info,aeif       Aus       leihung       von       Laborgeraten,39.5,12,Nr:       15/92          B*<       Z«hi       u       «o       0<re       anc»o«n,164.5,10,-1.0,164.5
216.0,355.0,333.0,386.0,Nr:       15/92          B*<       Z«hi       u       «o       0<re       anc»o«n,invoice_info,aeif       Aus       leihung       von       Laborgeraten,33.0,12,DM,295.5,11,33.0,295.5
559.0,377.0,581.0,389.0,DM,positions,WERT       NUR       Fl)R          ZOLLZWECKE          BESTIMMT!,90.0,18,,0.0,-1,90.0,0.0
65.0,392.0,352.0,415.0,aeif       Aus       leihung       von       Laborgeraten,positions,wir       stellen       Ihnen       durch       die       Spedition          Colon*a-Kurier       kostenlos       zur       Verfiigung:,66.0,13,,0.0,-1,66.0,0.0
58.0,450.0,401.0,489.0,wir       stellen       Ihnen       durch       die       Spedition          Colon*a-Kurier       kostenlos       zur       Verfiigung:,positions,"2       Stuck       PartikelmeOgerate       Inv.       Nr.       3242          SN.       1289855       undl289856,       gebraucht          .       *       A       DM       1.500,—          •       •          b#       fefe.n-Nj.       903>9Q3?Q       V-*''          ink       1.       ZubehOr       und          24       Stuck       Cambridge-Filter       -          94       Stuck       Centrifugenglaser",115.5,14,WERT       NUR       Fl)R          ZOLLZWECKE          BESTIMMT!,358.5,18,115.5,358.5
56.0,509.0,419.0,661.0,"2       Stuck       PartikelmeOgerate       Inv.       Nr.       3242          SN.       1289855       undl289856,       gebraucht          .       *       A       DM       1.500,—          •       •          b#       fefe.n-Nj.       903>9Q3?Q       V-*''          ink       1.       ZubehOr       und          24       Stuck       Cambridge-Filter       -          94       Stuck       Centrifugenglaser",positions,Die       GerSue       sind       nur       fur       wfssenschaftliche          UntersucJjungen       bestimmt.,141.5,15,"3.000,—",358.5,19,141.5,358.5
53.0,705.0,415.0,748.0,Die       GerSue       sind       nur       fur       wfssenschaftliche          UntersucJjungen       bestimmt.,other,"Lieferung       ab       Koln,       Transportversicherung          ist       durch       uns       gedeckt.",44.0,16,INBlfO       Inrrtut       lur          b*otoo.ch«       FomcThm       QmbH          P22CJ)       303-1,351.0,20,44.0,351.0
53.0,752.0,405.0,789.0,"Lieferung       ab       Koln,       Transportversicherung          ist       durch       uns       gedeckt.",other,PROFORMA-RECHNUNG       NUR       FOR       ZOLLZWECKE       BESTIMMT!,63.0,17,INBlfO       Inrrtut       lur          b*otoo.ch«       FomcThm       QmbH          P22CJ)       303-1,356.0,20,63.0,-1.0
52.0,822.0,453.0,845.0,PROFORMA-RECHNUNG       NUR       FOR       ZOLLZWECKE       BESTIMMT!,other,,0.0,-1,8&06Z&8Z0Z,447.5,23,0.0,-1.0
532.0,439.0,644.0,507.0,WERT       NUR       Fl)R          ZOLLZWECKE          BESTIMMT!,positions,"3.000,—",84.5,19,,0.0,-1,84.5,0.0
559.0,548.0,633.0,567.0,"3.000,—",positions,INBlfO       Inrrtut       lur          b*otoo.ch«       FomcThm       QmbH          P22CJ)       303-1,185.0,20,,0.0,-1,185.0,0.0
517.0,714.0,653.0,771.0,INBlfO       Inrrtut       lur          b*otoo.ch«       FomcThm       QmbH          P22CJ)       303-1,other,.•       V,124.5,21,,0.0,-1,124.5,0.0
517.0,863.0,537.0,871.0,.•       V,other,WU       Mr       6—mOr*:       Ktm       HR       B       367          Dr       Wc6A.tn.noh**,81.5,22,8&06Z&8Z0Z,173.0,23,81.5,173.0
476.0,935.0,644.0,962.0,WU       Mr       6—mOr*:       Ktm       HR       B       367          Dr       Wc6A.tn.noh**,other,,0.0,-1,,0.0,-1,0.0,0.0
686.0,793.0,714.0,931.0,8&06Z&8Z0Z,other,,0.0,-1,,0.0,-1,0.0,0.0
