xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
226.0,197.0,280.0,211.0,"AVRE7T,",supplier,800       ThirC       A.***       .       Htm       Vo»       MY       ICO??       .       |21?|       9M-WO,16.5,3,"AFoG          T,       FREE       OC       GINS",65.0,1,16.5,65.0
268.0,154.0,368.0,210.0,"AFoG          T,       FREE       OC       GINS",supplier,"GINSBERG,       INC.",21.5,2,PH00UC1       HLD          INVOICE       DATE       1/2S/95          OUE       DATE       2/04/90          INVOICE       NO.       049412          CLIENT       NO.       050          J08/EST.       NO.,271.5,6,21.5,-1.0
339.0,197.0,433.0,210.0,"GINSBERG,       INC.",supplier,800       ThirC       A.***       .       Htm       Vo»       MY       ICO??       .       |21?|       9M-WO,17.0,3,PH00UC1       HLD          INVOICE       DATE       1/2S/95          OUE       DATE       2/04/90          INVOICE       NO.       049412          CLIENT       NO.       050          J08/EST.       NO.,203.5,6,-1.0,-1.0
226.0,216.0,434.0,225.0,800       ThirC       A.***       .       Htm       Vo»       MY       ICO??       .       |21?|       9M-WO,supplier,rLORILLARD       TOBACCO       CO.          TO:       HARLEY       DAVIDSON          SEAN       BYRNE          l       PARK       AVENUE       17TH       FLOOR          NEW       YORK       NY       10016-5896,71.5,4,PH00UC1       HLD          INVOICE       DATE       1/2S/95          OUE       DATE       2/04/90          INVOICE       NO.       049412          CLIENT       NO.       050          J08/EST.       NO.,259.5,6,71.5,-1.0
154.0,263.0,363.0,321.0,rLORILLARD       TOBACCO       CO.          TO:       HARLEY       DAVIDSON          SEAN       BYRNE          l       PARK       AVENUE       17TH       FLOOR          NEW       YORK       NY       10016-5896,receiver,CREATIVE       DEVELOPMENT,90.5,9,“1,217.0,5,90.5,217.0
466.0,263.0,485.0,277.0,“1,other,PREPARATION       OF       54       HARLEY       DAVIDSON       COMPREHENSIVE       LAYOUTS          PRESENTED       11/14/94.,140.0,12,PH00UC1       HLD          INVOICE       DATE       1/2S/95          OUE       DATE       2/04/90          INVOICE       NO.       049412          CLIENT       NO.       050          J08/EST.       NO.,114.0,6,140.0,114.0
525.0,179.0,654.0,300.0,PH00UC1       HLD          INVOICE       DATE       1/2S/95          OUE       DATE       2/04/90          INVOICE       NO.       049412          CLIENT       NO.       050          J08/EST.       NO.,invoice_info,INVOICE,94.0,7,,0.0,-1,94.0,0.0
562.0,322.0,667.0,345.0,INVOICE,invoice_info,PAGE,50.0,10,,0.0,-1,50.0,0.0
126.0,379.0,185.0,388.0,classbcatcn,other,055HLD-4C059,21.0,11,CREATIVE       DEVELOPMENT,115.0,9,21.0,115.0
199.0,378.0,342.0,387.0,CREATIVE       DEVELOPMENT,other,055HLD-4C059,22.0,11,PAGE,383.0,10,-1.0,383.0
640.0,379.0,667.0,388.0,PAGE,other,TOTAL,119.0,18,,0.0,-1,119.0,0.0
120.0,399.0,206.0,410.0,055HLD-4C059,other,-       RETOUCHING-       ELECTRONIC          “       LAYOUT       -       COMPS          «       ILLUSTRATION          *       OTHER       (SPECIFY)          «       JOB       TOTAL          *       .OOX       COMMISSION          *       TOTAL       DUE,167.0,14,PREPARATION       OF       54       HARLEY       DAVIDSON       COMPREHENSIVE       LAYOUTS          PRESENTED       11/14/94.,279.5,12,-1.0,279.5
252.0,400.0,633.0,420.0,PREPARATION       OF       54       HARLEY       DAVIDSON       COMPREHENSIVE       LAYOUTS          PRESENTED       11/14/94.,other,VENDOR,83.5,13,,0.0,-1,83.5,0.0
