xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
41.0,32.0,483.0,78.0,"Advertising       Distributors       Invoice       no.       31703          of       America       Inc.       Date       October       24,       1985",other,Your       order       no.          Our       job       no.       p       600          TERMS:       Net       Cash       on       preser.'       atton,59.0,2,,0.0,-1,59.0,0.0
42.0,88.0,241.0,149.0,"230       Adams       Avenue          Hauppauge,       New       York       11788          516/231-5700",supplier,"Philip       Morris,       U.S.A.          120       Park       Avenue          New       York,       New       York       10017          Att:       Ms.       Nancy       Brennan,          Brand       Manager",92.5,3,Your       order       no.          Our       job       no.       p       600          TERMS:       Net       Cash       on       preser.'       atton,258.0,2,92.5,258.0
280.0,82.0,519.0,146.0,Your       order       no.          Our       job       no.       p       600          TERMS:       Net       Cash       on       preser.'       atton,invoice_info,"Philip       Morris,       U.S.A.          120       Park       Avenue          New       York,       New       York       10017          Att:       Ms.       Nancy       Brennan,          Brand       Manager",97.0,3,,0.0,-1,-1.0,0.0
109.0,161.0,360.0,261.0,"Philip       Morris,       U.S.A.          120       Park       Avenue          New       York,       New       York       10017          Att:       Ms.       Nancy       Brennan,          Brand       Manager",receiver,"RE:       MERIT-COUPON       PROMOTION          SAN       DIEGO,CAL.-ALBUQUERQUE,NEW       MEX.-AMARILLO/LUBBOCK,TEX.          IMPRESS       FUND",136.5,4,,0.0,-1,136.5,0.0
144.0,317.0,693.0,378.0,"RE:       MERIT-COUPON       PROMOTION          SAN       DIEGO,CAL.-ALBUQUERQUE,NEW       MEX.-AMARILLO/LUBBOCK,TEX.          IMPRESS       FUND",other,"Estimated       advance       needs       for       payment       of       initial          40,000       telephone       calls       @       $1.60       Per       Call       $64,000.00          Estimated       advance       needs       for       payment       of       initial          40,000       Mailings       -       First       Class       Postage       @       22C       ea.       8,800.00",83.0,5,,0.0,-1,83.0,0.0
145.0,390.0,686.0,471.0,"Estimated       advance       needs       for       payment       of       initial          40,000       telephone       calls       @       $1.60       Per       Call       $64,000.00          Estimated       advance       needs       for       payment       of       initial          40,000       Mailings       -       First       Class       Postage       @       22C       ea.       8,800.00",positions,"$72,800/00",57.5,7,,0.0,-1,57.5,0.0
272.0,485.0,390.0,498.0,TOTAL       INVOICE,positions,NOTE:       Full       Accounting       for       all       funds       advanced       will       accompany          the       ADofA       Invoice.       r,82.5,8,"$72,800/00",310.5,7,82.5,310.5
597.0,481.0,686.0,495.0,"$72,800/00",total,NOTE:       Full       Accounting       for       all       funds       advanced       will       accompany          the       ADofA       Invoice.       r,86.0,8,,0.0,-1,-1.0,0.0
147.0,557.0,679.0,591.0,NOTE:       Full       Accounting       for       all       funds       advanced       will       accompany          the       ADofA       Invoice.       r,other,ORIGINAL,394.0,9,,0.0,-1,394.0,0.0
371.0,962.0,429.0,974.0,ORIGINAL,other,,0.0,-1,,0.0,-1,0.0,0.0
719.0,836.0,733.0,930.0,2044146550,other,,0.0,-1,,0.0,-1,0.0,0.0
