xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
110.0,78.0,153.0,115.0,A,supplier,"PUASi^AII       RIMIUANCC       TO          POST       01       f       ICE       BOX       343?          B0S1       ON,       MASSAC       MUSE       T       1S       0??4       1          Brov>*n       5       Williamson       Tobacco       Corporation          1600       West       Hill       Street          Louisville,       Kentucky       40201          Attention:       Dr.       1.       V.       Hughes          Director       of       Research          (.       Development",125.5,4,"Arthur       D       Little,       Inc",170.5,1,-1.0,170.5
193.0,90.0,411.0,117.0,"Arthur       D       Little,       Inc",supplier,"PUASi^AII       RIMIUANCC       TO          POST       01       f       ICE       BOX       343?          B0S1       ON,       MASSAC       MUSE       T       1S       0??4       1          Brov>*n       5       Williamson       Tobacco       Corporation          1600       West       Hill       Street          Louisville,       Kentucky       40201          Attention:       Dr.       1.       V.       Hughes          Director       of       Research          (.       Development",118.5,4,ACORN       PARK          CAMDRIOG£.       VAS^ACHUSEI       TS       02       MO          api*       r       ucr       c       7       m       j       !       >;o,259.5,2,118.5,259.5
457.0,76.0,666.0,112.0,ACORN       PARK          CAMDRIOG£.       VAS^ACHUSEI       TS       02       MO          api*       r       ucr       c       7       m       j       !       >;o,supplier,"PUASi^AII       RIMIUANCC       TO          POST       01       f       ICE       BOX       343?          B0S1       ON,       MASSAC       MUSE       T       1S       0??4       1          Brov>*n       5       Williamson       Tobacco       Corporation          1600       West       Hill       Street          Louisville,       Kentucky       40201          Attention:       Dr.       1.       V.       Hughes          Director       of       Research          (.       Development",128.0,4,,0.0,-1,-1.0,0.0
19.0,326.0,114.0,364.0,VOJR       REE       NO.       :          Proposal       No.:          ADi.       CASE       NO.       :,invoice_info,,0.0,-1,l_NvOiC€       NO.          1-9635          76038       3-228,188.0,5,0.0,188.0
118.0,149.0,644.0,295.0,"PUASi^AII       RIMIUANCC       TO          POST       01       f       ICE       BOX       343?          B0S1       ON,       MASSAC       MUSE       T       1S       0??4       1          Brov>*n       5       Williamson       Tobacco       Corporation          1600       West       Hill       Street          Louisville,       Kentucky       40201          Attention:       Dr.       1.       V.       Hughes          Director       of       Research          (.       Development",other,"»-vC'Cr       o.rt          March       31,       1976",121.5,6,,0.0,-1,121.5,0.0
118.0,327.0,391.0,363.0,l_NvOiC€       NO.          1-9635          76038       3-228,invoice_info,Professional       Services,233.0,7,"»-vC'Cr       o.rt          March       31,       1976",348.5,6,233.0,348.5
553.0,326.0,653.0,361.0,"»-vC'Cr       o.rt          March       31,       1976",invoice_info,"$1,322.00          $1,322.00",245.5,9,,0.0,-1,245.5,0.0
120.0,572.0,269.0,584.0,Professional       Services,positions,Due       and       Payable,28.5,8,"$1,322.00          $1,322.00",393.5,9,28.5,393.5
121.0,600.0,227.0,613.0,Due       and       Payable,total,,0.0,-1,"$1,322.00          $1,322.00",414.0,9,0.0,-1.0
555.0,568.0,621.0,610.0,"$1,322.00          $1,322.00",other,,0.0,-1,,0.0,-1,0.0,0.0
