xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
12.0,643.0,19.0,666.0,nw*       n,other,Register       to:       Wisconsin       Special       Counsel/Lisa,190.5,54,pAVTono.          I       OkDCROf,43.5,47,190.5,43.5
34.0,80.0,302.0,155.0,"SUMMATION       LEGAL       TECHNOLOGIES,          100       Bush       Street,       20tn       Floor          San       Francisco       CA       94104          Tel:       (415)       442-04C4          Fax:       (415)       442-04G3          Jeral       Tax       ID#       94-3063153",supplier,"Brennan       Steii       Basting       et       al          Attn:       Accounts       Payable          P.O.       Box       1143,       One       E       Milwaukee          Janesville,       WI       53547-1148",128.0,6,INC.,153.0,2,128.0,153.0
305.0,80.0,337.0,94.0,INC.,supplier,A          SUMMATION.          Leaa       n-actHccfss       L'C,55.0,3,INVOICE       DATE       07/17/98          NO.:       26949          SHI?       DATE       07/17/98          CUSTOMER       NO.:       BRESTE,259.5,4,55.0,-1.0
316.0,107.0,425.0,177.0,A          SUMMATION.          Leaa       n-actHccfss       L'C,supplier,"Brennan       Steii       Basting       et       al          Attn:       David       J.       MacDougall          22       West       Mifflin       St.       Suite       400          Madison,       WI       53703",103.5,8,INVOICE       DATE       07/17/98          NO.:       26949          SHI?       DATE       07/17/98          CUSTOMER       NO.:       BRESTE,210.0,4,103.5,210.0
480.0,84.0,681.0,146.0,INVOICE       DATE       07/17/98          NO.:       26949          SHI?       DATE       07/17/98          CUSTOMER       NO.:       BRESTE,invoice_info,"Brennan       Steii       Basting       et       al          Attn:       David       J.       MacDougall          22       West       Mifflin       St.       Suite       400          Madison,       WI       53703",130.5,8,,0.0,-1,-1.0,0.0
29.0,218.0,39.0,285.0,B          I          -          -          T          O,receiver,F.O.B.       POINT,64.0,10,"Brennan       Steii       Basting       et       al          Attn:       Accounts       Payable          P.O.       Box       1143,       One       E       Milwaukee          Janesville,       WI       53547-1148",149.0,6,64.0,149.0
54.0,217.0,312.0,274.0,"Brennan       Steii       Basting       et       al          Attn:       Accounts       Payable          P.O.       Box       1143,       One       E       Milwaukee          Janesville,       WI       53547-1148",receiver,F.O.B.       POINT,70.0,10,s          H          i          p          T          0,183.5,7,-1.0,183.5
362.0,218.0,371.0,284.0,s          H          i          p          T          0,receiver,j       SHIP       VIA,64.5,12,"Brennan       Steii       Basting       et       al          Attn:       David       J.       MacDougall          22       West       Mifflin       St.       Suite       400          Madison,       WI       53703",145.5,8,64.5,145.5
387.0,217.0,637.0,274.0,"Brennan       Steii       Basting       et       al          Attn:       David       J.       MacDougall          22       West       Mifflin       St.       Suite       400          Madison,       WI       53703",receiver,PAGE       1,49.5,9,,0.0,-1,49.5,0.0
604.0,289.0,654.0,301.0,PAGE       1,invoice_info,SALESPERSON,20.5,14,,0.0,-1,20.5,0.0
20.0,301.0,150.0,330.0,F.O.B.       POINT,other,!■       •       •       1,22.0,16,CUSTOMER          ORDER       NUMBER,125.0,11,22.0,125.0
150.0,301.0,270.0,330.0,CUSTOMER          ORDER       NUMBER,other,!■       •       •       1,22.0,16,j       SHIP       VIA,132.0,12,22.0,132.0
270.0,301.0,414.0,330.0,j       SHIP       VIA,other,|       FED       EX       STANDAR,22.0,17,TERMS,144.5,13,22.0,144.5
414.0,301.0,559.0,330.0,TERMS,other,|       FED       EX       STANDAR,22.0,17,SALESPERSON,111.0,14,22.0,111.0
559.0,301.0,636.0,330.0,SALESPERSON,other,a       NET       15,22.0,18,OUR       ORDER          NUM8£R,74.0,15,22.0,74.0
636.0,301.0,707.0,330.0,OUR       ORDER          NUM8£R,other,u       CL,22.0,19,,0.0,-1,22.0,0.0
20.0,330.0,150.0,345.0,!■       •       •       1,other,ITEM       NO.       /,27.0,21,|       FED       EX       STANDAR,257.0,17,27.0,257.0
270.0,330.0,414.0,345.0,|       FED       EX       STANDAR,other,QUANTITY,27.0,23,a       NET       15,144.5,18,27.0,144.5
414.0,330.0,559.0,345.0,a       NET       15,other,1       IMH       noire,27.0,24,u       CL,111.0,19,27.0,111.0
559.0,330.0,636.0,345.0,u       CL,other,1       IMH       noire,27.0,24,218730       i,74.0,20,27.0,74.0
636.0,330.0,707.0,345.0,218730       i,other,cvTCMnerN       active,27.0,25,,0.0,-1,27.0,0.0
19.0,357.0,149.0,372.0,ITEM       NO.       /,positions,SERIAL       NO.,14.5,26,1       IKifT,99.5,22,14.5,99.5
149.0,357.0,218.0,372.0,1       IKifT,positions,SERIAL       NO.,14.5,26,QUANTITY,161.5,23,14.5,161.5
303.0,357.0,387.0,372.0,QUANTITY,positions,ORDERED,14.5,28,1       IMH       noire,183.0,24,14.5,183.0
472.0,357.0,584.0,372.0,1       IMH       noire,positions,SHIPPED,14.5,30,cvTCMnerN       active,116.5,25,14.5,116.5
584.0,357.0,705.0,372.0,cvTCMnerN       active,positions,UNII       rMrwfc,14.5,31,,0.0,-1,14.5,0.0
19.0,372.0,149.0,386.0,SERIAL       NO.,positions,400180          56-005-93440          SW       5       Node       Image,31.5,33,UNil,99.5,27,31.5,99.5
149.0,372.0,218.0,386.0,UNil,positions,400180          56-005-93440          SW       5       Node       Image,31.5,33,ORDERED,77.0,28,31.5,77.0
218.0,372.0,303.0,386.0,ORDERED,positions,EACH          Network,31.5,34,BACKORDERED,84.5,29,31.5,84.5
303.0,372.0,387.0,386.0,BACKORDERED,positions,1.00,31.5,35,SHIPPED,84.5,30,31.5,84.5
387.0,372.0,472.0,386.0,SHIPPED,positions,0.00,31.5,36,UNII       rMrwfc,98.5,31,31.5,98.5
472.0,372.0,584.0,386.0,UNII       rMrwfc,positions,1.00,31.5,37,CAiCiNubU       rHiUfc,116.5,32,31.5,116.5
584.0,372.0,705.0,386.0,CAiCiNubU       rHiUfc,positions,4495.000,31.5,38,,0.0,-1,31.5,0.0
19.0,386.0,149.0,435.0,400180          56-005-93440          SW       5       Node       Image,positions,500180          5W       5       Node       Image          Maintenance       End          •,84.0,40,EACH          Network,99.5,34,84.0,99.5
149.0,386.0,218.0,435.0,EACH          Network,positions,500180          5W       5       Node       Image          Maintenance       End          •,84.0,40,1.00,77.0,35,84.0,77.0
218.0,386.0,303.0,435.0,1.00,positions,";;       ■       **•       -       y       m          EACH          -       Maint          s:       Augus          •       *.       •       4""•",84.0,41,0.00,84.5,36,84.0,84.5
303.0,386.0,387.0,435.0,0.00,positions,"1.00          enance          t       17,       1999",84.0,42,1.00,84.5,37,84.0,84.5
387.0,386.0,472.0,435.0,1.00,positions,•       .       V       •       ’       •          0.00,84.0,43,4495.000,98.5,38,84.0,98.5
472.0,386.0,584.0,435.0,4495.000,positions,1.00,84.0,44,"4495.00       :          i          .       _       ,       •       1",116.5,39,84.0,116.5
584.0,386.0,705.0,435.0,"4495.00       :          i          .       _       ,       •       1",positions,675.000          Z       .       .       \       '       *       ?./       >          ”       **       .*       ■       .       •       ..       •,84.0,45,,0.0,-1,84.0,0.0
19.0,435.0,149.0,554.0,500180          5W       5       Node       Image          Maintenance       End          •,positions,"SUMMATION       LEGAL       TECHNOLOGIES,       INC.",159.5,49,";;       ■       **•       -       y       m          EACH          -       Maint          s:       Augus          •       *.       •       4""•",99.5,41,-1.0,99.5
149.0,435.0,218.0,554.0,";;       ■       **•       -       y       m          EACH          -       Maint          s:       Augus          •       *.       •       4""•",positions,"SPECIAL       COUNSEL       ACCOUNT          ONE       EAST       MILWAUKEE       ST.          P.O.       BOX       114a          JANESVILLE,       WI       53£47",91.5,48,"1.00          enance          t       17,       1999",77.0,42,91.5,77.0
218.0,435.0,303.0,554.0,"1.00          enance          t       17,       1999",positions,"SPECIAL       COUNSEL       ACCOUNT          ONE       EAST       MILWAUKEE       ST.          P.O.       BOX       114a          JANESVILLE,       WI       53£47",91.5,48,•       .       V       •       ’       •          0.00,84.5,43,91.5,84.5
303.0,435.0,387.0,554.0,•       .       V       •       ’       •          0.00,positions,"SPECIAL       COUNSEL       ACCOUNT          ONE       EAST       MILWAUKEE       ST.          P.O.       BOX       114a          JANESVILLE,       WI       53£47",91.5,48,1.00,84.5,44,91.5,84.5
387.0,435.0,472.0,554.0,1.00,positions,"SPECIAL       COUNSEL       ACCOUNT          ONE       EAST       MILWAUKEE       ST.          P.O.       BOX       114a          JANESVILLE,       WI       53£47",91.5,48,675.000          Z       .       .       \       '       *       ?./       >          ”       **       .*       ■       .       •       ..       •,98.5,45,91.5,98.5
472.0,435.0,584.0,554.0,675.000          Z       .       .       \       '       *       ?./       >          ”       **       .*       ■       .       •       ..       •,positions,JULY       28,133.5,50,"675.00       ;          ••       v*vvwrw.y'       •       *.       .       j          M          •       ""       •       •       1          •       »y       •       •       v       *.          •       V.*.       .       A.       t",116.5,46,133.5,116.5
584.0,435.0,705.0,554.0,"675.00       ;          ••       v*vvwrw.y'       •       *.       .       j          M          •       ""       •       •       1          •       »y       •       •       v       *.          •       V.*.       .       A.       t",positions,2085,79.5,59,,0.0,-1,79.5,0.0
28.0,647.0,90.0,671.0,pAVTono.          I       OkDCROf,positions,fob       Invoice       No.       269^9,94.0,52,"SUMMATION       LEGAL       TECHNOLOGIES,       INC.",175.0,49,-1.0,175.0
211.0,564.0,412.0,608.0,"SPECIAL       COUNSEL       ACCOUNT          ONE       EAST       MILWAUKEE       ST.          P.O.       BOX       114a          JANESVILLE,       WI       53£47",supplier,"SUMMATION       LEGAL       TECHNOLOGIES,       INC.",68.0,49,79-^759,345.5,60,68.0,345.5
111.0,646.0,357.0,662.0,"SUMMATION       LEGAL       TECHNOLOGIES,       INC.",positions,FIVE       THOUSAND       ONE       HUNDRED       EIGHTY       NINE       AND       55/100          rAO       FIRSTAR       BANK       WISCONSIN          _       .       Matficn.WI       53707          BANK       JANCSVtlU       OffICl,48.5,51,"$       5,189.55",382.0,63,48.5,382.0
473.0,622.0,529.0,634.0,JULY       28,invoice_info,"206       5b*       i:0?5S00I,6       5i:       «•       3       l       2       3       6^       7u       B",148.5,53,T9,102.5,61,-1.0,102.5
99.0,674.0,457.0,731.0,FIVE       THOUSAND       ONE       HUNDRED       EIGHTY       NINE       AND       55/100          rAO       FIRSTAR       BANK       WISCONSIN          _       .       Matficn.WI       53707          BANK       JANCSVtlU       OffICl,supplier,fob       Invoice       No.       269^9,50.5,52,DOHA       RSI,332.0,64,50.5,332.0
28.0,746.0,188.0,760.0,fob       Invoice       No.       269^9,invoice_info,"206       5b*       i:0?5S00I,6       5i:       «•       3       l       2       3       6^       7u       B",23.5,53,,0.0,-1,23.5,0.0
133.0,768.0,490.0,785.0,"206       5b*       i:0?5S00I,6       5i:       «•       3       l       2       3       6^       7u       B",other,Jekel,68.0,56,,0.0,-1,68.0,0.0
