xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
63.0,124.0,304.0,138.0,CENTER       FOR       INDOOR       AIR       RESEARCH,supplier,"Philip       Morris          Operations       Center          P.O.       Box       26603          Richmond,       Virginia       23261",282.5,4,Anzr,470.0,1,282.5,470.0
624.0,135.0,683.0,154.0,Anzr,other,"November       4,       1996",193.5,3,,0.0,-1,193.5,0.0
351.0,253.0,429.0,268.0,INVOICE,other,0          ok       ro       peuj          (?.       A.          Purchase       Order       SB02372,531.5,8,,0.0,-1,-1.0,0.0
546.0,330.0,663.0,346.0,"November       4,       1996",invoice_info,"$304,150.00",282.5,7,,0.0,-1,282.5,0.0
86.0,378.0,253.0,449.0,"Philip       Morris          Operations       Center          P.O.       Box       26603          Richmond,       Virginia       23261",receiver,Attention:       Dr.       Richard       Carchman,79.5,5,,0.0,-1,79.5,0.0
86.0,485.0,297.0,501.0,Attention:       Dr.       Richard       Carchman,receiver,November       assessment       for       CIAR,120.0,6,,0.0,-1,120.0,0.0
84.0,605.0,286.0,621.0,November       assessment       for       CIAR,positions,0          ok       ro       peuj          (?.       A.          Purchase       Order       SB02372,179.0,8,"$304,150.00",443.0,7,179.0,443.0
589.0,612.0,667.0,629.0,"$304,150.00",positions,,0.0,-1,,0.0,-1,0.0,0.0
80.0,710.0,457.0,874.0,0          ok       ro       peuj          (?.       A.          Purchase       Order       SB02372,other,1090       Wintereon       Road.       Suite       280          Linthicun.       Maryland       21090-2216,134.5,9,S8£0S9£90c,440.0,11,134.5,440.0
54.0,911.0,208.0,942.0,1090       Wintereon       Road.       Suite       280          Linthicun.       Maryland       21090-2216,supplier,(410)6*14-3777       Fax       (410)6*4-3729,33.5,10,,0.0,-1,33.5,0.0
53.0,953.0,226.0,967.0,(410)6*14-3777       Fax       (410)6*4-3729,supplier,,0.0,-1,,0.0,-1,0.0,0.0
697.0,796.0,720.0,888.0,S8£0S9£90c,other,,0.0,-1,,0.0,-1,0.0,0.0
