xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
284.0,55.0,499.0,69.0,DaVIDOFF       &       M       ALITO       LLP,supplier,"605       THIRD       AVENUE          NEW       YORK,       N.       Y.       10158",34.0,1,,0.0,-1,34.0,0.0
316.0,81.0,467.0,111.0,"605       THIRD       AVENUE          NEW       YORK,       N.       Y.       10158",supplier,1212)       557-7200          FAX       (212)       286-1884,54.0,2,,0.0,-1,54.0,0.0
326.0,136.0,456.0,164.0,1212)       557-7200          FAX       (212)       286-1884,supplier,"Page:       1          Philip       Morris       USA       01/01/97          111       Washington       Avenue,       Suite       302       File       No.       3268-001R          Albany       NY       12210       Statement       No:       19581          Attn:       Sharon       Portnoy",92.0,3,,0.0,-1,92.0,0.0
85.0,196.0,719.0,288.0,"Page:       1          Philip       Morris       USA       01/01/97          111       Washington       Avenue,       Suite       302       File       No.       3268-001R          Albany       NY       12210       Statement       No:       19581          Attn:       Sharon       Portnoy",receiver,NYC       GOVERNMENT       RELATIONS,98.5,4,,0.0,-1,98.5,0.0
85.0,334.0,310.0,347.0,NYC       GOVERNMENT       RELATIONS,other,"FOR       PROFESSIONAL       SERVICES       RENDERED:          Retainer       -       January,       1997          TOTAL       CURRENT       FEES       '       12,500.00          TOTAL       CURRENT       FEES       AND       DISBURSEMENTS       12,500.00",106.0,5,,0.0,-1,106.0,0.0
113.0,394.0,718.0,499.0,"FOR       PROFESSIONAL       SERVICES       RENDERED:          Retainer       -       January,       1997          TOTAL       CURRENT       FEES       '       12,500.00          TOTAL       CURRENT       FEES       AND       DISBURSEMENTS       12,500.00",positions,"$12,500.00",90.5,7,,0.0,-1,90.5,0.0
114.0,533.0,311.0,544.0,BALANCE       DUE       THIS       BILL,positions,"**       Any       past       due       amounts       shown       do       not       include       **          **       payments       received       after       November       30,       1996       **",357.5,8,"$12,500.00",459.0,7,357.5,459.0
625.0,530.0,718.0,544.0,"$12,500.00",positions,2063113779,320.5,11,,0.0,-1,320.5,0.0
172.0,880.0,626.0,912.0,"**       Any       past       due       amounts       shown       do       not       include       **          **       payments       received       after       November       30,       1996       **",positions,,0.0,-1,2063113779,312.0,11,0.0,312.0
42.0,938.0,118.0,945.0,FEDERAL       I.D.       NO.,positions,IS       3130600,14.0,10,,0.0,-1,14.0,0.0
54.0,952.0,106.0,959.0,IS       3130600,positions,,0.0,-1,,0.0,-1,0.0,0.0
703.0,812.0,719.0,903.0,2063113779,positions,,0.0,-1,,0.0,-1,0.0,0.0
