xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
70.0,72.0,194.0,82.0,23-N0V-1905       11=18,invoice_info,Hewlett-Packard       GmbH          Analytische       MeOtechnik          ANGEBOT,43.5,3,HP       RNALYTIK       UERTR1EB,190.0,1,-1.0,190.0
254.0,72.0,390.0,82.0,HP       RNALYTIK       UERTR1EB,supplier,Hewlett-Packard       GmbH          Analytische       MeOtechnik          ANGEBOT,43.5,3,S.0?,320.5,2,-1.0,320.5
628.0,73.0,657.0,83.0,S.0?,other,Seite       2,108.5,6,,0.0,-1,-1.0,0.0
98.0,88.0,533.0,153.0,Hewlett-Packard       GmbH          Analytische       MeOtechnik          ANGEBOT,other,S       -       ~       -,114.0,7,m,213.5,4,-1.0,213.5
509.0,99.0,549.0,123.0,m,supplier,Hewlett-Packard       GmbH          Analytische       MeOtechnik          ANGEBOT,9.5,3,HEWLETT-          PACKARD,56.5,5,9.5,56.5
550.0,101.0,621.0,123.0,HEWLETT-          PACKARD,supplier,Seite       2,74.5,6,,0.0,-1,74.5,0.0
600.0,181.0,647.0,192.0,Seite       2,invoice_info,S       -       ~       -,48.0,7,,0.0,-1,48.0,0.0
87.0,221.0,708.0,248.0,S       -       ~       -,positions,"Das       Angebot       beinhaltet       ein       HP1050A       FlQssigkeilschromatographiesystem       mit       qua-          terndrer       Pumpe,       automatischera       Probengeber       fOr       119       Probcn,       VW-Dctektor       und       eine          Treonsaulc.       Die       Gesamtsurame       beinhaltet       die       Installation       und       Kurzeinwebung.",56.0,8,,0.0,-1,56.0,0.0
98.0,270.0,589.0,311.0,"Das       Angebot       beinhaltet       ein       HP1050A       FlQssigkeilschromatographiesystem       mit       qua-          terndrer       Pumpe,       automatischera       Probengeber       fOr       119       Probcn,       VW-Dctektor       und       eine          Treonsaulc.       Die       Gesamtsurame       beinhaltet       die       Installation       und       Kurzeinwebung.",positions,1       HP       105OQ       (**)          Autoraatisiertes       LC-System       HP       1050Q,59.5,9,,0.0,-1,59.5,0.0
111.0,332.0,367.0,368.0,1       HP       105OQ       (**)          Autoraatisiertes       LC-System       HP       1050Q,positions,(**),49.5,11,,0.0,-1,49.5,0.0
132.0,392.0,255.0,418.0,HP       79852A          Sondernachlafc:       20%,positions,QuatcinSre       Gradientenpumpe       fOr       die          HoehdruckflQssigkcitschromatographie       mit          Start-up-kit       und       vier       Ldsemitielvorrats-          flaschen       (je       1       Liter).          Individuell       regelbare       Heliumentgasung          Untergebracht       in       einem       Kabinett,59.5,12,(**),157.0,11,59.5,157.0
334.0,391.0,367.0,408.0,(**),positions,QuatcinSre       Gradientenpumpe       fOr       die          HoehdruckflQssigkcitschromatographie       mit          Start-up-kit       und       vier       Ldsemitielvorrats-          flaschen       (je       1       Liter).          Individuell       regelbare       Heliumentgasung          Untergebracht       in       einem       Kabinett,65.0,12,"27.102,-          -5.420,40",225.0,13,-1.0,225.0
132.0,425.0,384.0,504.0,QuatcinSre       Gradientenpumpe       fOr       die          HoehdruckflQssigkcitschromatographie       mit          Start-up-kit       und       vier       Ldsemitielvorrats-          flaschen       (je       1       Liter).          Individuell       regelbare       Heliumentgasung          Untergebracht       in       einem       Kabinett,positions,OPT       019       (**)          Sondcrnachlaft:       20%          On-Line       Entgaser       dcr       Serie       HP       1050       statt          der       Heliumentgasung.       Inkl.       Start-up       Kit.,96.0,15,,0.0,-1,96.0,0.0
542.0,394.0,609.0,421.0,"27.102,-          -5.420,40",positions,"1       4.411,-          -882,20",137.0,16,B,79.0,14,137.0,79.0
647.0,394.0,662.0,407.0,B,positions,2505123539,435.5,23,,0.0,-1,435.5,0.0
135.0,530.0,378.0,591.0,OPT       019       (**)          Sondcrnachlaft:       20%          On-Line       Entgaser       dcr       Serie       HP       1050       statt          der       Heliumentgasung.       Inkl.       Start-up       Kit.,positions,"OPT       022       (**)          SondernachlaO:       20%          Saulenofen,       eingebaut       in       das       Ldsemittel-          Kabinett",84.0,17,"1       4.411,-          -882,20",286.5,16,84.0,286.5
480.0,531.0,606.0,558.0,"1       4.411,-          -882,20",positions,"1       ?.       700,-          -540,-",85.0,18,,0.0,-1,85.0,0.0
135.0,615.0,371.0,674.0,"OPT       022       (**)          SondernachlaO:       20%          Saulenofen,       eingebaut       in       das       Ldsemittel-          Kabinett",positions,0PT       801       (**)       1          Deutsches       Bcdicnungshandbuch,73.5,19,"1       ?.       700,-          -540,-",290.0,18,73.5,290.0
480.0,616.0,606.0,643.0,"1       ?.       700,-          -540,-",positions,0PT       801       (**)       1          Deutsches       Bcdicnungshandbuch,88.5,19,,0.0,-1,-1.0,0.0
135.0,701.0,487.0,735.0,0PT       801       (**)       1          Deutsches       Bcdicnungshandbuch,positions,Smnoie       Quateroire       Pumpe:,63.5,20,,0.0,-1,63.5,0.0
137.0,775.0,295.0,788.0,Smnoie       Quateroire       Pumpe:,total,Gw       -       Gewdhrleistimgs-Code       (vgl.       Oberslchi       am       Ende       des       Angcbotes)          Lz       -       voraussichiliche       Liejerzeit       in       Wochen       ab       Auftragseingang,162.5,22,27.370.40,361.0,21,162.5,361.0
546.0,774.0,608.0,787.0,27.370.40,total,,0.0,-1,,0.0,-1,0.0,0.0
139.0,930.0,534.0,958.0,Gw       -       Gewdhrleistimgs-Code       (vgl.       Oberslchi       am       Ende       des       Angcbotes)          Lz       -       voraussichiliche       Liejerzeit       in       Wochen       ab       Auftragseingang,other,,0.0,-1,,0.0,-1,0.0,0.0
662.0,792.0,678.0,880.0,2505123539,other,,0.0,-1,,0.0,-1,0.0,0.0
