xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
58.0,8.0,62.0,16.0,I,other,,0.0,-1,,0.0,-1,0.0,0.0
348.0,957.0,706.0,975.0,**•«       10-00-       -O*«n*.ov«       A*       C-       »-€       -a-14       •*       '©•       —       •*•€       ••©-,supplier,,0.0,-1,,0.0,-1,0.0,0.0
79.0,968.0,326.0,979.0,««i|       —       €       US       O*       *H*|***'*«t|—,supplier,,0.0,-1,**•«       10-00-       -O*«n*.ov«       A*       C-       »-€       -a-14       •*       '©•       —       •*•€       ••©-,324.5,1,0.0,324.5
83.0,67.0,215.0,88.0,•/O*       »(aMftUWA       AVfNVl       »       «,supplier,o       c       10044          VCiCOMOMC       HOI*       0*1       OOOO          VCtt'Aftl       12011       ACJO/fM,37.5,4,ACHESON       HOUSC          46       HERTFOROSTRCCT          LONDON       WIY       7TF          071-495       3C55          VCiC'AA       07!       4®5       JIO*,241.0,5,37.5,-1.0
90.0,100.0,211.0,130.0,o       c       10044          VCiCOMOMC       HOI*       0*1       OOOO          VCtt'Aftl       12011       ACJO/fM,supplier,"Mr.       Stephen       Parrish          Corporate       Affairs          Philip       Morris       Management       Corporation          120       Park       Avenue          New       York,       NY       10017          USA",116.0,7,ACHESON       HOUSC          46       HERTFOROSTRCCT          LONDON       WIY       7TF          071-495       3C55          VCiC'AA       07!       4®5       JIO*,239.5,5,116.0,239.5
322.0,44.0,458.0,135.0,ACHESON       HOUSC          46       HERTFOROSTRCCT          LONDON       WIY       7TF          071-495       3C55          VCiC'AA       07!       4®5       JIO*,supplier,"Mr.       Stephen       Parrish          Corporate       Affairs          Philip       Morris       Management       Corporation          120       Park       Avenue          New       York,       NY       10017          USA",141.5,7,•       •wMfll       CO«»C4AOAO(M       Office          44       Avenue       OCt       Ailft          ••wtflll       *040       OClClOM          r(tC»*0«C          rctC'Ax       **       i-30*       '*»a,227.5,6,-1.0,227.5
544.0,63.0,691.0,116.0,•       •wMfll       CO«»C4AOAO(M       Office          44       Avenue       OCt       Ailft          ••wtflll       *040       OClClOM          r(tC»*0«C          rctC'Ax       **       i-30*       '*»a,supplier,"We       present       our       current       statement       for       professional       and          consulting       services.       Please       remit       these       amounts       to       our          accounts       with       Swiss       Bank       Corporation:          GO-458,949.3       865.00       U.S.       Dollars          GO-458,949.4       20092.60       Pounds       Sterling       @>",345.5,9,,0.0,-1,-1.0,0.0
103.0,186.0,418.0,276.0,"Mr.       Stephen       Parrish          Corporate       Affairs          Philip       Morris       Management       Corporation          120       Park       Avenue          New       York,       NY       10017          USA",receiver,March       1993          Statement       042,103.5,8,,0.0,-1,103.5,0.0
105.0,320.0,220.0,349.0,March       1993          Statement       042,invoice_info,"We       present       our       current       statement       for       professional       and          consulting       services.       Please       remit       these       amounts       to       our          accounts       with       Swiss       Bank       Corporation:          GO-458,949.3       865.00       U.S.       Dollars          GO-458,949.4       20092.60       Pounds       Sterling       @>",100.5,9,,0.0,-1,100.5,0.0
106.0,388.0,650.0,482.0,"We       present       our       current       statement       for       professional       and          consulting       services.       Please       remit       these       amounts       to       our          accounts       with       Swiss       Bank       Corporation:          GO-458,949.3       865.00       U.S.       Dollars          GO-458,949.4       20092.60       Pounds       Sterling       @>",other,Jennifer       Green          London       Office       Information       Manager,105.5,10,,0.0,-1,105.5,0.0
107.0,525.0,395.0,556.0,Jennifer       Green          London       Office       Information       Manager,supplier,**•«       10-00-       -O*«n*.ov«       A*       C-       »-€       -a-14       •*       '©•       —       •*•€       ••©-,425.5,1,,0.0,-1,-1.0,0.0
662.0,786.0,689.0,923.0,2023591606,other,**•«       10-00-       -O*«n*.ov«       A*       C-       »-€       -a-14       •*       '©•       —       •*•€       ••©-,111.5,1,,0.0,-1,111.5,0.0
