xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
647.0,84.0,689.0,97.0,8397,invoice_info,2.821.08,33.5,4,,0.0,-1,33.5,0.0
32.0,78.0,204.0,109.0,BAC£ftt-a       BERMAN          *          Firmani       &       Associates,supplier,General       Account       II00       See       Breakdown,244.5,5,3/26/97,417.0,3,-1.0,-1.0
283.0,113.0,342.0,124.0,1129.10,invoice_info,General       Account       II00       See       Breakdown,219.5,5,3/26/97,222.5,3,219.5,222.5
510.0,98.0,560.0,114.0,3/26/97,invoice_info,f/.AR       2       5       1997          HAGENS       &       BERMAN.       P.S.,335.5,8,,0.0,-1,335.5,0.0
622.0,118.0,689.0,130.0,2.821.08,invoice_info,2.821.08,221.5,6,,0.0,-1,221.5,0.0
42.0,330.0,296.0,346.0,General       Account       II00       See       Breakdown,total,R/961,48.5,7,2.821.08,472.0,6,48.5,472.0
613.0,337.0,669.0,354.0,2.821.08,total,Hours       Amount          2.35       199.75          2.47       209.67          0.75       71.25          0.18       17.42          4.22       358.42,257.0,22,,0.0,-1,257.0,0.0
30.0,381.0,57.0,392.0,R/961,other,2/3/97,163.0,9,,0.0,-1,163.0,0.0
401.0,417.0,526.0,466.0,f/.AR       2       5       1997          HAGENS       &       BERMAN.       P.S.,other,distribution.       Direct       development       of       targeted       distribution       lists.       Draft       alert          and       forward       for       approval.       Direct       distribution       of       alert.,170.0,20,,0.0,-1,-1.0,0.0
55.0,529.0,105.0,570.0,2/3/97,positions,2/10/97,44.5,11,lob          CH,39.0,10,44.5,39.0
105.0,529.0,133.0,570.0,lob          CH,positions,2/10/97,44.5,11,strategy.       Telephone       call       to       Berman       for       update.,146.0,19,44.5,146.0
55.0,570.0,105.0,618.0,2/10/97,positions,MF,44.5,13,CH,39.0,12,44.5,39.0
105.0,570.0,133.0,618.0,CH,positions,MF,44.5,13,strategy.       Telephone       call       to       Berman       for       update.,146.0,19,44.5,146.0
105.0,618.0,133.0,659.0,MF,positions,2/3/97,34.5,14,distribution.       Direct       development       of       targeted       distribution       lists.       Draft       alert          and       forward       for       approval.       Direct       distribution       of       alert.,218.0,20,34.5,218.0
55.0,659.0,105.0,687.0,2/3/97,positions,2/18/97,24.0,16,MF,39.0,15,24.0,39.0
105.0,659.0,133.0,687.0,MF,positions,2/18/97,24.0,16,Hours       Amount          2.35       199.75          2.47       209.67          0.75       71.25          0.18       17.42          4.22       358.42,504.5,22,24.0,-1.0
55.0,687.0,105.0,707.0,2/18/97,positions,2/19/97          2/20/97,115.5,18,CH,39.0,17,115.5,39.0
105.0,687.0,133.0,707.0,CH,positions,"Database       search          Outline       media       relations       for       Indiana       announcement.       Review       draft       of       lawsuit          Draft       release       for       review.       Walk       through       release       and       distribution       with          Steve.       Alert       PSBJ       in       advance       to       meet       deadline;       forward       embargoed       release.          Finalize       general       release       and       direct       distribution.          EB       Proofreading       of       Indiana       class       action       suit       news       release.          CH       Follow       up       to       distribution       of       release.          CH       Handle       interview       request       with       Bozeman       radio,       KM       MS,       and       arrange       fo'          Steve       to       telephone       coll.       Reschedule.       Respond       to       J.       S3ther.",61.0,21,Hours       Amount          2.35       199.75          2.47       209.67          0.75       71.25          0.18       17.42          4.22       358.42,504.5,22,61.0,-1.0
52.0,792.0,101.0,833.0,2/19/97          2/20/97,positions,2/3/97,56.0,28,"Database       search          Outline       media       relations       for       Indiana       announcement.       Review       draft       of       lawsuit          Draft       release       for       review.       Walk       through       release       and       distribution       with          Steve.       Alert       PSBJ       in       advance       to       meet       deadline;       forward       embargoed       release.          Finalize       general       release       and       direct       distribution.          EB       Proofreading       of       Indiana       class       action       suit       news       release.          CH       Follow       up       to       distribution       of       release.          CH       Handle       interview       request       with       Bozeman       radio,       KM       MS,       and       arrange       fo'          Steve       to       telephone       coll.       Reschedule.       Respond       to       J.       S3ther.",248.0,21,56.0,248.0
139.0,554.0,391.0,571.0,strategy.       Telephone       call       to       Berman       for       update.,positions,distribution.       Direct       development       of       targeted       distribution       lists.       Draft       alert          and       forward       for       approval.       Direct       distribution       of       alert.,49.0,20,Hours       Amount          2.35       199.75          2.47       209.67          0.75       71.25          0.18       17.42          4.22       358.42,358.5,22,49.0,-1.0
140.0,596.0,534.0,627.0,distribution.       Direct       development       of       targeted       distribution       lists.       Draft       alert          and       forward       for       approval.       Direct       distribution       of       alert.,positions,"Database       search          Outline       media       relations       for       Indiana       announcement.       Review       draft       of       lawsuit          Draft       release       for       review.       Walk       through       release       and       distribution       with          Steve.       Alert       PSBJ       in       advance       to       meet       deadline;       forward       embargoed       release.          Finalize       general       release       and       direct       distribution.          EB       Proofreading       of       Indiana       class       action       suit       news       release.          CH       Follow       up       to       distribution       of       release.          CH       Handle       interview       request       with       Bozeman       radio,       KM       MS,       and       arrange       fo'          Steve       to       telephone       coll.       Reschedule.       Respond       to       J.       S3ther.",146.5,21,Hours       Amount          2.35       199.75          2.47       209.67          0.75       71.25          0.18       17.42          4.22       358.42,286.5,22,-1.0,286.5
109.0,667.0,540.0,849.0,"Database       search          Outline       media       relations       for       Indiana       announcement.       Review       draft       of       lawsuit          Draft       release       for       review.       Walk       through       release       and       distribution       with          Steve.       Alert       PSBJ       in       advance       to       meet       deadline;       forward       embargoed       release.          Finalize       general       release       and       direct       distribution.          EB       Proofreading       of       Indiana       class       action       suit       news       release.          CH       Follow       up       to       distribution       of       release.          CH       Handle       interview       request       with       Bozeman       radio,       KM       MS,       and       arrange       fo'          Steve       to       telephone       coll.       Reschedule.       Respond       to       J.       S3ther.",positions,MF       Media       calls,109.5,25,0.10          1.65          0.62,275.0,23,109.5,275.0
574.0,500.0,673.0,705.0,Hours       Amount          2.35       199.75          2.47       209.67          0.75       71.25          0.18       17.42          4.22       358.42,positions,0.10          1.65          0.62,194.5,23,,0.0,-1,194.5,0.0
585.0,763.0,614.0,831.0,0.10          1.65          0.62,positions,0.73,70.0,26,6.00          140.25          57.42,54.0,24,70.0,54.0
634.0,763.0,673.0,831.0,6.00          140.25          57.42,positions,69       67,70.0,27,,0.0,-1,70.0,0.0
110.0,861.0,210.0,874.0,MF       Media       calls,positions,,0.0,-1,0.73,439.5,26,0.0,439.5
585.0,861.0,614.0,873.0,0.73,positions,,0.0,-1,69       67,56.5,27,0.0,56.5
639.0,861.0,673.0,873.0,69       67,positions,,0.0,-1,8355,32.0,29,0.0,32.0
55.0,862.0,92.0,875.0,2/3/97,positions,,0.0,-1,MF       Media       calls,86.5,25,0.0,86.5
678.0,841.0,698.0,890.0,8355,positions,,0.0,-1,,0.0,-1,0.0,0.0
