xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
60.0,71.0,183.0,86.0,Date:       11/21/96,invoice_info,X_       Mail       to       Payee          Call       for       Check          Return       Name:          Bldg.:,107.0,3,Accounts       Payable       Voucher,252.5,1,107.0,252.5
269.0,72.0,479.0,87.0,Accounts       Payable       Voucher,invoice_info,Check       to       be       dated:       11/27/96          Pickup       Name:          Dept.       Name:          Room       No.:,103.5,4,Voucher       #:       005649,248.0,2,103.5,248.0
547.0,71.0,697.0,85.0,Voucher       #:       005649,invoice_info,Ext.,90.0,5,,0.0,-1,90.0,0.0
69.0,132.0,218.0,239.0,X_       Mail       to       Payee          Call       for       Check          Return       Name:          Bldg.:,other,31552007,119.5,7,Check       to       be       dated:       11/27/96          Pickup       Name:          Dept.       Name:          Room       No.:,242.5,4,119.5,242.5
261.0,131.0,511.0,235.0,Check       to       be       dated:       11/27/96          Pickup       Name:          Dept.       Name:          Room       No.:,other,"*****************************          *       Amount:       $       252,228.79       *          *****************************",120.5,8,Ext.,213.0,5,120.5,213.0
582.0,162.0,616.0,174.0,Ext.,other,"*****************************          *       Amount:       $       252,228.79       *          *****************************",135.5,8,,0.0,-1,-1.0,0.0
60.0,283.0,174.0,389.0,FEI/SS       ft          AP       Vendor       #          AP       Contract       #          AP       Voucher       #          AP       Pay       Date          Name/Address,other,Attention       :,121.0,10,31552007,118.5,7,121.0,118.5
201.0,299.0,270.0,311.0,31552007,other,"Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          P.       0.       Box       7566          Washington,       DC       20044",99.5,9,"*****************************          *       Amount:       $       252,228.79       *          *****************************",334.5,8,99.5,334.5
444.0,284.0,696.0,323.0,"*****************************          *       Amount:       $       252,228.79       *          *****************************",other,"Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          P.       0.       Box       7566          Washington,       DC       20044",101.0,9,,0.0,-1,-1.0,0.0
200.0,374.0,458.0,435.0,"Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          P.       0.       Box       7566          Washington,       DC       20044",receiver,Special       payment       information       to       appear       on       check       stub:          Invoices       Dated       11/15/96,113.5,11,,0.0,-1,-1.0,0.0
94.0,450.0,190.0,464.0,Attention       :,invoice_info,Special       payment       information       to       appear       on       check       stub:          Invoices       Dated       11/15/96,61.0,11,,0.0,-1,61.0,0.0
61.0,495.0,511.0,541.0,Special       payment       information       to       appear       on       check       stub:          Invoices       Dated       11/15/96,invoice_info,"G/L       Account       Code       Other       Required       Code       Amount          04*88-5035-9016-867       005649       $       252,228.79",91.0,12,,0.0,-1,91.0,0.0
60.0,587.0,697.0,631.0,"G/L       Account       Code       Other       Required       Code       Amount          04*88-5035-9016-867       005649       $       252,228.79",positions,2738,75.0,13,,0.0,-1,75.0,0.0
662.0,678.0,697.0,690.0,2738,other,M          CO          N>          CJ1          CTi          U>          W          DO,104.0,14,,0.0,-1,104.0,0.0
675.0,743.0,686.0,833.0,M          CO          N>          CJ1          CTi          U>          W          DO,other,(o       ~^o)locO,111.5,15,,0.0,-1,111.5,0.0
463.0,879.0,676.0,920.0,(o       ~^o)locO,other,,0.0,-1,,0.0,-1,0.0,0.0
