xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
70.0,102.0,171.0,155.0,Coopers          &Lybrand,supplier,"February       23,       1996",66.5,5,Coopers       &       lybrand       L.L.P.       InVOICe       fOf,215.5,1,66.5,215.5
215.0,104.0,457.0,120.0,Coopers       &       lybrand       L.L.P.       InVOICe       fOf,supplier,Services,15.5,2,please       ronvt       to:,210.0,3,15.5,210.0
368.0,120.0,441.0,135.0,Services,other,"Billing       for       services       rendered          in       connection       with       ""The       Institute,""          as       per       attached.       $75,000.00          Out-of-pocket       expenses       975.00",237.5,8,Coopers       &       LyOrand       LL.P.          PO.       Bo*       9056'5          Charlotte.       NO       28290-5615,163.5,4,-1.0,163.5
513.0,104.0,579.0,115.0,please       ronvt       to:,supplier,Coopers       &       LyOrand       LL.P.          PO.       Bo*       9056'5          Charlotte.       NO       28290-5615,33.0,4,,0.0,-1,33.0,0.0
513.0,128.0,623.0,157.0,Coopers       &       LyOrand       LL.P.          PO.       Bo*       9056'5          Charlotte.       NO       28290-5615,supplier,Invoice       Number       4282-000230-3,52.5,6,,0.0,-1,52.5,0.0
90.0,188.0,233.0,202.0,"February       23,       1996",invoice_info,"Ms.       Kacherine       P.       Clark          Vice       President       and       Controller          Philip       Morris       Companies       Inc.          120       Park       Avenue          New       York,       NY       10017",56.0,7,Invoice       Number       4282-000230-3,398.0,6,56.0,398.0
442.0,188.0,677.0,202.0,Invoice       Number       4282-000230-3,invoice_info,"Billing       for       services       rendered          in       connection       with       ""The       Institute,""          as       per       attached.       $75,000.00          Out-of-pocket       expenses       975.00",170.0,8,,0.0,-1,-1.0,0.0
88.0,216.0,333.0,286.0,"Ms.       Kacherine       P.       Clark          Vice       President       and       Controller          Philip       Morris       Companies       Inc.          120       Park       Avenue          New       York,       NY       10017",receiver,"Billing       for       services       rendered          in       connection       with       ""The       Institute,""          as       per       attached.       $75,000.00          Out-of-pocket       expenses       975.00",114.0,8,,0.0,-1,114.0,0.0
86.0,329.0,666.0,401.0,"Billing       for       services       rendered          in       connection       with       ""The       Institute,""          as       per       attached.       $75,000.00          Out-of-pocket       expenses       975.00",positions,Total       Invoice,127.0,9,,0.0,-1,127.0,0.0
194.0,486.0,304.0,498.0,Total       Invoice,total,Engagement       No.       124225-5648-19,185.0,11,"$75,975.00",381.0,10,185.0,381.0
588.0,487.0,672.0,501.0,"$75,975.00",total,ta*       identification       number       '3-5218870,226.0,12,,0.0,-1,226.0,0.0
82.0,670.0,333.0,684.0,Engagement       No.       124225-5648-19,other,return       m.s       portion       witn       your       remittance,84.5,13,,0.0,-1,84.5,0.0
469.0,715.0,626.0,725.0,ta*       identification       number       '3-5218870,other,"February       23,       1996          Invoice       Number       4282-000230-3          Invoice       Amount       $75,975.00",99.0,15,,0.0,-1,-1.0,0.0
281.0,756.0,443.0,767.0,return       m.s       portion       witn       your       remittance,other,"February       23,       1996          Invoice       Number       4282-000230-3          Invoice       Amount       $75,975.00",57.5,15,,0.0,-1,57.5,0.0
78.0,796.0,324.0,865.0,"Ms.       Katherine       P.       Clark          Vice       President       and       Controller          Philip       Morris       Companies       Inc.          120       Park       Avenue          New       York,       NY       10017",receiver,,0.0,-1,Amount       Paid,209.5,16,0.0,209.5
414.0,798.0,666.0,840.0,"February       23,       1996          Invoice       Number       4282-000230-3          Invoice       Amount       $75,975.00",invoice_info,Amount       Paid,50.0,16,s       *0.9T98t-02,149.5,19,50.0,149.5
376.0,863.0,445.0,875.0,Amount       Paid,invoice_info,remit       to:,28.5,17,s       *0.9T98t-02,279.0,19,28.5,-1.0
376.0,892.0,424.0,903.0,remit       to:,supplier,Coopers       &       Lybrand       L.L.P.          P.O.       Box       905615          Charlotte.       NC       28290-5615,37.5,18,s       *0.9T98t-02,289.5,19,37.5,-1.0
375.0,915.0,519.0,955.0,Coopers       &       Lybrand       L.L.P.          P.O.       Box       905615          Charlotte.       NC       28290-5615,supplier,,0.0,-1,,0.0,-1,0.0,0.0
676.0,767.0,703.0,894.0,s       *0.9T98t-02,other,,0.0,-1,,0.0,-1,0.0,0.0
