xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
641.0,12.0,715.0,30.0,INVOlCc,other,"iNVOCE       NO       —       4536          0AT£       Mar       31,       1992",216.5,6,,0.0,-1,-1.0,0.0
31.0,103.0,63.0,118.0,HBI,supplier,J',27.0,2,"Healthv       Buildineslmemanondl.lix          Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          Washington,       D.C.       20044",179.0,4,27.0,-1.0
25.0,134.0,45.0,141.0,J',supplier,v°un       bee       Mr.       John       Rupp,145.5,7,TO,22.0,3,-1.0,22.0
47.0,135.0,67.0,147.0,TO,other,v°un       bee       Mr.       John       Rupp,142.0,7,"Healthv       Buildineslmemanondl.lix          Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          Washington,       D.C.       20044",169.0,4,-1.0,169.0
112.0,102.0,340.0,187.0,"Healthv       Buildineslmemanondl.lix          Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          Washington,       D.C.       20044",receiver,v°un       bee       Mr.       John       Rupp,138.5,7,101.“8       Denvx       \K       v       Unr          F       i.rUx.       V       v       10          ■■•1       t.J-.,343.0,5,138.5,343.0
513.0,87.0,625.0,125.0,101.“8       Denvx       \K       v       Unr          F       i.rUx.       V       v       10          ■■•1       t.J-.,supplier,"iNVOCE       NO       —       4536          0AT£       Mar       31,       1992",131.5,6,,0.0,-1,131.5,0.0
526.0,212.0,700.0,263.0,"iNVOCE       NO       —       4536          0AT£       Mar       31,       1992",invoice_info,"VOC       Testing       in       Buildings          Reference:       M.P.          To       the       sampling       and       analysis       of       buildings       for       their       VOC          content       as       per       Gray       Robertson's       memo       dated       February       21,          1991.",144.5,8,,0.0,-1,-1.0,0.0
45.0,274.0,216.0,292.0,v°un       bee       Mr.       John       Rupp,other,"VOC       Testing       in       Buildings          Reference:       M.P.          To       the       sampling       and       analysis       of       buildings       for       their       VOC          content       as       per       Gray       Robertson's       memo       dated       February       21,          1991.",99.0,8,,0.0,-1,99.0,0.0
115.0,338.0,564.0,426.0,"VOC       Testing       in       Buildings          Reference:       M.P.          To       the       sampling       and       analysis       of       buildings       for       their       VOC          content       as       per       Gray       Robertson's       memo       dated       February       21,          1991.",positions,Buildings       sampled       in       March       1992,70.0,9,,0.0,-1,70.0,0.0
116.0,444.0,350.0,460.0,Buildings       sampled       in       March       1992,positions,In       IBA:       37          In       Iberica:       l          In       Austral       ia::       _5          Total       buildings:       43,52.5,10,,0.0,-1,52.5,0.0
115.0,474.0,350.0,535.0,In       IBA:       37          In       Iberica:       l          In       Austral       ia::       _5          Total       buildings:       43,positions,"VOCs       -       43       £       $1,200       per       building",53.5,11,,0.0,-1,53.5,0.0
115.0,550.0,350.0,566.0,"VOCs       -       43       £       $1,200       per       building",total,Total       price       now       due       for       payment          For       HBI       Inc.,45.0,12,51.600.00,414.5,15,45.0,414.5
115.0,581.0,432.0,625.0,Total       price       now       due       for       payment          For       HBI       Inc.,other,Gray       Robertson,77.0,13,"51,600.00",373.5,16,77.0,373.5
340.0,672.0,447.0,688.0,Gray       Robertson,other,,0.0,-1,,0.0,-1,0.0,0.0
114.0,702.0,153.0,714.0,Ot:dh,other,,0.0,-1,,0.0,-1,0.0,0.0
613.0,553.0,681.0,566.0,51.600.00,total,"51,600.00",30.5,16,,0.0,-1,30.5,0.0
613.0,583.0,681.0,597.0,"51,600.00",total,029372111,338.5,18,,0.0,-1,338.5,0.0
567.0,919.0,578.0,938.0,2,other,,0.0,-1,029372111,70.5,18,0.0,70.5
581.0,919.0,705.0,938.0,029372111,other,,0.0,-1,,0.0,-1,0.0,0.0
