xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
426.0,13.0,550.0,27.0,25.03.91       10:14,other,^ZolQ,56.0,6,NR.01,124.5,1,56.0,124.5
592.0,13.0,633.0,25.0,NR.01,other,2          25030          12.03.91,243.0,8,),72.5,3,243.0,72.5
23.0,12.0,361.0,44.0,SGNDERT       -       LEIT2       KOELN       49       221       2030917          —'       I       r       <,supplier,Telefax       Copy,83.0,4,25.03.91       10:14,296.0,0,83.0,296.0
681.0,24.0,689.0,40.0,),other,^W*9*'*5*?*T*'          *,494.5,14,,0.0,-1,494.5,0.0
47.0,77.0,283.0,145.0,Telefax       Copy,supplier,INeriTUT       FOR       8X0L0GISCHE          FORSCHUNG          HERRN       SCHMICKLER          FUGGERS       rHRSSfc       3          5000       KOLN       90,109.0,5,^ZolQ,366.0,6,109.0,366.0
85.0,176.0,293.0,264.0,INeriTUT       FOR       8X0L0GISCHE          FORSCHUNG          HERRN       SCHMICKLER          FUGGERS       rHRSSfc       3          5000       KOLN       90,receiver,Meng*       Art.-Nr.       Baxaichnung,122.5,9,Angabot       Nr.          Datum,358.5,7,122.5,358.5
477.0,55.0,585.0,97.0,^ZolQ,other,Angabot       Nr.          Datum,195.0,7,,0.0,-1,195.0,0.0
501.0,257.0,594.0,285.0,Angabot       Nr.          Datum,invoice_info,"DM          2520.00          5350,00",97.0,12,2          25030          12.03.91,99.0,8,97.0,99.0
613.0,241.0,680.0,283.0,2          25030          12.03.91,invoice_info,"DM          2520.00          5350,00",106.0,12,,0.0,-1,-1.0,0.0
54.0,333.0,294.0,352.0,Meng*       Art.-Nr.       Baxaichnung,positions,1       2       595012       SOFTWARE       F.MXCROVID          M.PC-BETRIfcB          1       2       004111       TOOLKITT-SOFTWARE,47.0,11,"DM          2520.00          5350,00",427.5,12,47.0,-1.0
22.0,370.0,46.0,401.0,K          V*       4,other,,0.0,-1,1       2       595012       SOFTWARE       F.MXCROVID          M.PC-BETRIfcB          1       2       004111       TOOLKITT-SOFTWARE,191.0,11,0.0,191.0
88.0,360.0,362.0,419.0,1       2       595012       SOFTWARE       F.MXCROVID          M.PC-BETRIfcB          1       2       004111       TOOLKITT-SOFTWARE,positions,"ENDSUNME       1602/,00*          ALLE       PREIbE       VERBTEHfcN       SICH       NETTU,          OHNE       UMSAT2STEUER..          z'""          ZAHLUNG88EDINGUNGEN:          14       TAGE       ./.       2X       SKONTO       ODER       30       1Y.6E       NET       YU          LXEFEHUNG       ERFOLGT       FREX       VERUENOUNGS-          STELLE,       SOFERN       DER       AUFTRAGSWERT          OM       SO0.00       OBERSTEIGT.",117.5,13,"DM          2520.00          5350,00",376.5,12,117.5,376.5
570.0,326.0,633.0,410.0,"DM          2520.00          5350,00",positions,"ENDSUNME       1602/,00*          ALLE       PREIbE       VERBTEHfcN       SICH       NETTU,          OHNE       UMSAT2STEUER..          z'""          ZAHLUNG88EDINGUNGEN:          14       TAGE       ./.       2X       SKONTO       ODER       30       1Y.6E       NET       YU          LXEFEHUNG       ERFOLGT       FREX       VERUENOUNGS-          STELLE,       SOFERN       DER       AUFTRAGSWERT          OM       SO0.00       OBERSTEIGT.",139.0,13,,0.0,-1,-1.0,0.0
199.0,424.0,664.0,590.0,"ENDSUNME       1602/,00*          ALLE       PREIbE       VERBTEHfcN       SICH       NETTU,          OHNE       UMSAT2STEUER..          z'""          ZAHLUNG88EDINGUNGEN:          14       TAGE       ./.       2X       SKONTO       ODER       30       1Y.6E       NET       YU          LXEFEHUNG       ERFOLGT       FREX       VERUENOUNGS-          STELLE,       SOFERN       DER       AUFTRAGSWERT          OM       SO0.00       OBERSTEIGT.",other,Ihnen       rum       Nutzan       -       mit       un®          Ihr       Partner       -       da*       Laica       -       Taam,122.5,15,^W*9*'*5*?*T*'          *,295.5,14,122.5,295.5
686.0,500.0,768.0,553.0,^W*9*'*5*?*T*'          *,other,2026000623,340.5,20,,0.0,-1,340.5,0.0
204.0,614.0,474.0,645.0,Ihnen       rum       Nutzan       -       mit       un®          Ihr       Partner       -       da*       Laica       -       Taam,other,‘,292.0,19,,0.0,-1,292.0,0.0
65.0,904.0,70.0,912.0,\,other,I,6.5,17,2026000623,636.5,20,6.5,-1.0
66.0,911.0,71.0,918.0,I,other,,0.0,-1,2026000623,635.5,20,0.0,-1.0
646.0,805.0,664.0,819.0,.       J,other,,0.0,-1,2026000623,49.0,20,0.0,49.0
359.0,919.0,363.0,924.0,‘,other,,0.0,-1,2026000623,343.0,20,0.0,-1.0
693.0,798.0,715.0,936.0,2026000623,other,,0.0,-1,,0.0,-1,0.0,0.0
