xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
152.0,190.0,158.0,198.0,I,supplier,4          r          r       -i,100.0,4,,0.0,-1,-1.0,0.0
642.0,782.0,675.0,789.0,-,total,,0.0,-1,,0.0,-1,0.0,0.0
601.0,858.0,607.0,864.0,t,total,,0.0,-1,,0.0,-1,0.0,0.0
207.0,205.0,621.0,242.0,"JOHNSON       PUBLISHING       COMPANY,       INC.          820       South       Michigan       Avenue       •       'Chicago,       Illinois       60605       (312)       322-9200          *       t",supplier,4          r          r       -i,70.5,4,,0.0,-1,70.5,0.0
86.0,271.0,500.0,317.0,4          r          r       -i,receiver,"LORILLARQ       MEDIA       SVCS       INVOICE       #       1038553          ONE       PARK       AVENUE          ATT       EILEEN       ANTONIELLO          l_N6W       YORK       N       Y       10016       J       HAY       27,1991          LORILLARO/NEWPORT       33875500000100",93.0,5,,0.0,-1,93.0,0.0
156.0,345.0,652.0,429.0,"LORILLARQ       MEDIA       SVCS       INVOICE       #       1038553          ONE       PARK       AVENUE          ATT       EILEEN       ANTONIELLO          l_N6W       YORK       N       Y       10016       J       HAY       27,1991          LORILLARO/NEWPORT       33875500000100",receiver,PLEASE       DETACH       ABOVE       STUB       AND       MAIL       WITH       YOUR       remittance.       TERMS:       2%-10       DAYS       FROM       DATE       OF       INVOICE.       SPACE       ONLY.,69.0,6,,0.0,-1,69.0,0.0
126.0,449.0,662.0,463.0,PLEASE       DETACH       ABOVE       STUB       AND       MAIL       WITH       YOUR       remittance.       TERMS:       2%-10       DAYS       FROM       DATE       OF       INVOICE.       SPACE       ONLY.,positions,bAY,27.0,8,,0.0,-1,27.0,0.0
85.0,479.0,105.0,490.0,MO,positions,05,20.0,12,bAY,25.5,8,20.0,25.5
110.0,476.0,131.0,490.0,bAY,positions,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",79.0,15,YR.,25.0,9,-1.0,25.0
136.0,479.0,155.0,491.0,YR.,positions,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",77.0,15,DESCRIPTION,212.0,10,-1.0,212.0
322.0,480.0,393.0,491.0,DESCRIPTION,positions,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",76.5,15,AMOUNT,268.5,11,76.5,268.5
601.0,479.0,651.0,491.0,AMOUNT,positions,1*104-00,22.5,19,,0.0,-1,22.5,0.0
88.0,499.0,109.0,510.0,05,positions,05,55.0,13,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",159.5,15,55.0,159.5
87.0,553.0,108.0,566.0,05,positions,05,55.5,14,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",160.5,15,55.5,-1.0
87.0,609.0,107.0,621.0,05,positions,"JOHNSON       PUBLISHING       COMPANY.       INC.          820       South       Michigan       Avenua       •       Chicago,       Illinois       60605       •       (312)       322-9200",132.5,16,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",161.0,15,132.5,-1.0
113.0,500.0,403.0,624.0,"911       JUN.03,1991       JET          4       COLOR       ORDER       NUMBER       LM6177          5TH       COLOR       PR6M          NEWPORT          27|       9       l       PAGE       JUN.03,199L       JET          4       COLOR       ORDER       NUMBER       LM6177          BLEED          NEWPORT          27]       9       COMMISSION       FROM       ABOVE       ITEM",positions,"JOHNSON       PUBLISHING       COMPANY.       INC.          820       South       Michigan       Avenua       •       Chicago,       Illinois       60605       •       (312)       322-9200",185.5,16,CD          PO          CO          cn          CJl          CO          CO,304.5,17,-1.0,304.5
89.0,734.0,391.0,761.0,"JOHNSON       PUBLISHING       COMPANY.       INC.          820       South       Michigan       Avenua       •       Chicago,       Illinois       60605       •       (312)       322-9200",total,,0.0,-1,TOTAL       AMOUNT       OUE,249.5,18,0.0,249.5
551.0,569.0,574.0,656.0,CD          PO          CO          cn          CJl          CO          CO,positions,TOTAL       AMOUNT       OUE,145.5,18,2*631.60CF,84.5,21,145.5,84.5
421.0,751.0,558.0,765.0,TOTAL       AMOUNT       OUE,total,,0.0,-1,16*016.40,149.0,22,0.0,149.0
606.0,501.0,679.0,514.0,1*104-00,positions,17*544.00,55.0,20,,0.0,-1,55.0,0.0
598.0,556.0,679.0,569.0,17*544.00,positions,2*631.60CF,56.5,21,,0.0,-1,56.5,0.0
605.0,612.0,689.0,626.0,2*631.60CF,positions,16*016.40,140.0,22,,0.0,-1,140.0,0.0
598.0,752.0,679.0,766.0,16*016.40,total,-,26.5,1,,0.0,-1,26.5,0.0
