xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
232.0,102.0,509.0,155.0,"Bozeir       Worldwide,       Inc.          40       WEST       23RD       STREET          MEW       YORK,       NY       10010-5201",supplier,INVOICE       PH04-007779          PAGE       1,45.0,2,,0.0,-1,45.0,0.0
72.0,166.0,194.0,188.0,INVOICE       DATE       APP26/00          DUE       DATE       MAY16/00,invoice_info,LRL       LORII.LARD       TOBACCO       COMPANY       INC.          YSPP       YOUTH       SM0K1HC       PREVENTION       PROS-          M6439       TIW       Guy       with       Dog       AU          2000       -,41.0,4,INVOICE       PH04-007779          PAGE       1,429.5,2,41.0,429.5
508.0,164.0,617.0,183.0,INVOICE       PH04-007779          PAGE       1,invoice_info,"L0RILLARD       TOBACCO       COMPANY       INC.          YOUTH       SMOKING       PREVENTION       PRGM.          714       GREEN       VALLEY       Rl>,       BOX       10S29          GREENSBORO       NC       27404          ATTNi       VICTOR       LINDSLEY",48.5,5,,0.0,-1,48.5,0.0
72.0,199.0,126.0,241.0,CLIENT          PRODUCT          JOB       HUM          PISCAL       YR,receiver,Tilio       19       3       Progress       Bill       Invoice       Act          Xon-Cowissionable       Charges       500.00          Coowuonioaahle       Charges       0.00          Aqoncy       Coondssioc       0.00          Invoice       Anount       500-00,98.5,6,LRL       LORII.LARD       TOBACCO       COMPANY       INC.          YSPP       YOUTH       SM0K1HC       PREVENTION       PROS-          M6439       TIW       Guy       with       Dog       AU          2000       -,150.5,4,-1.0,150.5
146.0,197.0,353.0,239.0,LRL       LORII.LARD       TOBACCO       COMPANY       INC.          YSPP       YOUTH       SM0K1HC       PREVENTION       PROS-          M6439       TIW       Guy       with       Dog       AU          2000       -,receiver,Tilio       19       3       Progress       Bill       Invoice       Act          Xon-Cowissionable       Charges       500.00          Coowuonioaahle       Charges       0.00          Aqoncy       Coondssioc       0.00          Invoice       Anount       500-00,100.5,6,"L0RILLARD       TOBACCO       COMPANY       INC.          YOUTH       SMOKING       PREVENTION       PRGM.          714       GREEN       VALLEY       Rl>,       BOX       10S29          GREENSBORO       NC       27404          ATTNi       VICTOR       LINDSLEY",281.0,5,-1.0,281.0
444.0,196.0,617.0,248.0,"L0RILLARD       TOBACCO       COMPANY       INC.          YOUTH       SMOKING       PREVENTION       PRGM.          714       GREEN       VALLEY       Rl>,       BOX       10S29          GREENSBORO       NC       27404          ATTNi       VICTOR       LINDSLEY",receiver,Tilio       19       3       Progress       Bill       Invoice       Act          Xon-Cowissionable       Charges       500.00          Coowuonioaahle       Charges       0.00          Aqoncy       Coondssioc       0.00          Invoice       Anount       500-00,96.5,6,,0.0,-1,96.5,0.0
71.0,268.0,619.0,369.0,Tilio       19       3       Progress       Bill       Invoice       Act          Xon-Cowissionable       Charges       500.00          Coowuonioaahle       Charges       0.00          Aqoncy       Coondssioc       0.00          Invoice       Anount       500-00,positions,PI.KASB       PAY       THIS       AMOUNT       S00.00,66.5,7,,0.0,-1,66.5,0.0
262.0,379.0,428.0,391.0,PI.KASB       PAY       THIS       AMOUNT       S00.00,total,ORIGINAL,569.0,14,,0.0,-1,569.0,0.0
71.0,583.0,104.0,591.0,Provx,supplier,,0.0,-1,Billed,66.0,9,0.0,66.0
133.0,582.0,174.0,590.0,Billed,supplier,,0.0,-1,0.00,78.5,10,0.0,78.5
219.0,582.0,245.0,590.0,0.00,supplier,,0.0,-1,Tv,229.5,11,0.0,229.5
434.0,576.0,489.0,591.0,Tv,supplier,"BOZSLL       WORLDWIDE,       INC.          P.O.       BOX       1VB261          ATLANTA,       GA       30384-8261",22.5,12,,0.0,-1,22.5,0.0
435.0,590.0,568.0,622.0,"BOZSLL       WORLDWIDE,       INC.          P.O.       BOX       1VB261          ATLANTA,       GA       30384-8261",supplier,,0.0,-1,,0.0,-1,0.0,0.0
626.0,626.0,703.0,661.0,03       l°s{o,other,86086825,197.0,15,,0.0,-1,197.0,0.0
338.0,948.0,403.0,960.0,ORIGINAL,other,,0.0,-1,,0.0,-1,0.0,0.0
681.0,790.0,702.0,891.0,86086825,other,,0.0,-1,,0.0,-1,0.0,0.0
