xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
41.0,192.0,125.0,216.0,Clarion,supplier,,0.0,-1,January       27.       1993,133.5,2,0.0,133.5
173.0,31.0,420.0,80.0,Invoice       Rooti       ib:          Clm       .on       Marketing       and       CooununfctfiMt          P.O.       Rov       TT2M          Detroit.       M1*8278,supplier,January       27.       1993,135.0,2,Clarion       Market       iiy;AC«i       C<*nroui\ii-atimn          340       IVmfwrwirli       Road          Cre<nwich.       Connrctkui       06831,257.0,3,135.0,257.0
169.0,184.0,264.0,197.0,January       27.       1993,invoice_info,Mr.       James       C.       Bogie          Product       Manager       Canton          The       American       Tobacco       Company          Six       Stamford       Forum          P.O.       Sox       10380          Stanford.       CT       06904-2340,77.5,4,,0.0,-1,77.5,0.0
476.0,34.0,631.0,67.0,Clarion       Market       iiy;AC«i       C<*nroui\ii-atimn          340       IVmfwrwirli       Road          Cre<nwich.       Connrctkui       06831,supplier,CP\£-C**,271.0,5,,0.0,-1,271.0,0.0
169.0,218.0,350.0,318.0,Mr.       James       C.       Bogie          Product       Manager       Canton          The       American       Tobacco       Company          Six       Stamford       Forum          P.O.       Sox       10380          Stanford.       CT       06904-2340,receiver,Invoice       #01-0274       Job       #DAM-M-5891,97.0,6,CP\£-C**,287.5,5,97.0,287.5
507.0,309.0,587.0,334.0,CP\£-C**,other,Data       Entry       ‘Tar       Wars       Bounceback       Requests’       (21.498       pcs.       @       S470.60/M)       S10.116.96,115.5,8,,0.0,-1,-1.0,0.0
170.0,359.0,414.0,371.0,Invoice       #01-0274       Job       #DAM-M-5891,invoice_info,Cartton       Tar       Wars       -       Back-End       Data       Entry       Processing,37.5,7,,0.0,-1,37.5,0.0
169.0,396.0,446.0,409.0,Cartton       Tar       Wars       -       Back-End       Data       Entry       Processing,positions,Data       Entry       ‘Tar       Wars       Bounceback       Requests’       (21.498       pcs.       @       S470.60/M)       S10.116.96,34.5,8,,0.0,-1,34.5,0.0
169.0,430.0,634.0,444.0,Data       Entry       ‘Tar       Wars       Bounceback       Requests’       (21.498       pcs.       @       S470.60/M)       S10.116.96,positions,"Redemption       coupon       Data       Entry       (193,039       pcs.       ©       S47.06/M)       9.084.42          Programming       for       data       Entry       35295          Nixie/Promo       Cede       Reports       294.13          Management       Fee       covering       supervision       of       data       entry       and       reporting       3.762.85          -       D.       Smoten       (27.25       hrs.)          -       L.       Warnecke       (1       CO       hrs.)          Misc.       (copies,       faxds.       freight,       etc       )       796.97",69.5,9,,0.0,-1,69.5,0.0
168.0,447.0,634.0,566.0,"Redemption       coupon       Data       Entry       (193,039       pcs.       ©       S47.06/M)       9.084.42          Programming       for       data       Entry       35295          Nixie/Promo       Cede       Reports       294.13          Management       Fee       covering       supervision       of       data       entry       and       reporting       3.762.85          -       D.       Smoten       (27.25       hrs.)          -       L.       Warnecke       (1       CO       hrs.)          Misc.       (copies,       faxds.       freight,       etc       )       796.97",positions,"$24.40828          Conn.       Tax       -       6%       (Cn       $3762.85)       225.77          Total       Due       &       Payable       Upon       Receipt       $24,634.05          (As       per       ATCo.       authoriration       R       40/1992       Cartton       Tar       Wars       National       direct       Mail)",130.5,10,,0.0,-1,130.5,0.0
168.0,586.0,634.0,688.0,"$24.40828          Conn.       Tax       -       6%       (Cn       $3762.85)       225.77          Total       Due       &       Payable       Upon       Receipt       $24,634.05          (As       per       ATCo.       authoriration       R       40/1992       Cartton       Tar       Wars       National       direct       Mail)",other,"Please       remit       to:       Ctanon       Marketing       and       Comrrunicatioris,       PO       6ox       77204.       Detrc       r,       Ml       48278",239.0,11,,0.0,-1,239.0,0.0
169.0,869.0,611.0,883.0,"Please       remit       to:       Ctanon       Marketing       and       Comrrunicatioris,       PO       6ox       77204.       Detrc       r,       Ml       48278",supplier,,0.0,-1,,0.0,-1,0.0,0.0
