xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
282.0,284.0,470.0,308.0,T/       M       INVOICE,other,OATE:       October       27.       :SS4,68.0,2,,0.0,-1,68.0,0.0
122.0,359.0,381.0,379.0,To;       Vr       Mark       Wa'Cha*,receiver,PHILIP       VORH'S       USA,20.0,3,OATE:       October       27.       :SS4,250.5,2,-1.0,250.5
381.0,355.0,623.0,373.0,OATE:       October       27.       :SS4,invoice_info,To;       Vr       Mark       Wa'Cha*,5.0,1,,0.0,-1,5.0,0.0
123.0,373.0,382.0,405.0,PHILIP       VORH'S       USA,receiver,P.O.       »:       N       84138,19.5,5,PM#:       4-2485,250.5,4,19.5,250.5
382.0,369.0,624.0,400.0,PM#:       4-2485,invoice_info,PHILIP       VORH'S       USA,4.5,3,,0.0,-1,4.5,0.0
382.0,396.0,624.0,421.0,P.O.       »:       N       84138,invoice_info,Line#:       2,23.0,7,,0.0,-1,23.0,0.0
124.0,421.0,383.0,451.0,Invoice       •       -208/,invoice_info,BUDGET:       S2COOO       •       S25000,21.5,9,Line#:       2,250.0,7,21.5,250.0
382.0,417.0,625.0,446.0,Line#:       2,invoice_info,Invoice       •       -208/,4.5,6,,0.0,-1,4.5,0.0
124.0,446.0,383.0,478.0,Jobt       \       2568,invoice_info,TO       PRESENTATION          =OR       CREATIVE       AND/OR       ^BOOUCT       ON       PROFESSIONAL       SERVICES       RENDEREO       IN       CONNECTION       WITH          •HE       DESIGN       DEVELOPMENT       FOR          “foicc*.       EZ       Accora       #1373       IT.Garguilo)       Ultra       Low       Tar       64mm       Flip.TosvBox       Phase       5,61.0,10,BUDGET:       S2COOO       •       S25000,250.5,9,61.0,250.5
383.0,442.0,625.0,473.0,BUDGET:       S2COOO       •       S25000,invoice_info,Jobt       \       2568,4.5,8,,0.0,-1,4.5,0.0
124.0,473.0,620.0,573.0,TO       PRESENTATION          =OR       CREATIVE       AND/OR       ^BOOUCT       ON       PROFESSIONAL       SERVICES       RENDEREO       IN       CONNECTION       WITH          •HE       DESIGN       DEVELOPMENT       FOR          “foicc*.       EZ       Accora       #1373       IT.Garguilo)       Ultra       Low       Tar       64mm       Flip.TosvBox       Phase       5,other,"F       APPL       CABLE.       AOOIT.ONAL       OPC's       Wil       l       BE       BILLED       AT       A       LATER       DATE.          PROFESSION       A.       SERVICE       FEE       S       ROUNDED       TO       THE       NEAREST       DOLLAR          ""ERMS       NET       ""S       DAYS       FROM       DATE       OF       INVOICE.       ^AS'       DUE       ACCOUNTS       SUB.ECT       TO       1       5%       PER       MONTH          SERVICE       CHARGE",308.0,11,,0.0,-1,308.0,0.0
140.0,796.0,648.0,866.0,"F       APPL       CABLE.       AOOIT.ONAL       OPC's       Wil       l       BE       BILLED       AT       A       LATER       DATE.          PROFESSION       A.       SERVICE       FEE       S       ROUNDED       TO       THE       NEAREST       DOLLAR          ""ERMS       NET       ""S       DAYS       FROM       DATE       OF       INVOICE.       ^AS'       DUE       ACCOUNTS       SUB.ECT       TO       1       5%       PER       MONTH          SERVICE       CHARGE",other,\       ',52.5,12,"U££ll<,lhDZ",283.0,13,52.5,-1.0
572.0,881.0,582.0,886.0,\       ',other,,0.0,-1,"U££ll<,lhDZ",100.0,13,0.0,100.0
668.0,794.0,686.0,888.0,"U££ll<,lhDZ",other,,0.0,-1,,0.0,-1,0.0,0.0
