xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
77.0,63.0,239.0,96.0,LEU       BURNETT       U.S.A.          A       WBMl       OF       1*0       BOBHKJT       COMMIT!.       IKC.          AOVERT1B1NO,supplier,CLIENT:       P.M.       INC.       OFFICE:       10       OFSC:       703A       MILITARY       NEWSPAPERS          EST       NO;       6004       REVISES       EST       DTD       12/13/96,78.0,3,,0.0,-1,-1.0,0.0
369.0,98.0,585.0,110.0,NEWSPAPER       ESTIMATE       RECAP       -       PN05,other,PERIOD       DATE       01/10/97          01/01/96       TO       12/31/66       PAGE       1,24.5,2,,0.0,-1,24.5,0.0
357.0,117.0,584.0,140.0,PERIOD       DATE       01/10/97          01/01/96       TO       12/31/66       PAGE       1,invoice_info,CLIENT:       P.M.       INC.       OFFICE:       10       OFSC:       703A       MILITARY       NEWSPAPERS          EST       NO;       6004       REVISES       EST       DTD       12/13/96,29.0,3,,0.0,-1,29.0,0.0
149.0,145.0,578.0,170.0,CLIENT:       P.M.       INC.       OFFICE:       10       OFSC:       703A       MILITARY       NEWSPAPERS          EST       NO;       6004       REVISES       EST       DTD       12/13/96,receiver,TOTALS       BY       MRKT/S       ZON       /PRODUCT/KONTH,43.0,4,,0.0,-1,43.0,0.0
148.0,194.0,359.0,207.0,TOTALS       BY       MRKT/S       ZON       /PRODUCT/KONTH,other,EST       AMT       GST       AMT       EST       AMT          AMOUNT       CHANGE       LESS       C/D,47.5,7,KRKT/S:ZON          200-MIAMI,254.5,5,-1.0,254.5
478.0,188.0,538.0,218.0,KRKT/S:ZON          200-MIAMI,other,EST       AMT       GST       AMT       EST       AMT          AMOUNT       CHANGE       LESS       C/D,45.0,7,,0.0,-1,45.0,0.0
190.0,245.0,310.0,254.0,PRODUCT       PERIOD,positions,10-MAR       RACING       FEB       1996       800.25,20.0,8,EST       AMT       GST       AMT       EST       AMT          AMOUNT       CHANGE       LESS       C/D,216.5,7,20.0,216.5
356.0,237.0,577.0,259.0,EST       AMT       GST       AMT       EST       AMT          AMOUNT       CHANGE       LESS       C/D,positions,10-MAR       RACING       FEB       1996       800.25,21.5,8,,0.0,-1,-1.0,0.0
168.0,264.0,404.0,275.0,10-MAR       RACING       FEB       1996       800.25,positions,,0.0,-1,800.28,273.0,9,0.0,273.0
541.0,267.0,577.0,278.0,800.28,positions,,0.0,-1,,0.0,-1,0.0,0.0
36.0,892.0,143.0,902.0,roriM       M01A       Rev       04-14*83,other,,0.0,-1,,0.0,-1,0.0,0.0
636.0,739.0,655.0,827.0,2084022002,other,,0.0,-1,,0.0,-1,0.0,0.0
