xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
122.0,94.0,429.0,141.0,INBIFO       Institut       fur       biologische       Forschung       GmbH          Kaufmannische       Verwaltung,supplier,INBIFO       instil./       lur       Dfc4og!fcOio       ForscNuoj       O       mbtl       rusoorWafto       3       •       5033       K*n       93          PHILIP       MORRIS       U.S.A.          Attn.       Mrs.       G.M.       Nixon          Research       &       Development          4001       Commerce       Road,130.5,3,Verlragsforschung,309.0,1,130.5,309.0
525.0,119.0,644.0,136.0,Verlragsforschung,supplier,Tolefon       (02203)       303-1          Telefax       (02203)303-362          Telex       8874       675       int>!d,60.5,2,,0.0,-1,60.5,0.0
526.0,173.0,637.0,203.0,Tolefon       (02203)       303-1          Telefax       (02203)303-362          Telex       8874       675       int>!d,supplier,Dtesdrter       Bank       AG       Kctn          Kio.       0392274       100       (BLZ       37080040)          Sl*Jl«*rkasse       K6«          Kio.       30122154       (BLZ       37050198)          Poslaifoamt       K6ta          Kio       132082-504       (BLZ       370       ICO50),52.5,4,,0.0,-1,52.5,0.0
120.0,212.0,405.0,284.0,INBIFO       instil./       lur       Dfc4og!fcOio       ForscNuoj       O       mbtl       rusoorWafto       3       •       5033       K*n       93          PHILIP       MORRIS       U.S.A.          Attn.       Mrs.       G.M.       Nixon          Research       &       Development          4001       Commerce       Road,receiver,"Richmond,       Virgina       23234          U.S.A.",64.0,5,Dtesdrter       Bank       AG       Kctn          Kio.       0392274       100       (BLZ       37080040)          Sl*Jl«*rkasse       K6«          Kio.       30122154       (BLZ       37050198)          Poslaifoamt       K6ta          Kio       132082-504       (BLZ       370       ICO50),338.0,4,64.0,338.0
526.0,209.0,675.0,272.0,Dtesdrter       Bank       AG       Kctn          Kio.       0392274       100       (BLZ       37080040)          Sl*Jl«*rkasse       K6«          Kio.       30122154       (BLZ       37050198)          Poslaifoamt       K6ta          Kio       132082-504       (BLZ       370       ICO50),supplier,il*Ze<fien          Iht       Schreiberi       -          UnterZechen       PST/IBM       16.       WM          Re*.       No.,87.0,6,,0.0,-1,87.0,0.0
125.0,299.0,315.0,325.0,"Richmond,       Virgina       23234          U.S.A.",receiver,PROFORMA-INVOICE,91.0,8,il*Ze<fien          Iht       Schreiberi       -          UnterZechen       PST/IBM       16.       WM          Re*.       No.,396.5,6,91.0,396.5
530.0,302.0,703.0,353.0,il*Ze<fien          Iht       Schreiberi       -          UnterZechen       PST/IBM       16.       WM          Re*.       No.,invoice_info,"Koln,       2       .       Jul.       91",46.5,7,,0.0,-1,46.5,0.0
531.0,367.0,661.0,381.0,"Koln,       2       .       Jul.       91",invoice_info,Pieis          DM,62.5,12,,0.0,-1,62.5,0.0
125.0,396.0,258.0,410.0,PROFORMA-INVOICE,invoice_info,"RECHNUNG       Nr.:       16       ""       91          Bol       Zahkino       Mte       angeben",33.5,9,,0.0,-1,33.5,0.0
128.0,422.0,378.0,451.0,"RECHNUNG       Nr.:       16       ""       91          Bol       Zahkino       Mte       angeben",invoice_info,Belt.:,31.0,10,Pieis          DM,356.0,12,31.0,356.0
127.0,463.0,151.0,472.0,Belt.:,positions,10       vials       a       5       ml       9.8.89          89.4          S9       Rat       liver       homogenate          packed       on       dry       ice          Value       for       customs       only          For       experimental       use       only.          -       free       of       charge       -,124.5,11,,0.0,-1,124.5,0.0
126.0,517.0,363.0,667.0,10       vials       a       5       ml       9.8.89          89.4          S9       Rat       liver       homogenate          packed       on       dry       ice          Value       for       customs       only          For       experimental       use       only.          -       free       of       charge       -,positions,Shipped       via       airfreight       by       TNT          AWB-No.       00637826482          CIF       Richmond          The       shipment       is       covered       under       our          general       marine       insurance.,140.5,14,"180,—",376.0,13,140.5,376.0
598.0,427.0,620.0,446.0,Pieis          DM,other,"180,—",168.5,13,,0.0,-1,168.5,0.0
596.0,598.0,645.0,612.0,"180,—",positions,*®rO       ImSu       lur          Fuggwstrafl*          5000       Koln       SQ          Telcfon:       (0       22,139.0,15,,0.0,-1,139.0,0.0
123.0,692.0,399.0,773.0,Shipped       via       airfreight       by       TNT          AWB-No.       00637826482          CIF       Richmond          The       shipment       is       covered       under       our          general       marine       insurance.,other,,0.0,-1,*®rO       ImSu       lur          Fuggwstrafl*          5000       Koln       SQ          Telcfon:       (0       22,340.0,15,0.0,340.0
559.0,718.0,643.0,770.0,*®rO       ImSu       lur          Fuggwstrafl*          5000       Koln       SQ          Telcfon:       (0       22,other,SU       GeMMacM:       KOn       MR       B       367          G*>scHSf!s.‘uhre::       Dr.       Wnll       ReinlnahMrt,231.0,16,,0.0,-1,231.0,0.0
535.0,965.0,690.0,985.0,SU       GeMMacM:       KOn       MR       B       367          G*>scHSf!s.‘uhre::       Dr.       Wnll       ReinlnahMrt,other,,0.0,-1,,0.0,-1,0.0,0.0
725.0,784.0,745.0,921.0,2029138584,other,,0.0,-1,,0.0,-1,0.0,0.0
