xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
32.0,92.0,330.0,175.0,"1       IPJ       Healthy       Biiiklir»ys       Iniei       naciondUnc.          to       Covington       &       Burling          1201       Pennsylvania       Avenue,       N.W.          Washington,       D.C.       20044",receiver,"vouroef:       Mr       *       ,lotm       rtu       PP",142.5,4,10178       Democracy       ljne          VA       22030          <7031       352       0102          Tefcin:       l703>       3S2-01S       l,379.5,1,142.5,379.5
504.0,76.0,617.0,129.0,10178       Democracy       ljne          VA       22030          <7031       352       0102          Tefcin:       l703>       3S2-01S       l,supplier,iMVO*CE       vO       M00016,106.5,2,,0.0,-1,106.5,0.0
519.0,201.0,649.0,217.0,iMVO*CE       vO       M00016,invoice_info,"date       January       9,       1991",30.0,3,,0.0,-1,30.0,0.0
556.0,231.0,707.0,247.0,"date       January       9,       1991",invoice_info,"HBI       Magazine          Australia       Second       Issue       -       BOMA/GEN          To       the       committed       expenses       incurred       by       HBI       Australia       associated          with       the       second       edition       of       the       HBI       Magazine.          1.0       BOM       A       Magazine       Insert          Price       to       have       BOM       A       insert       11,705       copies       of       the       January/February          issue       in       their       magazine.       Note:       price       is       for       twelve       page       version          of       magazine.          $       7,500       Australian       ($1       Australian       =       $0.8       ISA)          2.0       Government       Equipment       News       (GEN)          Price       to       insert       14,500       copies       in       GEN.          $       2,600       Australian       ($1       Australian       =       $0.8       ISA)          Total       price       now       due       for       payment.",234.0,5,,0.0,-1,-1.0,0.0
45.0,267.0,214.0,285.0,"vouroef:       Mr       *       ,lotm       rtu       PP",other,"HBI       Magazine          Australia       Second       Issue       -       BOMA/GEN          To       the       committed       expenses       incurred       by       HBI       Australia       associated          with       the       second       edition       of       the       HBI       Magazine.          1.0       BOM       A       Magazine       Insert          Price       to       have       BOM       A       insert       11,705       copies       of       the       January/February          issue       in       their       magazine.       Note:       price       is       for       twelve       page       version          of       magazine.          $       7,500       Australian       ($1       Australian       =       $0.8       ISA)          2.0       Government       Equipment       News       (GEN)          Price       to       insert       14,500       copies       in       GEN.          $       2,600       Australian       ($1       Australian       =       $0.8       ISA)          Total       price       now       due       for       payment.",197.0,5,,0.0,-1,197.0,0.0
38.0,325.0,573.0,621.0,"HBI       Magazine          Australia       Second       Issue       -       BOMA/GEN          To       the       committed       expenses       incurred       by       HBI       Australia       associated          with       the       second       edition       of       the       HBI       Magazine.          1.0       BOM       A       Magazine       Insert          Price       to       have       BOM       A       insert       11,705       copies       of       the       January/February          issue       in       their       magazine.       Note:       price       is       for       twelve       page       version          of       magazine.          $       7,500       Australian       ($1       Australian       =       $0.8       ISA)          2.0       Government       Equipment       News       (GEN)          Price       to       insert       14,500       copies       in       GEN.          $       2,600       Australian       ($1       Australian       =       $0.8       ISA)          Total       price       now       due       for       payment.",positions,"""C       -",179.5,6,"$       6,000.00          $       2,080.00          $       8,080.00",360.0,8,179.5,360.0
411.0,630.0,500.0,675.0,"""C       -",other,For       HBI          Griy       Robertson,9.0,7,,0.0,-1,9.0,0.0
374.0,631.0,486.0,692.0,For       HBI          Griy       Robertson,other,,0.0,-1,"""C       -",25.5,6,0.0,25.5
630.0,492.0,701.0,615.0,"$       6,000.00          $       2,080.00          $       8,080.00",positions,2029377295,349.0,10,,0.0,-1,349.0,0.0
116.0,710.0,270.0,726.0,cc:       Accounts       Payable,other,,0.0,-1,,0.0,-1,0.0,0.0
614.0,891.0,753.0,914.0,2029377295,other,,0.0,-1,,0.0,-1,0.0,0.0
