xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
139.0,98.0,160.0,104.0,-,other,,0.0,-1,,0.0,-1,0.0,0.0
294.0,111.0,481.0,138.0,DR.       GEORG       B.       NEURATH          Vertraoslcrscnuno       una       Bcroiung,supplier,"Philip       Sorris       U.S.A.          Research          Research       Center          P.O.Box       26583          Richntond,       V       a       .       23261       USA",91.5,2,,0.0,-1,91.5,0.0
174.0,180.0,327.0,252.0,"Philip       Sorris       U.S.A.          Research          Research       Center          P.O.Box       26583          Richntond,       V       a       .       23261       USA",receiver,3.076.361,64.5,5,"2000       Hamctxg       56          Hexentwiele       32          TeWon       (0*0)81       60*0          September       7,       1983",289.5,3,64.5,289.5
485.0,206.0,595.0,266.0,"2000       Hamctxg       56          Hexentwiele       32          TeWon       (0*0)81       60*0          September       7,       1983",supplier,PMOcnKUtrco       Ha-oyg       $1793-200<8L2       7CC10320t       OclOw       Ban-       606!       0»IBL2       ^ODtODCCt          r       MarOxg       1W»*57       iBU       JOOMOCCi,351.5,8,,0.0,-1,-1.0,0.0
170.0,283.0,264.0,297.0,RECHNUNG,total,Synthetic       Aza-compoun<ls,47.5,6,3.076.361,86.0,5,47.5,86.0
275.0,275.0,331.0,286.0,3.076.361,total,Synthetic       Aza-compoun<ls,57.0,6,,0.0,-1,-1.0,0.0
173.0,331.0,309.0,344.0,Synthetic       Aza-compoun<ls,positions,PMOcnKUtrco       Ha-oyg       $1793-200<8L2       7CC10320t       OclOw       Ban-       606!       0»IBL2       ^ODtODCCt          r       MarOxg       1W»*57       iBU       JOOMOCCi,250.0,8,3.       Quarter       1983,140.5,7,-1.0,140.5
336.0,332.0,427.0,345.0,3.       Quarter       1983,positions,PMOcnKUtrco       Ha-oyg       $1793-200<8L2       7CC10320t       OclOw       Ban-       606!       0»IBL2       ^ODtODCCt          r       MarOxg       1W»*57       iBU       JOOMOCCi,249.0,8,,0.0,-1,249.0,0.0
224.0,578.0,550.0,597.0,PMOcnKUtrco       Ha-oyg       $1793-200<8L2       7CC10320t       OclOw       Ban-       606!       0»IBL2       ^ODtODCCt          r       MarOxg       1W»*57       iBU       JOOMOCCi,other,,0.0,-1,,0.0,-1,0.0,0.0
685.0,784.0,715.0,924.0,68       6ClZl00Z,other,,0.0,-1,,0.0,-1,0.0,0.0
