xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
144.0,91.0,525.0,149.0,Ehrhart-Babic       Associates          A       Mambr       of       th«       Ehchact       ■ob*o       Qroup          REVISED,supplier,"Lorillard          One       Park       Avenue          New       York,       NY       10016-5895       INV.       #1088",233.0,2,,0.0,-1,-1.0,0.0
543.0,252.0,643.0,270.0,"June       18,       1993",invoice_info,"Lorillard          One       Park       Avenue          New       York,       NY       10016-5895       INV.       #1088",92.0,2,,0.0,-1,92.0,0.0
64.0,327.0,631.0,379.0,"Lorillard          One       Park       Avenue          New       York,       NY       10016-5895       INV.       #1088",other,ATTENTION:       MR.       PETER       MC       FADDEN       ~          BITES       FINAL,101.0,3,,0.0,-1,101.0,0.0
221.0,429.0,581.0,479.0,ATTENTION:       MR.       PETER       MC       FADDEN       ~          BITES       FINAL,other,HELILPAXE          05/24/93          05/24/93,136.5,6,,0.0,-1,136.5,0.0
92.0,555.0,160.0,630.0,JOB       NO.          118-1088          118-1089,positions,i,374.5,11,AREA          Houston          Minneapolis,145.5,5,374.5,145.5
228.0,554.0,315.0,632.0,AREA          Houston          Minneapolis,positions,Qose-out       Costs,116.5,8,HELILPAXE          05/24/93          05/24/93,154.0,6,116.5,154.0
372.0,552.0,479.0,629.0,HELILPAXE          05/24/93          05/24/93,positions,TOTAL       BILLING          LESS       CREDIT          BALANCE       DUE,206.5,9,"BITTING          $19,200.00",201.0,7,-1.0,201.0
589.0,551.0,664.0,628.0,"BITTING          $19,200.00",positions,"S       19200.00          $       19,200.00          S       -       0       -",206.5,10,,0.0,-1,206.5,0.0
247.0,702.0,364.0,717.0,Qose-out       Costs,other,TOTAL       BILLING          LESS       CREDIT          BALANCE       DUE,87.5,9,,0.0,-1,87.5,0.0
336.0,760.0,472.0,834.0,TOTAL       BILLING          LESS       CREDIT          BALANCE       DUE,total,9W.       Englewood       Cliff*.       New       Jersey       07632       •       1201)461-6700       •       FAX       1201)461       -0435,169.5,12,"S       19200.00          $       19,200.00          S       -       0       -",218.5,10,169.5,218.5
580.0,759.0,665.0,833.0,"S       19200.00          $       19,200.00          S       -       0       -",total,9W.       Englewood       Cliff*.       New       Jersey       07632       •       1201)461-6700       •       FAX       1201)461       -0435,170.5,12,,0.0,-1,-1.0,0.0
125.0,962.0,132.0,972.0,i,supplier,,0.0,-1,9W.       Englewood       Cliff*.       New       Jersey       07632       •       1201)461-6700       •       FAX       1201)461       -0435,279.5,12,0.0,279.5
181.0,958.0,635.0,975.0,9W.       Englewood       Cliff*.       New       Jersey       07632       •       1201)461-6700       •       FAX       1201)461       -0435,supplier,,0.0,-1,,0.0,-1,0.0,0.0
694.0,851.0,708.0,924.0,62S86828,other,,0.0,-1,,0.0,-1,0.0,0.0
