xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
54.0,223.0,61.0,238.0,30,other,,0.0,-1,"Parliament       Flip-Top""       Box          November       B1G1F       Pack          Sample       Invoice",310.5,4,0.0,310.5
246.0,79.0,494.0,115.0,PHILIP       MORRIS,supplier,BENSON       &       HEDGES,47.0,3,,0.0,-1,47.0,0.0
54.0,139.0,253.0,195.0,s          0          0       Philip       Morris       Velued       Customer          999       Ninety       Ninth       Street          Anywhere.       USA       99999,receiver,30,63.5,0,BENSON       &       HEDGES,215.5,3,63.5,215.5
280.0,135.0,458.0,153.0,BENSON       &       HEDGES,supplier,"Parliament       Flip-Top""       Box          November       B1G1F       Pack          Sample       Invoice",78.5,4,•.wi-i       -f‘»a       'o,266.0,6,78.5,266.0
293.0,196.0,443.0,249.0,"Parliament       Flip-Top""       Box          November       B1G1F       Pack          Sample       Invoice",other,,0.0,-1,Phiup       Morris          ELECTRONIC       PAYMENT       PROS       RAM,203.0,7,0.0,203.0
511.0,165.0,572.0,193.0,o•       HiOCl          9       25       |       00,invoice_info,Phiup       Morris          ELECTRONIC       PAYMENT       PROS       RAM,42.5,7,,0.0,-1,42.5,0.0
604.0,150.0,666.0,158.0,•.wi-i       -f‘»a       'o,invoice_info,Phiup       Morris          ELECTRONIC       PAYMENT       PROS       RAM,67.5,7,,0.0,-1,-1.0,0.0
480.0,208.0,662.0,235.0,Phiup       Morris          ELECTRONIC       PAYMENT       PROS       RAM,other,Page       1,52.0,8,,0.0,-1,52.0,0.0
600.0,268.0,644.0,279.0,Page       1,invoice_info,,0.0,-1,,0.0,-1,0.0,0.0
670.0,675.0,688.0,766.0,2080272310,other,,0.0,-1,,0.0,-1,0.0,0.0
