xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
289.0,137.0,448.0,191.0,"Lisa       Jekel          5855       Woods       Edge       Rd.          Madison,       WI       53711          (608)       288-8025",supplier,INVOICE       FOR       SERVICES       RENDERED       TO       SPECIAL       COUNSEL          REGARDING       THE       TOBACCO       PRODUCTS       LITIGATION          FEBRUARY       1998,77.5,1,,0.0,-1,77.5,0.0
170.0,222.0,580.0,261.0,INVOICE       FOR       SERVICES       RENDERED       TO       SPECIAL       COUNSEL          REGARDING       THE       TOBACCO       PRODUCTS       LITIGATION          FEBRUARY       1998,other,HOURS       WORKF£;.          2/1/98       Load       additional       data       from       CD;       install       databases;       run          indexing       program;       memo       tc       Rottier;       review       materials       from          Scott.          5       hours,85.0,2,,0.0,-1,85.0,0.0
96.0,293.0,652.0,360.0,HOURS       WORKF£;.          2/1/98       Load       additional       data       from       CD;       install       databases;       run          indexing       program;       memo       tc       Rottier;       review       materials       from          Scott.          5       hours,positions,2/2/98,56.5,3,,0.0,-1,56.5,0.0
97.0,376.0,148.0,390.0,2/2/98,positions,2/5/98,56.5,5,Run       indexing       and       keyword       utilities       for       new       databases;          review       security       procedures.          5       hours,293.0,4,56.5,293.0
181.0,375.0,650.0,416.0,Run       indexing       and       keyword       utilities       for       new       databases;          review       security       procedures.          5       hours,positions,Run       indexing       and       keyword       utilities       for       new       databases;       set          up       new       sample       database       to       test       data       entry.          3       hours,57.0,6,,0.0,-1,57.0,0.0
97.0,432.0,147.0,447.0,2/5/98,positions,2/9/98,57.0,7,Run       indexing       and       keyword       utilities       for       new       databases;       set          up       new       sample       database       to       test       data       entry.          3       hours,293.5,6,57.0,293.5
181.0,432.0,650.0,473.0,Run       indexing       and       keyword       utilities       for       new       databases;       set          up       new       sample       database       to       test       data       entry.          3       hours,positions,Review       fax       from       Scott;       test       data       entry       on       test       database;          begin       database       searching       instructions.          2.25       hours,57.0,8,,0.0,-1,57.0,0.0
96.0,489.0,147.0,504.0,2/9/98,positions,2/10/98,56.0,9,Review       fax       from       Scott;       test       data       entry       on       test       database;          begin       database       searching       instructions.          2.25       hours,293.5,8,56.0,293.5
180.0,489.0,650.0,530.0,Review       fax       from       Scott;       test       data       entry       on       test       database;          begin       database       searching       instructions.          2.25       hours,positions,Complete       request       for       proposal;       begin       database       data       entry          instruction       manual.          2.75       hours,56.0,10,,0.0,-1,56.0,0.0
96.0,545.0,156.0,560.0,2/10/98,positions,2/13/98,56.5,11,Complete       request       for       proposal;       begin       database       data       entry          instruction       manual.          2.75       hours,289.5,10,56.5,289.5
181.0,545.0,650.0,586.0,Complete       request       for       proposal;       begin       database       data       entry          instruction       manual.          2.75       hours,positions,Send       out       request       for       proposals;       attempt       tc       load       images          into       database;       telecon       with       tech       support.          3       hours,56.5,12,,0.0,-1,56.5,0.0
96.0,602.0,155.0,616.0,2/13/98,positions,2/17/98,56.0,13,Send       out       request       for       proposals;       attempt       tc       load       images          into       database;       telecon       with       tech       support.          3       hours,289.5,12,56.0,289.5
181.0,602.0,649.0,642.0,Send       out       request       for       proposals;       attempt       tc       load       images          into       database;       telecon       with       tech       support.          3       hours,positions,Attempt       to       load       databases       with       Rottier;       telecon       with       M3M          re       equipment.          3       hours,56.5,14,,0.0,-1,56.5,0.0
96.0,658.0,155.0,672.0,2/17/98,positions,2/19/98,56.5,15,Attempt       to       load       databases       with       Rottier;       telecon       with       M3M          re       equipment.          3       hours,289.5,14,56.5,289.5
180.0,658.0,650.0,699.0,Attempt       to       load       databases       with       Rottier;       telecon       with       M3M          re       equipment.          3       hours,positions,Answer       questions       re       copying       request       for       proposal;          telecons       with       Schlaefer       re       copying       documents.          2       hours,56.5,16,,0.0,-1,56.5,0.0
95.0,714.0,155.0,729.0,2/19/98,positions,2/23/98,57.0,17,Answer       questions       re       copying       request       for       proposal;          telecons       with       Schlaefer       re       copying       documents.          2       hours,289.0,16,57.0,289.0
180.0,715.0,648.0,755.0,Answer       questions       re       copying       request       for       proposal;          telecons       with       Schlaefer       re       copying       documents.          2       hours,positions,Attempt       to       load       new       CDs;       answer       questions       re       rfp;       memo       to          file       re       vendor       contacts.          1.75       hours,57.0,18,83565210,269.5,20,57.0,269.5
95.0,771.0,155.0,786.0,2/23/98,positions,,0.0,-1,Attempt       to       load       new       CDs;       answer       questions       re       rfp;       memo       to          file       re       vendor       contacts.          1.75       hours,289.0,18,0.0,289.0
179.0,771.0,649.0,813.0,Attempt       to       load       new       CDs;       answer       questions       re       rfp;       memo       to          file       re       vendor       contacts.          1.75       hours,positions,TOTAL       HOURS:       27.75          TOTAL       DUB       FOR       HOURS       WORKED:       $888,79.5,19,83565210,269.5,20,79.5,269.5
375.0,858.0,647.0,885.0,TOTAL       HOURS:       27.75          TOTAL       DUB       FOR       HOURS       WORKED:       $888,total,,0.0,-1,,0.0,-1,0.0,0.0
674.0,739.0,693.0,841.0,83565210,positions,,0.0,-1,,0.0,-1,0.0,0.0
