xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
411.0,87.0,679.0,101.0,CENTER       FOR       INDOOR       AIR       RESEARCH,supplier,"1099       Wintereon       Road,       Suilf       ISO          Linthicum.       Maryland       21090          (301)       6*4       -3777",50.0,1,,0.0,-1,50.0,0.0
537.0,126.0,680.0,162.0,"1099       Wintereon       Road,       Suilf       ISO          Linthicum.       Maryland       21090          (301)       6*4       -3777",supplier,"February       27,       1989",167.0,3,,0.0,-1,167.0,0.0
366.0,256.0,416.0,267.0,INVOICE,other,"Lorlilard       Corporation          P.0.       Box       21688          Greensboro,       North       Carolina       27420-1688          Attention:       Dr.       Alex       W.       Spears",136.0,4,,0.0,-1,136.0,0.0
541.0,304.0,661.0,318.0,"February       27,       1989",invoice_info,"($42,552.40)          42,552.40",221.5,6,,0.0,-1,221.5,0.0
134.0,362.0,402.0,433.0,"Lorlilard       Corporation          P.0.       Box       21688          Greensboro,       North       Carolina       27420-1688          Attention:       Dr.       Alex       W.       Spears",receiver,February       Assessment       Received          March       Assessment       for       CIAR,134.0,5,,0.0,-1,134.0,0.0
211.0,511.0,409.0,552.0,February       Assessment       Received          March       Assessment       for       CIAR,positions,BALANCE,58.0,7,"($42,552.40)          42,552.40",274.0,6,58.0,274.0
543.0,512.0,625.0,553.0,"($42,552.40)          42,552.40",positions,"$42,552.40",58.0,8,,0.0,-1,58.0,0.0
303.0,584.0,353.0,595.0,BALANCE,total,"Payable       by       March       20,       1989",72.0,9,"$42,552.40",256.5,8,72.0,256.5
549.0,584.0,620.0,597.0,"$42,552.40",total,,0.0,-1,,0.0,-1,0.0,0.0
135.0,655.0,311.0,668.0,"Payable       by       March       20,       1989",other,,0.0,-1,,0.0,-1,0.0,0.0
680.0,787.0,698.0,872.0,87803303,other,,0.0,-1,,0.0,-1,0.0,0.0
