xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
117.0,105.0,289.0,142.0,ECREIXTCN          IABORATORIES.       INC.,supplier,Borrnton       Laboratories.       Inc.          5050       Beech       P3a<e          TeirpUr       HJlj.       Maryland       XJ7J*       *       INVOICE       *          'elrortcne       »1W)5k.          Tele*       248838,74.5,1,,0.0,-1,74.5,0.0
115.0,165.0,435.0,231.0,Borrnton       Laboratories.       Inc.          5050       Beech       P3a<e          TeirpUr       HJlj.       Maryland       XJ7J*       *       INVOICE       *          'elrortcne       »1W)5k.          Tele*       248838,supplier,"June       21,       1984",69.0,2,,0.0,-1,69.0,0.0
115.0,260.0,208.0,274.0,"June       21,       1984",invoice_info,"LORILLARD,       INC.          420       English       Street          Greensboro,       NC       27405          Attention:       Dr.       Connie       J.       Stone",85.0,3,,0.0,-1,85.0,0.0
112.0,317.0,335.0,387.0,"LORILLARD,       INC.          420       English       Street          Greensboro,       NC       27405          Attention:       Dr.       Connie       J.       Stone",receiver,REFERENCE:       Purchase       Order       No.       342-C          BLI       REF.:       211593          INVOICE       NO.:       1593-1,85.0,4,,0.0,-1,85.0,0.0
113.0,415.0,382.0,459.0,REFERENCE:       Purchase       Order       No.       342-C          BLI       REF.:       211593          INVOICE       NO.:       1593-1,invoice_info,DESCRIPTION       AMOUNT,58.0,5,,0.0,-1,58.0,0.0
225.0,487.0,581.0,503.0,DESCRIPTION       AMOUNT,positions,"Induction       of       Hepatic       Microsomal       Enzymes       with       A-53,       $       8,100.00          A-68       and       A-91",35.5,6,,0.0,-1,35.5,0.0
112.0,515.0,595.0,546.0,"Induction       of       Hepatic       Microsomal       Enzymes       with       A-53,       $       8,100.00          A-68       and       A-91",positions,REMITTANCE       ADDRESS:,304.5,7,,0.0,-1,304.5,0.0
350.0,814.0,580.0,856.0,REMITTANCE       ADDRESS:,supplier,r          o,1.0,8,,0.0,-1,1.0,0.0
580.0,816.0,633.0,856.0,r          o,other,"Borriston       Laboratories,       Inc.",26.0,9,,0.0,-1,26.0,0.0
350.0,854.0,580.0,870.0,"Borriston       Laboratories,       Inc.",supplier,DYNAMAC       BUILDING,14.0,10,r          o,141.5,8,14.0,141.5
350.0,868.0,580.0,884.0,DYNAMAC       BUILDING,supplier,w,1.0,11,,0.0,-1,1.0,0.0
580.0,870.0,633.0,884.0,w,other,11140       Rockville       Pike,13.0,12,,0.0,-1,13.0,0.0
350.0,882.0,580.0,898.0,11140       Rockville       Pike,supplier,"Rockville,       MD       20852",14.5,13,w,141.5,11,14.5,141.5
350.0,896.0,580.0,913.0,"Rockville,       MD       20852",supplier,*       INVOICE       *,43.0,15,,0.0,-1,43.0,0.0
106.0,952.0,324.0,967.0,A       Subsidiary       of       Dvnamac       International.       Inc,other,,0.0,-1,*       INVOICE       *,174.0,15,0.0,174.0
349.0,940.0,429.0,955.0,*       INVOICE       *,other,,0.0,-1,,0.0,-1,0.0,0.0
