xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
17.0,91.0,378.0,135.0,the       commercial,supplier,211       EAST       4       3RD       STREET       •       NEW       YORK.       N.Y.,88.5,1,,0.0,-1,88.5,0.0
99.0,195.0,498.0,208.0,211       EAST       4       3RD       STREET       •       NEW       YORK.       N.Y.,supplier,Date          Invoice       =          Our       Job       #,85.5,3,10017       •       ‘       945-9040,287.0,5,85.5,287.0
86.0,257.0,335.0,319.0,"TO:       Mr.       Neil       Holbert          Philip       Morris,       USA          100       Park       Avenue       •          New       York,       New       York       10017",receiver,TITLE:       Cigarette       Tracking       -       1978,163.5,8,Date          Invoice       =          Our       Job       #,222.5,3,-1.0,222.5
402.0,257.0,464.0,317.0,Date          Invoice       =          Our       Job       #,invoice_info,Ycur       P.O.       =       :,47.5,4,2/28/78          2758          3050,127.0,6,47.5,127.0
403.0,328.0,491.0,341.0,Ycur       P.O.       =       :,invoice_info,INVOICE,57.5,7,,0.0,-1,57.5,0.0
511.0,195.0,660.0,209.0,10017       •       ‘       945-9040,supplier,2/28/78          2758          3050,85.0,6,,0.0,-1,85.0,0.0
532.0,257.0,588.0,317.0,2/28/78          2758          3050,invoice_info,"$37,100.00",335.0,11,,0.0,-1,335.0,0.0
340.0,384.0,434.0,400.0,INVOICE,other,TITLE:       Cigarette       Tracking       -       1978,59.5,8,,0.0,-1,59.5,0.0
86.0,441.0,361.0,462.0,TITLE:       Cigarette       Tracking       -       1978,positions,"FEE:       .       $111,300.00       +       5&",45.5,9,,0.0,-1,45.5,0.0
87.0,488.0,291.0,506.0,"FEE:       .       $111,300.00       +       5&",positions,BALANCE       DUE:       First       Partial       Payment,126.5,10,,0.0,-1,126.5,0.0
87.0,613.0,384.0,634.0,BALANCE       DUE:       First       Partial       Payment,total,P'.tate       no:!'.       all       cutmcnrjirss       sna       ISM       cotit       art       stated       fct       :ix       monr.i;       a       I       tit       zcrroie:;cn          cf       tr.t       jfwCV       era       tr.en       discord       li       zr.leze       i       written       rscutit       tr.a:       tr.sy       zt       sene       to       you       ■:       received.          MARKETING.       ECONOMIC       AND       MOTIVATION       RESEARCH,312.0,12,"$37,100.00",390.5,11,312.0,390.5
583.0,613.0,669.0,631.0,"$37,100.00",total,P'.tate       no:!'.       all       cutmcnrjirss       sna       ISM       cotit       art       stated       fct       :ix       monr.i;       a       I       tit       zcrroie:;cn          cf       tr.t       jfwCV       era       tr.en       discord       li       zr.leze       i       written       rscutit       tr.a:       tr.sy       zt       sene       to       you       ■:       received.          MARKETING.       ECONOMIC       AND       MOTIVATION       RESEARCH,313.5,12,,0.0,-1,-1.0,0.0
144.0,917.0,631.0,954.0,P'.tate       no:!'.       all       cutmcnrjirss       sna       ISM       cotit       art       stated       fct       :ix       monr.i;       a       I       tit       zcrroie:;cn          cf       tr.t       jfwCV       era       tr.en       discord       li       zr.leze       i       written       rscutit       tr.a:       tr.sy       zt       sene       to       you       ■:       received.          MARKETING.       ECONOMIC       AND       MOTIVATION       RESEARCH,supplier,,0.0,-1,2042525639,357.5,13,0.0,357.5
736.0,847.0,754.0,965.0,2042525639,other,,0.0,-1,,0.0,-1,0.0,0.0
