xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
1.0,899.0,68.0,907.0,AT       KW-M       iB-AA),other,,0.0,-1,,0.0,-1,0.0,0.0
540.0,19.0,621.0,28.0,SPECIAL       NOTICE,other,TMJ       C4H*n       IS       SUBJECT       TO       ICCCPTtNCC       CXPHtWlV          UMTPD       TO       THE       PMWISIONS       OH       THE       FACE       AMD          REVERSE       SiOE       ANO       TO       THOSE       APPSNOtOHLHtTO.          OOR       OROTA       MJUTFR       COOC       NUV.DfR       AMD          Accoavriw       cmatme       numhch       must       appear       oh       all          .CORRE3FONDEHCE       ANO       INVOICES,35.0,8,,0.0,-1,35.0,0.0
70.0,13.0,163.0,73.0,THE          AMERICAN          TOBACCO          COMPANY,supplier,PIIUNQ       IMS',55.5,4,SIX       STAMFORD       FORUM          pa       BOX       !0W>          STAMFORD       CONNECTICUT       06SH-LW,153.5,3,55.5,153.5
195.0,16.0,345.0,44.0,SIX       STAMFORD       FORUM          pa       BOX       !0W>          STAMFORD       CONNECTICUT       06SH-LW,supplier,MAIL       0*VOCES       TO       CXSI       ADMMSTRAT1VE       GENTEH          ENERAL       ACCOUNTING       O'FICE:          a       box       moo          CHESTER       VKGINW       23i31-8100,97.5,5,SPECIAL       NOTICE,310.5,1,-1.0,310.5
30.0,89.0,85.0,108.0,PIIUNQ       IMS',other,MAIL       0*VOCES       TO       CXSI       ADMMSTRAT1VE       GENTEH          ENERAL       ACCOUNTING       O'FICE:          a       box       moo          CHESTER       VKGINW       23i31-8100,29.0,5,"PURCHASE       ORDER       NO.       M       11       7       9       4          May       31.       1990          Auth.       #       M-89,       Supp       1          Budget       #       MF1",488.5,9,29.0,-1.0
50.0,110.0,263.0,145.0,MAIL       0*VOCES       TO       CXSI       ADMMSTRAT1VE       GENTEH          ENERAL       ACCOUNTING       O'FICE:          a       box       moo          CHESTER       VKGINW       23i31-8100,other,□       AS       SHOWN       BELOW,29.5,6,CATE          REQ.       NO.,288.0,10,29.5,288.0
33.0,150.0,135.0,164.0,□       AS       SHOWN       BELOW,other,"T       °       ARISTON,       INCORPORATED",28.0,11,CATE          REQ.       NO.,360.5,10,28.0,-1.0
35.0,177.0,48.0,266.0,s          u          p          p          L          I          E          R,receiver,U(W6KT       TO       AflRVE       NOT       LATER       THAN          Per       Attached       Instructions,103.0,19,"T       °       ARISTON,       INCORPORATED",174.5,11,-1.0,174.5
484.0,33.0,679.0,84.0,TMJ       C4H*n       IS       SUBJECT       TO       ICCCPTtNCC       CXPHtWlV          UMTPD       TO       THE       PMWISIONS       OH       THE       FACE       AMD          REVERSE       SiOE       ANO       TO       THOSE       APPSNOtOHLHtTO.          OOR       OROTA       MJUTFR       COOC       NUV.DfR       AMD          Accoavriw       cmatme       numhch       must       appear       oh       all          .CORRE3FONDEHCE       ANO       INVOICES,other,"PURCHASE       ORDER       NO.       M       11       7       9       4          May       31.       1990          Auth.       #       M-89,       Supp       1          Budget       #       MF1",80.5,9,,0.0,-1,80.5,0.0
424.0,107.0,668.0,171.0,"PURCHASE       ORDER       NO.       M       11       7       9       4          May       31.       1990          Auth.       #       M-89,       Supp       1          Budget       #       MF1",invoice_info,CATE          REQ.       NO.,10.5,10,,0.0,-1,10.5,0.0
421.0,138.0,468.0,161.0,CATE          REQ.       NO.,invoice_info,AS       PER       ATTACHED       INSTRUCTIONS,35.5,13,"PURCHASE       ORDER       NO.       M       11       7       9       4          May       31.       1990          Auth.       #       M-89,       Supp       1          Budget       #       MF1",101.5,9,35.5,101.5
51.0,172.0,381.0,198.0,"T       °       ARISTON,       INCORPORATED",receiver,S          H          1          p,13.5,12,AS       PER       ATTACHED       INSTRUCTIONS,333.0,13,13.5,-1.0
381.0,172.0,409.0,225.0,S          H          1          p,other,485       Bloy       Street,6.0,14,AS       PER       ATTACHED       INSTRUCTIONS,154.0,13,6.0,154.0
409.0,172.0,689.0,198.0,AS       PER       ATTACHED       INSTRUCTIONS,other,S          H          1          p,13.5,12,,0.0,-1,13.5,0.0
51.0,198.0,381.0,211.0,485       Bloy       Street,receiver,"Hillside,       NJ       07205",13.5,16,S          H          1          p,179.0,12,13.5,179.0
409.0,198.0,689.0,225.0,Balance       To       Be       Held       In       Inventory,other,T          O,36.5,18,,0.0,-1,36.5,0.0
51.0,211.0,381.0,225.0,"Hillside,       NJ       07205",receiver,ATTN:       Mr.       Warren       Katz,30.0,17,S          H          1          p,179.0,12,30.0,179.0
51.0,225.0,381.0,271.0,ATTN:       Mr.       Warren       Katz,receiver,U(W6KT       TO       AflRVE       NOT       LATER       THAN          Per       Attached       Instructions,76.5,19,T          O,179.0,18,76.5,179.0
381.0,225.0,409.0,271.0,T          O,other,Best       Way       -       Lowest       Cost       Method,81.0,20,,0.0,-1,81.0,0.0
1.0,314.0,247.0,335.0,U(W6KT       TO       AflRVE       NOT       LATER       THAN          Per       Attached       Instructions,other,FOB,20.5,21,Best       Way       -       Lowest       Cost       Method,394.5,20,20.5,394.5
392.0,321.0,645.0,337.0,Best       Way       -       Lowest       Cost       Method,other,PRICE,47.5,33,,0.0,-1,47.5,0.0
1.0,341.0,24.0,349.0,FOB,other,QUANTITY,32.5,23,See       Attached,69.0,22,32.5,69.0
27.0,348.0,136.0,362.0,See       Attached,other,CODE       NO.,21.5,25,"TRIMS          Net       30       Days          DESCRIPTION          CARLTON       King       Size       Bus       Posters       -       29""       x       144""          COPY       FOR       IDENTIFICATION          ""Today,       If       You       Smoke       Please       Try       CARLTON""          Warning       Statement       ""D""       -       SURGEON       GENERAL'S          WARNING:       CIGARETTE       SMOKE       CONTAINS       CARBON          MONOXIDE.          Posters       are       screened       2       colors       (red,       black)          plus       clear       coating       on       4       mil.       removable          pressure       sensitive       vinyl.          Packing:       Material       to       be       kraft       wrapped.          Overruns       or       underruns       not       to       exceed       5X.          Overruns       beyond       5X       will       not       be       paid       for.",279.5,27,21.5,-1.0
16.0,372.0,70.0,383.0,QUANTITY,positions,400,33.0,24,CODE       NO.,85.0,25,33.0,85.0
26.0,404.0,59.0,417.0,400,positions,SALES       TAX       MOT       TO       8£       CHARGED       -       SEE       OUR,395.0,29,"TRIMS          Net       30       Days          DESCRIPTION          CARLTON       King       Size       Bus       Posters       -       29""       x       144""          COPY       FOR       IDENTIFICATION          ""Today,       If       You       Smoke       Please       Try       CARLTON""          Warning       Statement       ""D""       -       SURGEON       GENERAL'S          WARNING:       CIGARETTE       SMOKE       CONTAINS       CARBON          MONOXIDE.          Posters       are       screened       2       colors       (red,       black)          plus       clear       coating       on       4       mil.       removable          pressure       sensitive       vinyl.          Packing:       Material       to       be       kraft       wrapped.          Overruns       or       underruns       not       to       exceed       5X.          Overruns       beyond       5X       will       not       be       paid       for.",318.5,27,395.0,-1.0
101.0,371.0,155.0,382.0,CODE       NO.,positions,SALES       TAX       MOT       TO       8£       CHARGED       -       SEE       OUR,429.0,29,"TRIMS          Net       30       Days          DESCRIPTION          CARLTON       King       Size       Bus       Posters       -       29""       x       144""          COPY       FOR       IDENTIFICATION          ""Today,       If       You       Smoke       Please       Try       CARLTON""          Warning       Statement       ""D""       -       SURGEON       GENERAL'S          WARNING:       CIGARETTE       SMOKE       CONTAINS       CARBON          MONOXIDE.          Posters       are       screened       2       colors       (red,       black)          plus       clear       coating       on       4       mil.       removable          pressure       sensitive       vinyl.          Packing:       Material       to       be       kraft       wrapped.          Overruns       or       underruns       not       to       exceed       5X.          Overruns       beyond       5X       will       not       be       paid       for.",233.0,27,-1.0,233.0
0.0,794.0,48.0,823.0,ATI,other,Please       contact       V       *       Puleo          on       any       questions       re«artfinfl       this       Purchase       OrrJer.,36.5,32,SALES       TAX       MOT       TO       8£       CHARGED       -       SEE       OUR,125.5,29,36.5,125.5
179.0,341.0,543.0,652.0,"TRIMS          Net       30       Days          DESCRIPTION          CARLTON       King       Size       Bus       Posters       -       29""       x       144""          COPY       FOR       IDENTIFICATION          ""Today,       If       You       Smoke       Please       Try       CARLTON""          Warning       Statement       ""D""       -       SURGEON       GENERAL'S          WARNING:       CIGARETTE       SMOKE       CONTAINS       CARBON          MONOXIDE.          Posters       are       screened       2       colors       (red,       black)          plus       clear       coating       on       4       mil.       removable          pressure       sensitive       vinyl.          Packing:       Material       to       be       kraft       wrapped.          Overruns       or       underruns       not       to       exceed       5X.          Overruns       beyond       5X       will       not       be       paid       for.",positions,Continued       on       next       page,201.5,28,$17.97       each,276.0,34,201.5,276.0
307.0,690.0,502.0,706.0,Continued       on       next       page,positions,□       EXEMPTION       CERTIFICATE          □       CHECT       Ptf-’MEKT       PERMIT,103.5,30,,0.0,-1,103.5,0.0
50.0,801.0,249.0,810.0,SALES       TAX       MOT       TO       8£       CHARGED       -       SEE       OUR,other,Please       contact       V       *       Puleo          on       any       questions       re«artfinfl       this       Purchase       OrrJer.,39.5,32,□       EXEMPTION       CERTIFICATE          □       CHECT       Ptf-’MEKT       PERMIT,181.5,30,-1.0,181.5
