xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
75.0,96.0,186.0,123.0,Motto*          CXMoor       AiSOklKT          Crf       Amenca       ^,supplier,ADVERTISER          DESIGN,73.0,4,UST       OF       POSTER       LOCATIONS,271.0,2,73.0,271.0
349.0,89.0,459.0,112.0,patrick.,other,UST       OF       POSTER       LOCATIONS,22.0,2,"M***>o•          Tra""*       *j5""       8un>Jo       me",294.0,3,22.0,294.0
296.0,115.0,507.0,130.0,UST       OF       POSTER       LOCATIONS,other,POSTING       FROM,46.0,7,,0.0,-1,46.0,0.0
655.0,98.0,741.0,114.0,"M***>o•          Tra""*       *j5""       8un>Jo       me",supplier,ti,99.5,10,,0.0,-1,99.5,0.0
58.0,163.0,112.0,202.0,ADVERTISER          DESIGN,other,,0.0,-1,8R0WN       A       WILLIAMSON          I       OBACCO--LUCKY       STRIKE,129.0,5,0.0,129.0
127.0,170.0,301.0,211.0,8R0WN       A       WILLIAMSON          I       OBACCO--LUCKY       STRIKE,other,THS       «       TO       CERTIFY       THAT       ALL       PANELS       COE       RED       BY       THB          LISTING       MEET       AAAA       STANDARDS       OF       VISaUTY,618.5,11,Page,149.5,6,-1.0,149.5
345.0,185.0,382.0,198.0,Page,invoice_info,THS       «       TO       CERTIFY       THAT       ALL       PANELS       COE       RED       BY       THB          LISTING       MEET       AAAA       STANDARDS       OF       VISaUTY,617.5,11,PANELS       ^       ^       UMILL,155.0,9,-1.0,155.0
460.0,164.0,525.0,173.0,POSTING       FROM,invoice_info,PANELS       ^       ^       UMILL,34.0,9,07/29/96,76.0,8,-1.0,76.0
532.0,170.0,605.0,181.0,07/29/96,invoice_info,PANELS       ^       ^       UMILL,27.0,9,,0.0,-1,27.0,0.0
460.0,194.0,577.0,211.0,PANELS       ^       ^       UMILL,invoice_info,THS       «       TO       CERTIFY       THAT       ALL       PANELS       COE       RED       BY       THB          LISTING       MEET       AAAA       STANDARDS       OF       VISaUTY,606.5,11,ti,185.5,10,606.5,185.5
696.0,200.0,712.0,211.0,ti,other,,0.0,-1,,0.0,-1,0.0,0.0
277.0,799.0,514.0,819.0,THS       «       TO       CERTIFY       THAT       ALL       PANELS       COE       RED       BY       THB          LISTING       MEET       AAAA       STANDARDS       OF       VISaUTY,other,,0.0,-1,,0.0,-1,0.0,0.0
