xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
462.0,0.0,549.0,8.0,3603321874,other,November       22.       1996,191.0,3,K.       02,157.0,1,191.0,157.0
645.0,0.0,680.0,8.0,K.       02,invoice_info,November       22.       1996,191.0,3,,0.0,-1,191.0,0.0
126.0,0.0,242.0,10.0,-96       FR1       11:03,other,"RJR       Nabisco          ATTN:       David       Power*,       Regional       Director          Winutoa-Salem,       NC       27102",259.5,5,3603321874,321.5,0,-1.0,321.5
399.0,180.0,721.0,210.0,November       22.       1996,invoice_info,BfflPMH,29.0,4,,0.0,-1,29.0,0.0
399.0,210.0,721.0,238.0,BfflPMH,supplier,"RJR       Nabisco          ATTN:       David       Power*,       Regional       Director          Winutoa-Salem,       NC       27102",40.5,5,,0.0,-1,40.5,0.0
51.0,238.0,399.0,291.0,"RJR       Nabisco          ATTN:       David       Power*,       Regional       Director          Winutoa-Salem,       NC       27102",receiver,Contribution       for       1996-97       Membership,66.0,10,"Evergreen       Freedom       Foundation          P.O.       Box       SS2          Olympia,       WA       98507",335.0,6,-1.0,335.0
399.0,238.0,721.0,291.0,"Evergreen       Freedom       Foundation          P.O.       Box       SS2          Olympia,       WA       98507",supplier,:       i       #          :       t       I       m       '       >       %       _       .       •,40.0,7,,0.0,-1,40.0,0.0
479.0,291.0,558.0,318.0,:       i       #          :       t       I       m       '       >       %       _       .       •,positions,Contribution       for       1996-97       Membership,26.0,10,J.       ..XX       .       a/       .,78.5,8,26.0,78.5
558.0,291.0,636.0,318.0,J.       ..XX       .       a/       .,positions,"$2,000.00",26.0,11,<          4          •       •,81.5,9,26.0,81.5
636.0,291.0,721.0,318.0,<          4          •       •,positions,"$2,000.00",26.0,11,,0.0,-1,26.0,0.0
51.0,318.0,479.0,343.0,Contribution       for       1996-97       Membership,positions,1       EFF's       Tax-Exempt       Dumber       is:       194-3136961,278.5,12,"$2,000.00",413.5,11,278.5,413.5
636.0,318.0,721.0,343.0,"$2,000.00",positions,I       Total:,278.5,13,,0.0,-1,278.5,0.0
51.0,592.0,558.0,626.0,1       EFF's       Tax-Exempt       Dumber       is:       194-3136961,total,Contribution       to       the       Evergreen       Freedom       Foundation       are       tax       deductible       as       a       charitable       contribution.,92.0,15,I       Total:,292.5,13,92.0,292.5
558.0,592.0,636.0,626.0,I       Total:,total,Contribution       to       the       Evergreen       Freedom       Foundation       are       tax       deductible       as       a       charitable       contribution.,92.0,15,"»,«oo.6o",81.5,14,92.0,81.5
636.0,592.0,721.0,626.0,"»,«oo.6o",total,U\          M          CO          NJ          in          Lo          M          cn,229.0,16,,0.0,-1,229.0,0.0
144.0,693.0,633.0,709.0,Contribution       to       the       Evergreen       Freedom       Foundation       are       tax       deductible       as       a       charitable       contribution.,other,,0.0,-1,,0.0,-1,0.0,0.0
676.0,793.0,692.0,883.0,U\          M          CO          NJ          in          Lo          M          cn,other,,0.0,-1,,0.0,-1,0.0,0.0
