xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
308.0,71.0,411.0,118.0,M          •       4       t.          bouUnpU«lftcJwo»v*n'«          »HfTV>^       <>••*#*<*•*          nt^Uai       •       pop*»»»»       *c,other,tvusse/          bruxelles,63.5,2,?       •,275.5,1,63.5,275.5
583.0,34.0,687.0,72.0,?       •,other,FAKTUUR       V       0       0       R       J2805          CONTRACT       RESEARCH       CENTER       BV0A          TOLLAAN       101       C,176.5,4,,0.0,-1,176.5,0.0
248.0,140.0,318.0,176.0,tvusse/          bruxelles,supplier,"Haheti       BrusaoJ       N.V,          Sleerrweg       od       LeCrven       472          1930       ZAVENTEM          Tel:       02-721       4&65{5U|nen)          Telefax:       02-721       25       51       /       725       90       35          CLB:       610-0056260-91          Bt       W       nommef       430       382.664          HR.B;       488       391          W'koop-       eo       betalingswaorwaarden       z#2.          CorxJilKXis       generates       <Je       vente       an       verso          VERZENDADREo       .'          CONTRACT       RESEARCH       CENTER          TQLL'AAN       101       C",137.0,3,,0.0,-1,137.0,0.0
77.0,208.0,291.0,382.0,"Haheti       BrusaoJ       N.V,          Sleerrweg       od       LeCrven       472          1930       ZAVENTEM          Tel:       02-721       4&65{5U|nen)          Telefax:       02-721       25       51       /       725       90       35          CLB:       610-0056260-91          Bt       W       nommef       430       382.664          HR.B;       488       391          W'koop-       eo       betalingswaorwaarden       z#2.          CorxJilKXis       generates       <Je       vente       an       verso          VERZENDADREo       .'          CONTRACT       RESEARCH       CENTER          TQLL'AAN       101       C",supplier,i          1932       ZAVENTEM          ■*T.       OMSCHRIJVINC       MAAT          •       r*'          CERDATUM       92/10/09       PAKLIJST       14303          VSA2       D125       SLUITRINGEN       ZF       KVP       M          1420100001       10          VSA2       9021       SLUITRINGEN       3XD       M          1530000001       8,175.5,11,J2805          BVBA,135.5,10,-1.0,135.5
390.0,208.0,649.0,251.0,FAKTUUR       V       0       0       R       J2805          CONTRACT       RESEARCH       CENTER       BV0A          TOLLAAN       101       C,receiver,/,9.0,5,,0.0,-1,9.0,0.0
591.0,233.0,602.0,244.0,/,receiver,1       1072/U2FO'.          435083085,87.0,9,,0.0,-1,87.0,0.0
392.0,282.0,432.0,294.0,1932,receiver,FAKT       DATUM,28.5,7,ZAVENTEM          92-10-12       FAKT       NR          BTWNUMMER,94.0,8,28.5,94.0
320.0,310.0,414.0,323.0,FAKT       DATUM,invoice_info,J2805          BVBA,36.0,10,ZAVENTEM          92-10-12       FAKT       NR          BTWNUMMER,139.0,8,36.0,-1.0
434.0,283.0,578.0,338.0,ZAVENTEM          92-10-12       FAKT       NR          BTWNUMMER,invoice_info,AANTAL,146.5,12,1       1072/U2FO'.          435083085,141.5,9,146.5,141.5
598.0,312.0,697.0,339.0,1       1072/U2FO'.          435083085,invoice_info,KORT,131.5,15,,0.0,-1,131.5,0.0
295.0,339.0,344.0,366.0,J2805          BVBA,receiver,i          1932       ZAVENTEM          ■*T.       OMSCHRIJVINC       MAAT          •       r*'          CERDATUM       92/10/09       PAKLIJST       14303          VSA2       D125       SLUITRINGEN       ZF       KVP       M          1420100001       10          VSA2       9021       SLUITRINGEN       3XD       M          1530000001       8,118.0,11,,0.0,-1,118.0,0.0
