xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
38.0,61.0,300.0,77.0,BUSINESS       EXPENSE       VOUCHER,other,Employee       Name,20.5,89,Date       Prepared          03/11/97,234.5,99,20.5,234.5
35.0,184.0,128.0,201.0,DEPART       DATE,other,53705757,16.0,5,DESTINATIONS)       IRETURN       DATEl,198.5,2,16.0,198.5
128.0,184.0,432.0,201.0,DESTINATIONS)       IRETURN       DATEl,other,*,7.5,3,PURPOSE       OF       TRIP,285.5,4,7.5,-1.0
432.0,184.0,440.0,216.0,*,other,"West       Palm       Beach,       FL       03/10/97       RG",8.5,6,PURPOSE       OF       TRIP,129.5,4,8.5,129.5
440.0,184.0,691.0,201.0,PURPOSE       OF       TRIP,other,*,7.5,3,,0.0,-1,7.5,0.0
35.0,201.0,128.0,216.0,53705757,other,EXPENSES       PAID       BY       EMPLOYEE,36.5,8,"West       Palm       Beach,       FL       03/10/97       RG",198.5,6,36.5,198.5
128.0,201.0,432.0,216.0,"West       Palm       Beach,       FL       03/10/97       RG",other,EXPENSES       PAID       BY       EMPLOYEE,36.5,8,*,156.0,3,36.5,156.0
440.0,201.0,691.0,216.0,"""Governors'       Forum",other,EXPENSES       PAID       BY       EMPLOYEE,36.5,8,,0.0,-1,36.5,0.0
35.0,235.0,691.0,255.0,EXPENSES       PAID       BY       EMPLOYEE,positions,DAYOFTHEWEEKl       Sunday,17.5,9,,0.0,-1,17.5,0.0
35.0,255.0,250.0,270.0,DAYOFTHEWEEKl       Sunday,positions,date       09-Mar-97,14.5,15,Monday,137.5,10,14.5,137.5
250.0,255.0,310.0,270.0,Monday,positions,date       09-Mar-97,14.5,15,Tuosday,60.0,11,14.5,60.0
310.0,255.0,370.0,270.0,Tuosday,positions,IO-Mar-97,14.5,16,Wednesday       Thursday,91.5,12,14.5,91.5
370.0,255.0,493.0,270.0,Wednesday       Thursday,positions,11-Mar-97,14.5,17,Friday       I       Saturday,122.5,13,14.5,122.5
493.0,255.0,615.0,270.0,Friday       I       Saturday,positions,SUMMARY          AMOUNT,7.0,14,,0.0,-1,7.0,0.0
615.0,255.0,691.0,284.0,SUMMARY          AMOUNT,positions,15-Mar-97,7.5,20,,0.0,-1,7.5,0.0
35.0,270.0,250.0,284.0,date       09-Mar-97,positions,Lodging       (Attach       Rece'pt),14.5,21,IO-Mar-97,137.5,16,14.5,137.5
250.0,270.0,310.0,284.0,IO-Mar-97,positions,218.54,14.5,22,11-Mar-97,60.0,17,14.5,60.0
310.0,270.0,370.0,284.0,11-Mar-97,positions,16.00,90.0,30,12-Mar-97113-Mar-97,91.5,18,90.0,91.5
370.0,270.0,493.0,284.0,12-Mar-97113-Mar-97,positions,"miles       X       $0,315)",150.0,44,14-Mar-97,92.0,19,-1.0,92.0
493.0,270.0,554.0,284.0,14-Mar-97,positions,"miles       X       $0,315)",150.0,44,15-Mar-97,61.0,20,-1.0,61.0
554.0,270.0,615.0,284.0,15-Mar-97,positions,218.54,14.5,23,SUMMARY          AMOUNT,68.5,14,14.5,68.5
