xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
249.0,162.0,547.0,248.0,"Wachtell,       Lipton,       Rosen       &       Katz          31       WEST       S2ND       STREET          NEW       YORK.       N.Y.       10019          February       20,       1995          REVISED",supplier,"Philip       Morris       Companies       Inc.          120       Park       Avenue          New       York,       New       York       10017",80.0,1,,0.0,-1,80.0,0.0
111.0,264.0,344.0,306.0,"Philip       Morris       Companies       Inc.          120       Park       Avenue          New       York,       New       York       10017",receiver,"Attention:       Charles       R.       Wall,       Esq.       \          Senior       Vice       President,       Litigation",49.5,2,,0.0,-1,49.5,0.0
110.0,320.0,605.0,349.0,"Attention:       Charles       R.       Wall,       Esq.       \          Senior       Vice       President,       Litigation",receiver,"For       services       rendered       in       connection          with       Philip       Morris/American       Broad          casting       Companies       litigation       for          January       1995.       $       661,644.74",127.5,3,,0.0,-1,127.5,0.0
109.0,433.0,545.0,491.0,"For       services       rendered       in       connection          with       Philip       Morris/American       Broad          casting       Companies       litigation       for          January       1995.       $       661,644.74",positions,10%       Discount,49.0,4,,0.0,-1,49.0,0.0
152.0,505.0,252.0,517.0,10%       Discount,positions,Total       Discounted       Fees          Disbursements       for       January       1995          Deductions       (see       attached)          Total       billable       Disbursements          Total       billable       amount,99.5,6,S&xifi*       .10,305.5,5,99.5,305.5
470.0,506.0,545.0,519.0,S&xifi*       .10,positions,"$       595,480.34          $       216,575.02          22,529^06          $       184,035.96          $       779,516.30",97.5,8,,0.0,-1,97.5,0.0
108.0,533.0,360.0,688.0,Total       Discounted       Fees          Disbursements       for       January       1995          Deductions       (see       attached)          Total       billable       Disbursements          Total       billable       amount,positions,SEE       BILL       #       J          FOR       COPY       OF       CHECK,149.0,7,"$       595,480.34          $       216,575.02          22,529^06          $       184,035.96          $       779,516.30",256.0,8,149.0,256.0
199.0,738.0,383.0,781.0,SEE       BILL       #       J          FOR       COPY       OF       CHECK,other,,0.0,-1,,0.0,-1,0.0,0.0
433.0,531.0,547.0,689.0,"$       595,480.34          $       216,575.02          22,529^06          $       184,035.96          $       779,516.30",positions,n       r,112.0,9,,0.0,-1,112.0,0.0
515.0,710.0,588.0,734.0,n       r,other,,0.0,-1,,0.0,-1,0.0,0.0
665.0,812.0,684.0,904.0,2077000168,other,,0.0,-1,,0.0,-1,0.0,0.0
