xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
272.0,67.0,528.0,142.0,SPECIAL       LITIGATION       EXPENSES          CMC       KANSAS       CUV       *IACC          1300       MAM       STREET          KANSAS       OTV.       MISSOURI       64106          <•16)474*550,supplier,"Philip       Morris       Incorporated       October       26,       1990",84.0,1,,0.0,-1,84.0,0.0
118.0,178.0,704.0,199.0,"Philip       Morris       Incorporated       October       26,       1990",receiver,Special       Litigation       Expenses       Incurred       Through          September       1990:,67.5,2,,0.0,-1,67.5,0.0
117.0,239.0,509.0,273.0,Special       Litigation       Expenses       Incurred       Through          September       1990:,positions,Shared       By       One       Company,41.0,3,,0.0,-1,41.0,0.0
161.0,286.0,421.0,308.0,Shared       By       One       Company,positions,"$       50,357.77",1.0,4,,0.0,-1,1.0,0.0
421.0,287.0,542.0,309.0,"$       50,357.77",positions,Philip       Morris'       Portion,24.5,5,,0.0,-1,24.5,0.0
161.0,307.0,421.0,338.0,Philip       Morris'       Portion,positions,Shared       By       Two       Companies,30.0,8,"$       50,357.77",190.5,4,30.0,190.5
542.0,309.0,574.0,339.0,$,positions,"50,357.77",0.5,7,,0.0,-1,0.5,0.0
574.0,309.0,659.0,340.0,"50,357.77",positions,$,59.5,11,,0.0,-1,59.5,0.0
161.0,337.0,421.0,368.0,Shared       By       Two       Companies,positions,"$       39,081.76",1.0,9,$,267.0,6,1.0,-1.0
421.0,338.0,542.0,369.0,"$       39,081.76",positions,Philip       Morris'       Portion,29.0,10,$,76.5,6,29.0,76.5
161.0,367.0,421.0,398.0,Philip       Morris'       Portion,positions,Shared       By       Three       Companies,30.0,13,"$       39,081.76",190.5,9,30.0,190.5
542.0,369.0,574.0,399.0,$,positions,"19,540.88",0.5,12,,0.0,-1,0.5,0.0
574.0,369.0,659.0,400.0,"19,540.88",positions,"73,558.39",60.0,17,,0.0,-1,-1.0,0.0
160.0,397.0,421.0,428.0,Shared       By       Three       Companies,positions,"$220,675.18",1.0,14,Philip       Morris'       Portion,0.5,10,1.0,0.5
420.0,398.0,542.0,429.0,"$220,675.18",positions,Philip       Morris'       Portion,29.0,15,$,77.0,11,29.0,77.0
160.0,427.0,420.0,458.0,Philip       Morris'       Portion,positions,Shared       By       Four       Companies,30.0,18,Shared       By       Three       Companies,0.5,13,30.0,0.5
541.0,429.0,573.0,459.0,$,positions,"73,558.39",0.5,17,,0.0,-1,0.5,0.0
573.0,429.0,658.0,460.0,"73,558.39",positions,$,60.0,21,,0.0,-1,60.0,0.0
160.0,457.0,420.0,488.0,Shared       By       Four       Companies,positions,"$       5,325.00",1.0,19,$,267.0,16,1.0,-1.0
420.0,458.0,541.0,489.0,"$       5,325.00",positions,Philip       Morris'       Portion,29.5,20,$,76.5,16,29.5,76.5
160.0,487.0,420.0,519.0,Philip       Morris'       Portion,positions,Total,30.0,23,"$       5,325.00",190.5,19,30.0,190.5
541.0,489.0,573.0,520.0,$,positions,"1,331.25",0.5,22,,0.0,-1,0.5,0.0
573.0,489.0,658.0,521.0,"1,331.25",positions,"$144,788.29",59.5,27,,0.0,-1,-1.0,0.0
160.0,518.0,420.0,548.0,Total,total,"$315,439.71",1.0,24,$,267.0,21,1.0,-1.0
420.0,519.0,541.0,549.0,"$315,439.71",total,Total       Philip       Morris,28.5,25,$,76.5,21,28.5,76.5
160.0,547.0,420.0,578.0,Total       Philip       Morris,total,'       Portion,1.0,26,"$315,439.71",190.5,24,1.0,190.5
420.0,548.0,541.0,579.0,'       Portion,total,"$144,788.29",1.0,27,,0.0,-1,1.0,0.0
541.0,549.0,658.0,580.0,"$144,788.29",total,Less       Credit       for       Advances       Paid,28.5,28,,0.0,-1,28.5,0.0
159.0,577.0,541.0,609.0,Less       Credit       for       Advances       Paid,total,TOTAL       AMOUNT       DUE,26.5,29,'       Portion,130.5,26,26.5,130.5
159.0,607.0,540.0,632.0,TOTAL       AMOUNT       DUE,total,§,1.0,30,Less       Credit       for       Advances       Paid,0.5,28,1.0,0.5
540.0,609.0,572.0,632.0,§,total,0.00,0.5,31,,0.0,-1,0.5,0.0
572.0,609.0,657.0,633.0,0.00,total,2015003772,301.5,33,,0.0,-1,301.5,0.0
112.0,899.0,159.0,911.0,10311341,other,,0.0,-1,,0.0,-1,0.0,0.0
525.0,912.0,664.0,933.0,2015003772,other,,0.0,-1,,0.0,-1,0.0,0.0
