xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
96.0,112.0,218.0,128.0,Advertising       Invoice,other,The       Pittsburgh       Press       evening       &       Sunday          a       scftipps       hOiVAJO       xcwsr*       r&          Pittsburgh       Post-Gazette       moming       terms,61.5,2,AMT.       PD,415.0,1,61.5,415.0
547.0,119.0,597.0,130.0,AMT.       PD,invoice_info,BILLING       DATE          30-APR-86,40.5,3,,0.0,-1,40.5,0.0
90.0,153.0,491.0,210.0,The       Pittsburgh       Press       evening       &       Sunday          a       scftipps       hOiVAJO       xcwsr*       r&          Pittsburgh       Post-Gazette       moming       terms,other,105377-00          LORTLLARD       MEDIA       SERVICE          C/O       STEVE       MOLLOY          666       5TH       AVE          NEW       YORK       NY       10103,69.0,6,DUE       UPON       RECEIPT,264.0,4,-1.0,264.0
538.0,153.0,621.0,177.0,BILLING       DATE          30-APR-86,invoice_info,DUE       UPON       RECEIPT,33.0,4,,0.0,-1,33.0,0.0
500.0,192.0,609.0,204.0,DUE       UPON       RECEIPT,other,105377-00          LORTLLARD       MEDIA       SERVICE          C/O       STEVE       MOLLOY          666       5TH       AVE          NEW       YORK       NY       10103,52.5,6,,0.0,-1,52.5,0.0
137.0,235.0,304.0,272.0,"THE       PITTSBURGH       PRESS       CO          P.0.       BOX       69-P          PITTSBURGH,       PA       15230-0069",supplier,0105377006       0000164363       0000701810          IO       INSURE       PRCFtR       CHEHITi       DETACH       AND       RETURN       THIS       PORTION       OF       THE       BUI       WITH       REMITTANCE       &,78.0,7,105377-00          LORTLLARD       MEDIA       SERVICE          C/O       STEVE       MOLLOY          666       5TH       AVE          NEW       YORK       NY       10103,283.5,6,78.0,283.5
430.0,219.0,578.0,282.0,105377-00          LORTLLARD       MEDIA       SERVICE          C/O       STEVE       MOLLOY          666       5TH       AVE          NEW       YORK       NY       10103,receiver,0105377006       0000164363       0000701810          IO       INSURE       PRCFtR       CHEHITi       DETACH       AND       RETURN       THIS       PORTION       OF       THE       BUI       WITH       REMITTANCE       &,81.0,7,,0.0,-1,-1.0,0.0
121.0,317.0,529.0,346.0,0105377006       0000164363       0000701810          IO       INSURE       PRCFtR       CHEHITi       DETACH       AND       RETURN       THIS       PORTION       OF       THE       BUI       WITH       REMITTANCE       &,other,DESCWTION,37.0,9,,0.0,-1,37.0,0.0
63.0,353.0,114.0,384.0,DATE,positions,04/II          04/11          04/11          04/11          04/11          04/22,256.0,18,DESCWTION,144.0,9,256.0,144.0
114.0,353.0,351.0,384.0,DESCWTION,positions,04/II          04/11          04/11          04/11          04/11          04/22,256.0,18,rri          Y          f,126.0,10,256.0,126.0
351.0,353.0,366.0,384.0,rri          Y          f,positions,PREVIOUS       BALANCE       -       31-MAR-86          ADJUSTMENT-CNT       ADJ       MAR       86          1       18200-06       TRUE       CIGARETTES          ADJUSTMENT-CNT       ADJ       MAR       86          118200-06       TRUE       CIGARETTES          ADJUSTMENT-CNT       ADJ       DEC       85          118200-07       NEWPORT          ADJUSTMENT-CNT       ADJ       DEC       13          118200-07       NEWPORT          ADJUSTMENT-CNT       ADJ       DEC       85          1       18200-07       NEWPORT          PAYMENT          CK.       NO.       1246          PAYMENTS       AND       PRIOR       PERIOD       ADJUSTMEfr,256.0,19,PAPER,27.0,11,256.0,27.0
366.0,353.0,405.0,384.0,PAPER,positions,G          G          G          G          G          S,256.0,20,5CCT>ON,34.5,12,256.0,34.5
405.0,353.0,435.0,384.0,5CCT>ON,positions,M          E          M          M          E          —       SU1,256.0,21,RATE          TYPE,30.5,13,256.0,30.5
435.0,353.0,466.0,384.0,RATE          TYPE,positions,TOTAI,256.0,22,TOTAI          INCHES,42.0,14,256.0,42.0
466.0,353.0,519.0,384.0,TOTAI          INCHES,positions,0.00          0.00          0.00          0.00          0.00,256.0,23,CROSS          INCH          RATE,60.5,15,256.0,60.5
519.0,353.0,587.0,384.0,CROSS          INCH          RATE,positions,0.00          0.00          0.00          0.00          0.00,256.0,23,i,41.5,16,256.0,41.5
587.0,353.0,602.0,384.0,i,positions,"13,283.25",256.0,24,NET       AMOUNT,60.0,17,256.0,60.0
602.0,353.0,707.0,384.0,NET       AMOUNT,positions,Cl,256.0,25,,0.0,-1,256.0,0.0
63.0,384.0,114.0,865.0,04/II          04/11          04/11          04/11          04/11          04/22,other,THE       PITTS          P.0       60X6,254.0,27,PREVIOUS       BALANCE       -       31-MAR-86          ADJUSTMENT-CNT       ADJ       MAR       86          1       18200-06       TRUE       CIGARETTES          ADJUSTMENT-CNT       ADJ       MAR       86          118200-06       TRUE       CIGARETTES          ADJUSTMENT-CNT       ADJ       DEC       85          118200-07       NEWPORT          ADJUSTMENT-CNT       ADJ       DEC       13          118200-07       NEWPORT          ADJUSTMENT-CNT       ADJ       DEC       85          1       18200-07       NEWPORT          PAYMENT          CK.       NO.       1246          PAYMENTS       AND       PRIOR       PERIOD       ADJUSTMEfr,144.0,19,254.0,144.0
114.0,384.0,351.0,865.0,PREVIOUS       BALANCE       -       31-MAR-86          ADJUSTMENT-CNT       ADJ       MAR       86          1       18200-06       TRUE       CIGARETTES          ADJUSTMENT-CNT       ADJ       MAR       86          118200-06       TRUE       CIGARETTES          ADJUSTMENT-CNT       ADJ       DEC       85          118200-07       NEWPORT          ADJUSTMENT-CNT       ADJ       DEC       13          118200-07       NEWPORT          ADJUSTMENT-CNT       ADJ       DEC       85          1       18200-07       NEWPORT          PAYMENT          CK.       NO.       1246          PAYMENTS       AND       PRIOR       PERIOD       ADJUSTMEfr,other,THE       PITTS          P.0       60X6,254.0,27,G          G          G          G          G          S,126.0,20,254.0,126.0
351.0,384.0,366.0,865.0,G          G          G          G          G          S,other,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,254.0,28,M          E          M          M          E          —       SU1,27.0,21,254.0,27.0
366.0,384.0,405.0,865.0,M          E          M          M          E          —       SU1,other,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,254.0,28,TOTAI,34.5,22,254.0,34.5
405.0,384.0,435.0,865.0,TOTAI,other,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,254.0,28,0.00          0.00          0.00          0.00          0.00,72.5,23,254.0,72.5
466.0,384.0,519.0,865.0,0.00          0.00          0.00          0.00          0.00,other,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,254.0,28,"13,283.25",60.5,24,254.0,60.5
519.0,384.0,587.0,865.0,"13,283.25",other,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,254.0,28,Cl,41.5,25,254.0,41.5
587.0,384.0,602.0,865.0,Cl,other,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,254.0,28,"20,301.35          8.21       OR          24.28       CR          21.90       CR          12.16       CR          141.90       CR          13,074.80       CR          u          -4          ll          CJt          o          O'",60.0,26,254.0,60.0
602.0,384.0,707.0,865.0,"20,301.35          8.21       OR          24.28       CR          21.90       CR          12.16       CR          141.90       CR          13,074.80       CR          u          -4          ll          CJt          o          O'",other,,0.0,-1,,0.0,-1,0.0,0.0
63.0,865.0,114.0,892.0,THE       PITTS          P.0       60X6,supplier,PITTSBURGH.       PA       -52:0       PLEASE       SEE       OTHER       SIDE       OF       INVOICE       FOR       DEFINITION       OF       CODES       AND       TERMS          FEDERAL       ®.       2S-073CC30,20.5,29,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,262.0,28,20.5,-1.0
114.0,865.0,587.0,892.0,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,other,PITTSBURGH.       PA       -52:0       PLEASE       SEE       OTHER       SIDE       OF       INVOICE       FOR       DEFINITION       OF       CODES       AND       TERMS          FEDERAL       ®.       2S-073CC30,20.5,29,,0.0,-1,20.5,0.0
74.0,890.0,584.0,908.0,PITTSBURGH.       PA       -52:0       PLEASE       SEE       OTHER       SIDE       OF       INVOICE       FOR       DEFINITION       OF       CODES       AND       TERMS          FEDERAL       ®.       2S-073CC30,other,,0.0,-1,JURGH       PRESS       •       GENERAL       INFO       263-1100          9       P       •       CLASSIFIEDAOV.       263       120’,21.5,28,0.0,21.5
