xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
22.0,486.0,35.0,847.0,".       -       ‘"".'Mata",other,,0.0,-1,May       9.2000,124.0,32,0.0,124.0
401.0,118.0,646.0,217.0,"Center       !or       Aerospace       &       Occupation*!       MfdiciNE          700       CcMiNi       Ave.,       Suite       1       10          Houston,IX       77058-27>5          TiUpkor*:       281-486-8815          Fax       281-486       881       1          E-Wit       jMV@iME8iC0N.C0M",supplier,TASKS,199.5,5,,0.0,-1,-1.0,0.0
207.0,266.0,358.0,319.0,Womble       Carlyle       Sandridge       4       Rice          200       West       Second       Street          Post       Office       Drawer       64          Winston-Salem.       NC       27102,receiver,Attn:       Usa       Sheppard,48.0,3,,0.0,-1,48.0,0.0
207.0,334.0,298.0,347.0,Attn:       Usa       Sheppard,receiver,TASKS,26.5,5,,0.0,-1,26.5,0.0
100.0,360.0,205.0,374.0,DATE,positions,"May       2,2000",17.0,7,TASKS,180.5,5,17.0,180.5
205.0,360.0,461.0,374.0,TASKS,positions,"May       2,2000",17.0,7,FEE,293.0,6,17.0,293.0
590.0,360.0,662.0,374.0,FEE,positions,$       300.00,17.0,10,,0.0,-1,17.0,0.0
100.0,374.0,205.0,394.0,"May       2,2000",positions,May       3.2000,19.5,12,Review       P.       Crittenden       deposition,180.5,8,19.5,180.5
205.0,374.0,461.0,394.0,Review       P.       Crittenden       deposition,positions,May       3.2000,19.5,12,0.5,160.0,9,19.5,160.0
461.0,374.0,525.0,394.0,0.5,positions,Review       P.       Crittenden       deposition,19.5,13,$       300.00,64.5,10,19.5,64.5
525.0,374.0,590.0,394.0,$       300.00,positions,1,19.5,14,%       150.00,68.5,11,19.5,68.5
590.0,374.0,662.0,394.0,%       150.00,positions,%       300.00,19.5,15,,0.0,-1,19.5,0.0
100.0,394.0,205.0,413.0,May       3.2000,positions,May       5.       2000,19.5,17,Review       P.       Crittenden       deposition,180.5,13,19.5,180.5
205.0,394.0,461.0,413.0,Review       P.       Crittenden       deposition,positions,May       5.       2000,19.5,17,1,160.0,14,19.5,160.0
461.0,394.0,525.0,413.0,1,positions,Review       literature       on       chronic       bronchitis,19.5,18,%       300.00,64.5,15,19.5,64.5
525.0,394.0,590.0,413.0,%       300.00,positions,1.5,19.5,19,5       300.00,68.5,16,19.5,68.5
590.0,394.0,662.0,413.0,5       300.00,positions,5       300.00,19.5,20,,0.0,-1,19.5,0.0
100.0,413.0,205.0,433.0,May       5.       2000,positions,May       7.2000,19.5,22,Review       literature       on       chronic       bronchitis,180.5,18,19.5,180.5
205.0,413.0,461.0,433.0,Review       literature       on       chronic       bronchitis,positions,May       7.2000,19.5,22,1.5,160.0,19,19.5,160.0
461.0,413.0,525.0,433.0,1.5,positions,Prepare       summary       of       medical       records       of       P.       Crittenden,19.5,23,5       300.00,64.5,20,19.5,64.5
525.0,413.0,590.0,433.0,5       300.00,positions,0.5,19.5,24,S       450.00,68.5,21,19.5,68.5
590.0,413.0,662.0,433.0,S       450.00,positions,S       300.00,19.5,25,,0.0,-1,19.5,0.0
100.0,433.0,205.0,452.0,May       7.2000,positions,May       8.2000,19.0,27,Prepare       summary       of       medical       records       of       P.       Crittenden,180.5,23,19.0,180.5
205.0,433.0,461.0,452.0,Prepare       summary       of       medical       records       of       P.       Crittenden,positions,May       8.2000,19.0,27,0.5,160.0,24,19.0,160.0
461.0,433.0,525.0,452.0,0.5,positions,Prepare       summary       of       medical       records       of       P.       Crittenden,19.0,28,S       300.00,64.5,25,19.0,64.5
525.0,433.0,590.0,452.0,S       300.00,positions,8,19.0,29,$       150.00,68.5,26,19.0,68.5
590.0,433.0,662.0,452.0,$       150.00,positions,$       300.00,19.0,30,,0.0,-1,19.0,0.0
100.0,452.0,205.0,471.0,May       8.2000,positions,May       9.2000,19.0,32,Prepare       summary       of       medical       records       of       P.       Crittenden,180.5,28,19.0,180.5
205.0,452.0,461.0,471.0,Prepare       summary       of       medical       records       of       P.       Crittenden,positions,May       9.2000,19.0,32,8,160.0,29,19.0,160.0
461.0,452.0,525.0,471.0,8,positions,Meeting       with       Will       Latham       and       Usa       Sheppard,19.0,33,$       300.00,64.5,30,19.0,64.5
525.0,452.0,590.0,471.0,$       300.00,positions,2.5,19.0,34,S       2.400.00,68.5,31,19.0,68.5
590.0,452.0,662.0,471.0,S       2.400.00,positions,$       300.00,19.0,35,,0.0,-1,19.0,0.0
100.0,471.0,205.0,490.0,May       9.2000,positions,May       31.2000,19.0,37,Meeting       with       Will       Latham       and       Usa       Sheppard,180.5,33,19.0,180.5
205.0,471.0,461.0,490.0,Meeting       with       Will       Latham       and       Usa       Sheppard,positions,May       31.2000,19.0,37,2.5,160.0,34,19.0,160.0
461.0,471.0,525.0,490.0,2.5,positions,Begin       review       of       ‘Chemistry       of       ETS*,19.0,38,$       300.00,64.5,35,19.0,64.5
525.0,471.0,590.0,490.0,$       300.00,positions,i!,19.0,39,S       750.00,68.5,36,19.0,68.5
590.0,471.0,662.0,490.0,S       750.00,positions,S       300.00,19.0,40,,0.0,-1,19.0,0.0
100.0,490.0,205.0,509.0,May       31.2000,positions,[total       FOR       MONTH       OF       MAY          Payable       to       life       Science*       Medical       Group.       PA          d.b.a.       Center       for       Aerospace       6       Occupational       Medicine          TIN:       76-0319972,238.0,44,Begin       review       of       ‘Chemistry       of       ETS*,180.5,38,238.0,180.5
205.0,490.0,461.0,509.0,Begin       review       of       ‘Chemistry       of       ETS*,positions,[total       FOR       MONTH       OF       MAY          Payable       to       life       Science*       Medical       Group.       PA          d.b.a.       Center       for       Aerospace       6       Occupational       Medicine          TIN:       76-0319972,238.0,44,i!,160.0,39,238.0,160.0
