xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
82.0,280.0,257.0,409.0,"BILL       TO          PHILIP       MORRIS       USA          Marlboro       Racing          120       Park       Ave          New       York,       NY       10017-5592",receiver,TERMS          Due       on       receipt,84.5,3,DATE          9121/99,299.0,1,84.5,299.0
392.0,280.0,545.0,409.0,DATE          9121/99,other,ruvvr          10/31/99,84.5,4,EO#          5045B,124.0,2,84.5,124.0
545.0,280.0,640.0,409.0,EO#          5045B,other,PRODUCER          David       Stephen*,84.5,5,,0.0,-1,84.5,0.0
82.0,409.0,257.0,449.0,TERMS          Due       on       receipt,positions,QUANTITY,34.0,6,ruvvr          10/31/99,155.0,4,34.0,155.0
257.0,409.0,392.0,449.0,ruvvr          10/31/99,positions,QUANTITY,34.0,6,PRODUCER          David       Stephen*,144.0,5,34.0,144.0
392.0,409.0,545.0,449.0,PRODUCER          David       Stephen*,positions,DESCRIPTION,34.0,7,,0.0,-1,34.0,0.0
82.0,449.0,257.0,477.0,QUANTITY,positions,EXHIBIT       B          DEPOSIT       REQUEST,42.0,10,DESCRIPTION,155.0,7,42.0,155.0
257.0,449.0,392.0,477.0,DESCRIPTION,positions,EXHIBIT       B          DEPOSIT       REQUEST,42.0,10,RATE,144.0,8,42.0,144.0
392.0,449.0,545.0,477.0,RATE,positions,EXHIBIT       B          DEPOSIT       REQUEST,42.0,10,AMOUNT,124.0,9,42.0,124.0
545.0,449.0,640.0,477.0,AMOUNT,positions,f,42.0,11,,0.0,-1,42.0,0.0
257.0,477.0,392.0,533.0,EXHIBIT       B          DEPOSIT       REQUEST,positions,EXECUTIVE       RESTROOMS          ENTERTAINMENT          DISC       JOCKEY          RENTALS          SECURITY       GUARDS          VALET       PARKING          TAROT       CARD       READERS          SIGNAGE          NEON       SIGNS,102.0,12,f,144.0,11,102.0,144.0
392.0,477.0,545.0,533.0,f,positions,"S       3,900.00          S       6,500.00          S       3/431.00          $34,063.00          $       1.290.00          S       950.00          S       1.300.00          S       450.00T          S       880.00",102.0,13,,0.0,-1,102.0,0.0
82.0,533.0,257.0,681.0,EXECUTIVE       RESTROOMS          ENTERTAINMENT          DISC       JOCKEY          RENTALS          SECURITY       GUARDS          VALET       PARKING          TAROT       CARD       READERS          SIGNAGE          NEON       SIGNS,positions,Sale*       Tax       8.25%,94.5,14,"S       3,900.00          S       6,500.00          S       3/431.00          $34,063.00          $       1.290.00          S       950.00          S       1.300.00          S       450.00T          S       880.00",423.0,13,94.5,423.0
545.0,533.0,640.0,681.0,"S       3,900.00          S       6,500.00          S       3/431.00          $34,063.00          $       1.290.00          S       950.00          S       1.300.00          S       450.00T          S       880.00",positions,S       37.13,94.5,15,,0.0,-1,94.5,0.0
82.0,681.0,257.0,722.0,Sale*       Tax       8.25%,positions,TOTAL       INVOICE          DEPOSIT       DUE       9/27/99          BALANCE       DUE       11/30/99,73.5,16,S       37.13,423.0,15,73.5,423.0
545.0,681.0,640.0,722.0,S       37.13,positions,"$52,801.13          $25,907.00          $26394.13",73.5,17,,0.0,-1,73.5,0.0
82.0,722.0,257.0,828.0,TOTAL       INVOICE          DEPOSIT       DUE       9/27/99          BALANCE       DUE       11/30/99,total,I       look       toward       to       speaking       with       you       iooo       •,67.5,18,"$52,801.13          $25,907.00          $26394.13",423.0,17,67.5,423.0
545.0,722.0,640.0,828.0,"$52,801.13          $25,907.00          $26394.13",total,"4051       Glencoe,       Suita       7       Marina       Del       Rey,       CA       90292       310-305-8849       Fax       310-306-8829",171.5,19,,0.0,-1,-1.0,0.0
82.0,828.0,392.0,857.0,I       look       toward       to       speaking       with       you       iooo       •,other,"4051       Glencoe,       Suita       7       Marina       Del       Rey,       CA       90292       310-305-8849       Fax       310-306-8829",104.0,19,2080724768,444.5,21,104.0,444.5
121.0,936.0,601.0,957.0,"4051       Glencoe,       Suita       7       Marina       Del       Rey,       CA       90292       310-305-8849       Fax       310-306-8829",supplier,,0.0,-1,,0.0,-1,0.0,0.0
654.0,70.0,668.0,80.0,03,other,,0.0,-1,,0.0,-1,0.0,0.0
672.0,836.0,691.0,929.0,2080724768,other,,0.0,-1,,0.0,-1,0.0,0.0
