xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
159.0,78.0,757.0,181.0,"INBIFO       INSTITUT       FOR       BIOLOQISCHE       FORSCHUNQ       QMBH          VERTRAQSFORSCHl/NQ       Nouo       Ansehrlfft:          E:-5       PCrs-Ffl       b.       i'o!n.       ru<js©r;trofJo       3-S          Tclo.'on       (CSS055       -2013-17          Telox       03       87-5       675          iNBiro       Brrw.u^GmBH       .       skoi,5i       ■       Obgrf*Ufani       KAUFMANNISCHE       VERWALTUNG",supplier,Fabriques       de       Tabac       R&unies       S.A.          CH-2oo3       Neuch3te1-Serri£res,106.5,1,,0.0,-1,106.5,0.0
171.0,215.0,393.0,257.0,Fabriques       de       Tabac       R&unies       S.A.          CH-2oo3       Neuch3te1-Serri£res,receiver,Rechnung       Nr.       75ol8          ssssaBiaiiiiiBiiii          29.       Teilrechnung          Betr.:       Projekt       A       o5oo/lol3-       Inhalationsexperiment,232.5,4,ref.       no.       A       o5oo/lol3,310.5,2,-1.0,310.5
515.0,230.0,670.0,247.0,ref.       no.       A       o5oo/lol3,invoice_info,BA:RA       jkolnj!       .       31.       Januar       1975,105.0,3,,0.0,-1,105.0,0.0
498.0,336.0,769.0,351.0,BA:RA       jkolnj!       .       31.       Januar       1975,invoice_info,Rechnung       Nr.       75ol8          ssssaBiaiiiiiBiiii          29.       Teilrechnung          Betr.:       Projekt       A       o5oo/lol3-       Inhalationsexperiment,125.0,4,,0.0,-1,125.0,0.0
165.0,417.0,587.0,520.0,Rechnung       Nr.       75ol8          ssssaBiaiiiiiBiiii          29.       Teilrechnung          Betr.:       Projekt       A       o5oo/lol3-       Inhalationsexperiment,positions,FUr       die       im       Monat       Januar       1975          geleisteten       Untersuchungsarbeiten,92.0,5,,0.0,-1,92.0,0.0
166.0,542.0,547.0,579.0,FUr       die       im       Monat       Januar       1975          geleisteten       Untersuchungsarbeiten,positions,berechnen       wir       a       conto,29.5,6,,0.0,-1,29.5,0.0
166.0,577.0,547.0,603.0,berechnen       wir       a       conto,positions,DM,1.0,7,283.378.--,300.5,8,1.0,-1.0
547.0,579.0,604.0,603.0,DM,positions,abzugl.       Gutschrlft       aus       Rechnung       Nr.       75oo3          vom       31.       Dezember       1974,32.0,9,283.378.--,81.5,8,32.0,81.5
604.0,579.0,710.0,603.0,283.378.--,positions,DM,33.0,10,,0.0,-1,-1.0,0.0
166.0,601.0,547.0,645.0,abzugl.       Gutschrlft       aus       Rechnung       Nr.       75oo3          vom       31.       Dezember       1974,positions,DM,1.0,10,DM,219.0,7,1.0,219.0
547.0,603.0,604.0,645.0,DM,positions,"SITZ       DER       CESELLSCHAFT:       KOLN,       HR       B       367       •       QESCHAFTSFUHRER:       DR.       MED.       ULRICH       HACKENBERQ",282.5,13,6.462.—,81.5,11,-1.0,81.5
604.0,603.0,710.0,645.0,6.462.—,positions,276.916.--,39.0,12,,0.0,-1,39.0,0.0
611.0,656.0,702.0,670.0,276.916.--,total,"SITZ       DER       CESELLSCHAFT:       KOLN,       HR       B       367       •       QESCHAFTSFUHRER:       DR.       MED.       ULRICH       HACKENBERQ",243.5,13,,0.0,-1,243.5,0.0
158.0,899.0,757.0,914.0,"SITZ       DER       CESELLSCHAFT:       KOLN,       HR       B       367       •       QESCHAFTSFUHRER:       DR.       MED.       ULRICH       HACKENBERQ",supplier,Tdrioo:          (02       21)       >8       >044,21.5,14,,0.0,-1,21.5,0.0
156.0,918.0,207.0,938.0,Tdrioo:          (02       21)       >8       >044,supplier,,0.0,-1,Ttirti          Of       112477          tw.,83.0,15,0.0,83.0
246.0,919.0,283.0,952.0,Ttirti          Of       112477          tw.,supplier,,0.0,-1,t)2QI2->C4       (BL2       373IX       SC)          tf.Sn,124.0,16,0.0,124.0
337.0,930.0,440.0,953.0,t)2QI2->C4       (BL2       373IX       SC)          tf.Sn,supplier,,0.0,-1,Rt*       W       111       IM       (ftLZ       >70501       n),145.0,17,0.0,145.0
476.0,930.0,591.0,940.0,Rt*       W       111       IM       (ftLZ       >70501       n),supplier,,0.0,-1,Drr+£f*t       IWik       AC       KmU          Rto.       >922741       (012       >7010040)          Ilk,150.5,18,0.0,150.5
631.0,920.0,737.0,954.0,Drr+£f*t       IWik       AC       KmU          Rto.       >922741       (012       >7010040)          Ilk,supplier,,0.0,-1,,0.0,-1,0.0,0.0
