xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
75.0,86.0,238.0,118.0,"LEO       BURNETT       U.S.A.          a       Hvistos       or       iso       Buttirr       counter,       me.          ADVERTISING",supplier,CLIENT:       P.M.       INC-       OFFICE:       10       DESC:       703A       MILITARY       NEWSPAPERS          EST       NO:       6004       REVISES       6ST       DTD       04/12/96,76.0,2,,0.0,-1,-1.0,0.0
355.0,119.0,581.0,159.0,NEWSPAPER       ESTIMATE       RECAP       -       PNC5          PERIOD       DATE       05/10/96          01/01/96       TO       12/31/96       PAGE       1,invoice_info,CLIENT:       P.M.       INC-       OFFICE:       10       DESC:       703A       MILITARY       NEWSPAPERS          EST       NO:       6004       REVISES       6ST       DTD       04/12/96,39.0,2,,0.0,-1,39.0,0.0
151.0,168.0,576.0,188.0,CLIENT:       P.M.       INC-       OFFICE:       10       DESC:       703A       MILITARY       NEWSPAPERS          EST       NO:       6004       REVISES       6ST       DTD       04/12/96,receiver,TOTALS       8Y       MRKT/S       ZON       /PRODUCT/MONTH,44.0,3,,0.0,-1,44.0,0.0
147.0,216.0,360.0,228.0,TOTALS       8Y       MRKT/S       ZON       /PRODUCT/MONTH,other,EST       AKT          AMOUNT          788.43,55.5,7,MRKT/S:70N          3RO-WACO/TEMPLE,267.5,4,55.5,267.5
474.0,206.0,568.0,238.0,MRKT/S:70N          3RO-WACO/TEMPLE,other,EST       AMT          CHANGE,45.5,8,,0.0,-1,45.5,0.0
166.0,268.0,237.0,298.0,PRODUCT          10-NARLB0R0,positions,,0.0,-1,PERIOD          FES       1996,90.5,6,0.0,90.5
265.0,268.0,319.0,297.0,PERIOD          FES       1996,positions,,0.0,-1,EST       AKT          AMOUNT          788.43,87.5,7,0.0,87.5
353.0,258.0,406.0,297.0,EST       AKT          AMOUNT          788.43,positions,,0.0,-1,EST       AMT          CHANGE,83.5,8,0.0,83.5
439.0,258.0,487.0,277.0,EST       AMT          CHANGE,positions,,0.0,-1,EST       AMT          LESS       C/D          788.43,87.0,9,0.0,87.0
521.0,257.0,579.0,297.0,EST       AMT          LESS       C/D          788.43,positions,,0.0,-1,,0.0,-1,0.0,0.0
47.0,913.0,155.0,923.0,(OHM       M01A       RCV       04-14-A3,other,,0.0,-1,,0.0,-1,0.0,0.0
645.0,758.0,661.0,845.0,2084022347,other,,0.0,-1,,0.0,-1,0.0,0.0
