xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
166.0,937.0,575.0,948.0,GENETICS       AND       IN       VITRO       TOXICOLOGY       DEPARTMENT       (301)       230-0001,other,,0.0,-1,,0.0,-1,0.0,0.0
572.0,100.0,690.0,114.0,INUOICE,other,"PLEASE       SEND       PAYMENT       TOi       INVOICE       NO.I       716S27          HAZLETON       LABORATORIES       AMERICA,       INC.          PO       BOX       2S065          RICHMOND.       VA       23260       USA",73.0,3,,0.0,-1,73.0,0.0
82.0,75.0,380.0,125.0,HAZLETON          LABORATORIES       AMERICA.       r^C          as*       •>kc~di*0>.       L»*.r       *u<’»       «oo       *c>.S'-.cs»o«.       m*o»ia.*d       toa»a,supplier,"PLEASE       SEND       PAYMENT       TOi       INVOICE       NO.I       716S27          HAZLETON       LABORATORIES       AMERICA,       INC.          PO       BOX       2S065          RICHMOND.       VA       23260       USA",80.0,3,INUOICE,400.0,1,-1.0,400.0
83.0,144.0,691.0,216.0,"PLEASE       SEND       PAYMENT       TOi       INVOICE       NO.I       716S27          HAZLETON       LABORATORIES       AMERICA,       INC.          PO       BOX       2S065          RICHMOND.       VA       23260       USA",supplier,USE       THIS       NUMBER          FOR       CHECK       REMITTANCE          AND       CORRESPONDENCE,12.5,5,,0.0,-1,12.5,0.0
86.0,229.0,692.0,332.0,"BILLED       TOi       DATEi       09-28-87          DR.       J.       D.       HECK          LORILLARD       RESEARCH       CENTER          420       ENGLISH       STREET          P.O.       BOX       21688          GREENSBORO,       NC       27420",other,SPONSOR       REFERENCEi          DATE       OF       AUTHORIZATION!          IDENTIFICATION!,114.5,6,,0.0,-1,114.5,0.0
517.0,172.0,693.0,213.0,USE       THIS       NUMBER          FOR       CHECK       REMITTANCE          AND       CORRESPONDENCE,other,"BILLED       TOi       DATEi       09-28-87          DR.       J.       D.       HECK          LORILLARD       RESEARCH       CENTER          420       ENGLISH       STREET          P.O.       BOX       21688          GREENSBORO,       NC       27420",88.0,4,,0.0,-1,88.0,0.0
83.0,374.0,305.0,416.0,SPONSOR       REFERENCEi          DATE       OF       AUTHORIZATION!          IDENTIFICATION!,other,HLA       REFERENCE!          PROJECT       AUTHORIZATION       NO.i       1082          COST       CENTER!       6130          PROJECT       NUMBER!       20991          SERVICES       RENDERED!          UNSCHEDULED       DNA       SYNTHESIS       IN       RAT       LIVER       PRIMARY       CELL       CULTURES          MODIFIED       FOR       SPONSOR,99.0,8,04-28-87          PURCHASlHDRDER       NO.       117       A,230.5,7,-1.0,230.5
316.0,387.0,533.0,415.0,04-28-87          PURCHASlHDRDER       NO.       117       A,other,HLA       REFERENCE!          PROJECT       AUTHORIZATION       NO.i       1082          COST       CENTER!       6130          PROJECT       NUMBER!       20991          SERVICES       RENDERED!          UNSCHEDULED       DNA       SYNTHESIS       IN       RAT       LIVER       PRIMARY       CELL       CULTURES          MODIFIED       FOR       SPONSOR,93.0,8,,0.0,-1,93.0,0.0
84.0,430.0,638.0,558.0,HLA       REFERENCE!          PROJECT       AUTHORIZATION       NO.i       1082          COST       CENTER!       6130          PROJECT       NUMBER!       20991          SERVICES       RENDERED!          UNSCHEDULED       DNA       SYNTHESIS       IN       RAT       LIVER       PRIMARY       CELL       CULTURES          MODIFIED       FOR       SPONSOR,other,DRAFT       REPORT          MAILED       VALUE,105.5,11,,0.0,-1,105.5,0.0
84.0,603.0,179.0,616.0,ASSAY/PROT,positions,9881       0       447       B6S          9882       0       447       B75          9883       0       447       B131,70.5,12,TEST       MATERIAL,134.0,10,70.5,134.0
205.0,602.0,326.0,614.0,TEST       MATERIAL,positions,9881       0       447       B6S          9882       0       447       B75          9883       0       447       B131,72.0,12,DRAFT       REPORT          MAILED       VALUE,338.5,11,-1.0,338.5
517.0,586.0,691.0,613.0,DRAFT       REPORT          MAILED       VALUE,positions,5.400          5.400          5.400,77.0,14,,0.0,-1,77.0,0.0
86.0,645.0,247.0,715.0,9881       0       447       B6S          9882       0       447       B75          9883       0       447       B131,positions,GENETICS       AND       IN       VITRO       TOXICOLOGY       DEPARTMENT       (301)       230-0001,262.5,0,09-03-87          09-09-87          09-02-87,408.0,13,262.5,408.0
536.0,642.0,613.0,712.0,09-03-87          09-09-87          09-02-87,positions,GENETICS       AND       IN       VITRO       TOXICOLOGY       DEPARTMENT       (301)       230-0001,265.5,0,5.400          5.400          5.400,99.5,14,-1.0,99.5
649.0,642.0,699.0,711.0,5.400          5.400          5.400,positions,,0.0,-1,,0.0,-1,0.0,0.0
