xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
250.0,95.0,557.0,127.0,LANDOR       ASSOCIATES          D*s>grMfi       *       nrO       consultants       fcx       marketing       antf       COOYTH       matrons,supplier,INVOICE,47.0,1,,0.0,-1,47.0,0.0
18.0,138.0,790.0,178.0,INVOICE,other,12309,38.0,3,,0.0,-1,38.0,0.0
18.0,177.0,110.0,217.0,Invoice       No.,invoice_info,23       DECEMBER       1986,38.0,5,12309,171.0,3,38.0,171.0
110.0,176.0,360.0,216.0,12309,invoice_info,Invoice       No.,1.0,2,INVOICE,169.0,1,1.0,169.0
18.0,216.0,110.0,256.0,Date,invoice_info,018441,38.0,7,23       DECEMBER       1986,171.0,5,38.0,171.0
110.0,215.0,360.0,255.0,23       DECEMBER       1986,invoice_info,Date,1.0,4,,0.0,-1,1.0,0.0
18.0,255.0,110.0,295.0,Project       No.,invoice_info,To,94.0,8,018441,171.0,7,-1.0,171.0
110.0,254.0,360.0,294.0,018441,invoice_info,Project       No.,1.0,6,,0.0,-1,1.0,0.0
19.0,294.0,111.0,444.0,To,receiver,,0.0,-1,"PHII       IP       MORRIS       INCORP.          120       PARK       AVENUE          NEW       YORK,       N.Y.          ATTNJMR.FRED       DELLA       CROSSE",171.0,9,0.0,171.0
111.0,293.0,361.0,443.0,"PHII       IP       MORRIS       INCORP.          120       PARK       AVENUE          NEW       YORK,       N.Y.          ATTNJMR.FRED       DELLA       CROSSE",receiver,To,1.0,8,10017,339.5,10,1.0,339.5
360.0,291.0,791.0,442.0,10017,receiver,"PHII       IP       MORRIS       INCORP.          120       PARK       AVENUE          NEW       YORK,       N.Y.          ATTNJMR.FRED       DELLA       CROSSE",1.5,9,,0.0,-1,1.5,0.0
117.0,453.0,745.0,562.0,"for       professional       services       rendered       in       connection       with          DESIGN       DEVELOPMENT       FORI          4160       VIRGINIA       SLIMS       100'S       FILTER/MENTHOL       SOFT       PACK       CARTON       DE          SIGN,       PHASE       A       BUDGETl       1-3,500       TOR-       207.       0/C       PRESENTATION          PROFESSIONAL       SERVICES       FEES       1-3,185.00",positions,"N)          o          *          note:       ADDITIONAL       OUT-OF-POCKET       EXPFN8ES       TO       DE       BILLED       £          UPON       RECEIPT       OF       SUPPLIER       INVOICES       J          o          TOTAL       AMOUNT       THIS       INVOICE       $3,185.00       2",364.0,12,,0.0,-1,364.0,0.0
118.0,824.0,779.0,919.0,"N)          o          *          note:       ADDITIONAL       OUT-OF-POCKET       EXPFN8ES       TO       DE       BILLED       £          UPON       RECEIPT       OF       SUPPLIER       INVOICES       J          o          TOTAL       AMOUNT       THIS       INVOICE       $3,185.00       2",other,,0.0,-1,,0.0,-1,0.0,0.0
