xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
116.0,183.0,143.0,193.0,CUCMT,receiver,R.J.       Reynolds       Tobacco       Company          TO,48.5,2,SU6J5CI,282.0,1,48.5,282.0
395.0,182.0,428.0,191.0,SU6J5CI,other,VAT          I          DATE,50.0,3,,0.0,-1,50.0,0.0
118.0,220.0,332.0,253.0,R.J.       Reynolds       Tobacco       Company          TO,receiver,"Mr.       John       Goss          Senior       Brand       Manager          R.J.       Reynolds       Tobacco       Company          401       North       Main       Street          Winston-Salem,       N.C.       27102",68.5,4,VAT          I          DATE,182.0,3,68.5,182.0
395.0,221.0,419.0,252.0,VAT          I          DATE,other,"June       16,       1983",37.5,6,,0.0,-1,37.5,0.0
116.0,267.0,332.0,343.0,"Mr.       John       Goss          Senior       Brand       Manager          R.J.       Reynolds       Tobacco       Company          401       North       Main       Street          Winston-Salem,       N.C.       27102",receiver,vi       mi       PHASIC       TC       SUMUI          PROJECT       NUMBER       SOESCAiHiON,105.0,5,"June       16,       1983",219.5,6,105.0,219.5
117.0,393.0,242.0,427.0,vi       mi       PHASIC       TC       SUMUI          PROJECT       NUMBER       SOESCAiHiON,positions,14-2899       VAT       -       Design       Adjustments       and       Additional       20's       Mock-Ups          for       Focus       Group       Research       (Requested       6/7/83),46.5,9,,0.0,-1,46.5,0.0
396.0,267.0,491.0,281.0,"June       16,       1983",invoice_info,a          L—-iTfllard       Upchurch          Robert       McGee          Steve       Davis          Alvin       H.       Schechter,62.0,7,,0.0,-1,62.0,0.0
371.0,293.0,528.0,379.0,a          L—-iTfllard       Upchurch          Robert       McGee          Steve       Davis          Alvin       H.       Schechter,receiver,14-2899       VAT       -       Design       Adjustments       and       Additional       20's       Mock-Ups          for       Focus       Group       Research       (Requested       6/7/83),120.5,9,Ronald       Wong          Genie       King          SG       Accounting          Diana       Lardeo,153.0,8,-1.0,153.0
555.0,321.0,650.0,378.0,Ronald       Wong          Genie       King          SG       Accounting          Diana       Lardeo,receiver,14-2899       VAT       -       Design       Adjustments       and       Additional       20's       Mock-Ups          for       Focus       Group       Research       (Requested       6/7/83),107.0,9,,0.0,-1,-1.0,0.0
122.0,441.0,578.0,472.0,14-2899       VAT       -       Design       Adjustments       and       Additional       20's       Mock-Ups          for       Focus       Group       Research       (Requested       6/7/83),positions,•       3       New       Mock-Ups       enclosed       plus       3       original          refined       94hhd       designs          VAT       94mm       Tipping       Design       Exploratory,62.0,10,,0.0,-1,62.0,0.0
194.0,488.0,506.0,549.0,•       3       New       Mock-Ups       enclosed       plus       3       original          refined       94hhd       designs          VAT       94mm       Tipping       Design       Exploratory,positions,NOTE:       THIS       IS       PART       OF       PROJECT       yAT.          PURCHASE       ORDER       AND       ACCOUNT       CODE       HAVE       NOT       BEEN       ISSUED.          **,102.0,11,,0.0,-1,102.0,0.0
123.0,598.0,557.0,643.0,NOTE:       THIS       IS       PART       OF       PROJECT       yAT.          PURCHASE       ORDER       AND       ACCOUNT       CODE       HAVE       NOT       BEEN       ISSUED.          **,other,REIERENCE       CONFIRMATION       DATED,192.0,12,,0.0,-1,192.0,0.0
399.0,807.0,523.0,818.0,REIERENCE       CONFIRMATION       DATED,other,"June       14,       1983          BY       REVIEWED",37.0,14,,0.0,-1,37.0,0.0
122.0,838.0,232.0,852.0,Federal       Express,other,♦          TRANSMITTAL,113.0,15,"June       14,       1983          BY       REVIEWED",353.5,14,113.0,353.5
398.0,836.0,663.0,863.0,"June       14,       1983          BY       REVIEWED",other,LORI       BERNSTEIN          THE       SCHECHTER       GROUP       INC       21?       EAST       49TM       STREET       CABLE       LOGOTYPE       HEWYOR*          HEWYOR*N*1001?       TIlEX       23B126LOGOUR          2*2       752       4400,80.0,16,,0.0,-1,80.0,0.0
117.0,932.0,283.0,984.0,♦          TRANSMITTAL,other,,0.0,-1,LORI       BERNSTEIN          THE       SCHECHTER       GROUP       INC       21?       EAST       49TM       STREET       CABLE       LOGOTYPE       HEWYOR*          HEWYOR*N*1001?       TIlEX       23B126LOGOUR          2*2       752       4400,367.0,16,0.0,367.0
398.0,877.0,736.0,982.0,LORI       BERNSTEIN          THE       SCHECHTER       GROUP       INC       21?       EAST       49TM       STREET       CABLE       LOGOTYPE       HEWYOR*          HEWYOR*N*1001?       TIlEX       23B126LOGOUR          2*2       752       4400,other,,0.0,-1,,0.0,-1,0.0,0.0
695.0,665.0,706.0,754.0,51480       2406,other,LORI       BERNSTEIN          THE       SCHECHTER       GROUP       INC       21?       EAST       49TM       STREET       CABLE       LOGOTYPE       HEWYOR*          HEWYOR*N*1001?       TIlEX       23B126LOGOUR          2*2       752       4400,220.0,16,,0.0,-1,-1.0,0.0
