xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
77.0,155.0,198.0,176.0,INVOICE       DATE       SEP32/99          DUE       DATS       SEP22/99,invoice_info,LRL       LORILLASD       TOBACCO       COMPANY       INC.          YSP?       YOUTH       SMOKING       PREVENTION       PROG.          P6093       Miscellaneous       ExpenBea       99          1999,42.5,4,INVOICE       PR09-002998          PAGB       1,430.0,2,42.5,430.0
236.0,94.0,514.0,144.0,"Bozell       Worldwide,       Inc.          40       NEST       23PD       STREET          NBX       YORK.       NY       10010-5201",supplier,INVOICE       PR09-002998          PAGB       1,45.5,2,,0.0,-1,45.5,0.0
513.0,155.0,622.0,174.0,INVOICE       PR09-002998          PAGB       1,invoice_info,"LORILLARD       TOBACCO       COMPANY       INC.          YOUTH       SMOKING       PREVENTION       PRGM.          714       GREEN       VALLEY       RD,       BOX       10529          GREENSBORO       NC       27404          ATTN:       VICTOR       LINDSLEY",48.0,5,,0.0,-1,48.0,0.0
76.0,189.0,130.0,229.0,CLIENT          PRODUCT          JOB       HUM          FISCAL       YR,receiver,"This       la       a       Progress       Bill       Invoice       A*it          Non-Comio3io.-u»blc       Charges       1.58S.80          Conmiaaionable       Chargee       0.00          Agency       Cowsission       0.00          Invoice       Araount       1,585.80",99.0,6,LRL       LORILLASD       TOBACCO       COMPANY       INC.          YSP?       YOUTH       SMOKING       PREVENTION       PROG.          P6093       Miscellaneous       ExpenBea       99          1999,151.5,4,-1.0,151.5
151.0,188.0,358.0,228.0,LRL       LORILLASD       TOBACCO       COMPANY       INC.          YSP?       YOUTH       SMOKING       PREVENTION       PROG.          P6093       Miscellaneous       ExpenBea       99          1999,receiver,"This       la       a       Progress       Bill       Invoice       A*it          Non-Comio3io.-u»blc       Charges       1.58S.80          Conmiaaionable       Chargee       0.00          Agency       Cowsission       0.00          Invoice       Araount       1,585.80",100.0,6,"LORILLARD       TOBACCO       COMPANY       INC.          YOUTH       SMOKING       PREVENTION       PRGM.          714       GREEN       VALLEY       RD,       BOX       10529          GREENSBORO       NC       27404          ATTN:       VICTOR       LINDSLEY",281.0,5,-1.0,281.0
449.0,187.0,622.0,238.0,"LORILLARD       TOBACCO       COMPANY       INC.          YOUTH       SMOKING       PREVENTION       PRGM.          714       GREEN       VALLEY       RD,       BOX       10529          GREENSBORO       NC       27404          ATTN:       VICTOR       LINDSLEY",receiver,"This       la       a       Progress       Bill       Invoice       A*it          Non-Comio3io.-u»blc       Charges       1.58S.80          Conmiaaionable       Chargee       0.00          Agency       Cowsission       0.00          Invoice       Araount       1,585.80",95.5,6,,0.0,-1,95.5,0.0
75.0,260.0,621.0,356.0,"This       la       a       Progress       Bill       Invoice       A*it          Non-Comio3io.-u»blc       Charges       1.58S.80          Conmiaaionable       Chargee       0.00          Agency       Cowsission       0.00          Invoice       Araount       1,585.80",positions,"PLEASE       PAY       THIS       AMOUNT       1,585.80",64.5,7,,0.0,-1,64.5,0.0
266.0,368.0,445.0,377.0,"PLEASE       PAY       THIS       AMOUNT       1,585.80",total,"c       MU       iln/v          Remit       Toi          BOZELL       MORUJWIDE,       INC.          P.0.       BOX       198261          ATLANTA,       GA       30384-8261",199.0,8,,0.0,-1,199.0,0.0
442.0,531.0,644.0,612.0,"c       MU       iln/v          Remit       Toi          BOZELL       MORUJWIDE,       INC.          P.0.       BOX       198261          ATLANTA,       GA       30384-8261",other,,0.0,-1,,0.0,-1,0.0,0.0
72.0,571.0,177.0,583.0,Previously       3illed,other,PR05-001125       MAY24/99       555.00          PR07-002032       JUL19/99       314.43,15.5,11,869.43,106.0,10,15.5,106.0
210.0,572.0,251.0,580.0,869.43,other,PR05-001125       MAY24/99       555.00          PR07-002032       JUL19/99       314.43,16.5,11,"c       MU       iln/v          Remit       Toi          BOZELL       MORUJWIDE,       INC.          P.0.       BOX       198261          ATLANTA,       GA       30384-8261",312.5,8,-1.0,312.5
72.0,582.0,251.0,603.0,PR05-001125       MAY24/99       555.00          PR07-002032       JUL19/99       314.43,other,,0.0,-1,"c       MU       iln/v          Remit       Toi          BOZELL       MORUJWIDE,       INC.          P.0.       BOX       198261          ATLANTA,       GA       30384-8261",381.5,8,0.0,-1.0
341.0,941.0,407.0,953.0,ORIGINAL,other,,0.0,-1,,0.0,-1,0.0,0.0
659.0,810.0,681.0,911.0,86087420,other,,0.0,-1,,0.0,-1,0.0,0.0
