xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
20.0,68.0,46.0,76.0,#       t,supplier,,0.0,-1,Country       Iaih,162.0,2,0.0,162.0
149.0,971.0,642.0,986.0,COUNTRY       FAIR       INC       •       FAST       30»h       STREET       •       ERIE.       PENNSYLVANIA       16610       •       PHONE       (8141       8»1111,other,,0.0,-1,,0.0,-1,0.0,0.0
74.0,46.0,316.0,109.0,Country       Iaih,supplier,PROMOTIONAL       BILLING,126.0,4,,0.0,-1,126.0,0.0
519.0,149.0,731.0,165.0,"DATE:       October       17,       1994",invoice_info,"Country       Fair       September       Promotion          Buy       2       Packs       Winston       Receive       a       Free       2-Liter       Pepsi          16,800       2-liter       Pepsi       at       cost       =       $21,840.00          Redeem-A-Label       Stickers       =       $       583.00          Packing       of       2-Pack       Sleeves       «=       $       1,568.00          September       1994          N/A       8          $23,991.00",382.0,7,,0.0,-1,382.0,0.0
299.0,197.0,475.0,210.0,PROMOTIONAL       BILLING,other,"TO:       R.J.       Reynolds       Tobacco       Co.          12323       Plaza       Drive          Parma,       OH       44130",72.0,5,,0.0,-1,72.0,0.0
69.0,243.0,345.0,308.0,"TO:       R.J.       Reynolds       Tobacco       Co.          12323       Plaza       Drive          Parma,       OH       44130",receiver,ATT:       Lori       MacWilliams          -       ■■       ■       i       ■       ■       ■       ■       ■       ■       ■       —,84.0,6,,0.0,-1,84.0,0.0
69.0,350.0,263.0,369.0,ATT:       Lori       MacWilliams          -       ■■       ■       i       ■       ■       ■       ■       ■       ■       ■       —,positions,Promo       for,58.5,11,,0.0,-1,58.5,0.0
291.0,407.0,734.0,671.0,"Country       Fair       September       Promotion          Buy       2       Packs       Winston       Receive       a       Free       2-Liter       Pepsi          16,800       2-liter       Pepsi       at       cost       =       $21,840.00          Redeem-A-Label       Stickers       =       $       583.00          Packing       of       2-Pack       Sleeves       «=       $       1,568.00          September       1994          N/A       8          $23,991.00",positions,"Sincerely,          COUNTRY       FAIR,       INC",201.5,9,,0.0,-1,201.5,0.0
74.0,864.0,552.0,882.0,NOTE:       PLEASE       RETURN       THIS       COPY       WITH       YOUR       REMITTANCE.,other,COUNTRY       FAIR       INC       •       FAST       30»h       STREET       •       ERIE.       PENNSYLVANIA       16610       •       PHONE       (8141       8»1111,105.5,1,51485       8736,421.5,13,105.5,421.5
520.0,724.0,681.0,757.0,"Sincerely,          COUNTRY       FAIR,       INC",other,James       M.       Kupniewski          Sales       Manager,77.0,10,,0.0,-1,77.0,0.0
521.0,801.0,703.0,834.0,James       M.       Kupniewski          Sales       Manager,other,NOTE:       PLEASE       RETURN       THIS       COPY       WITH       YOUR       REMITTANCE.,55.5,8,,0.0,-1,55.5,0.0
107.0,411.0,191.0,425.0,Promo       for,positions,Promo       date/s          No.       of       cases          TOTAL       INVOICES,205.0,12,"Country       Fair       September       Promotion          Buy       2       Packs       Winston       Receive       a       Free       2-Liter       Pepsi          16,800       2-liter       Pepsi       at       cost       =       $21,840.00          Redeem-A-Label       Stickers       =       $       583.00          Packing       of       2-Pack       Sleeves       «=       $       1,568.00          September       1994          N/A       8          $23,991.00",363.5,7,205.0,-1.0
108.0,577.0,239.0,669.0,Promo       date/s          No.       of       cases          TOTAL       INVOICES,positions,NOTE:       PLEASE       RETURN       THIS       COPY       WITH       YOUR       REMITTANCE.,250.0,8,"Country       Fair       September       Promotion          Buy       2       Packs       Winston       Receive       a       Free       2-Liter       Pepsi          16,800       2-liter       Pepsi       at       cost       =       $21,840.00          Redeem-A-Label       Stickers       =       $       583.00          Packing       of       2-Pack       Sleeves       «=       $       1,568.00          September       1994          N/A       8          $23,991.00",339.0,7,-1.0,339.0
728.0,867.0,741.0,958.0,51485       8736,other,,0.0,-1,,0.0,-1,0.0,0.0
