xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
544.0,308.0,629.0,359.0,P.O.       BOX       419*69          KANSAS       CITY          MISSOURI       6414       I          (8)6)       921-8COO,supplier,07615,137.5,3,,0.0,-1,137.5,0.0
189.0,440.0,325.0,496.0,"Ms.       Claire       Carcich          Phillip       Morris          120       Park       Avenue          New       YOrk,       NY       10017",receiver,1989       Scorecard       Advertising          Half       Page/Back       Cover       -       Color,139.0,7,INVOICE       NO.,292.5,2,139.0,292.5
519.0,468.0,580.0,480.0,INVOICE       NO.,invoice_info,AMOUNT       REMITTED       S,32.0,4,07615,75.5,3,32.0,75.5
594.0,461.0,656.0,481.0,07615,invoice_info,AMOUNT       REMITTED       S,35.0,4,2070425084,68.0,16,-1.0,68.0
501.0,500.0,602.0,512.0,AMOUNT       REMITTED       S,invoice_info,PAY       VfiST.       W          AMOUNT       SHOYN,259.5,11,,0.0,-1,259.5,0.0
37.0,549.0,56.0,584.0,I,positions,5/3/89,37.0,6,,0.0,-1,37.0,0.0
54.0,596.0,103.0,611.0,5/3/89,positions,KANSAS       CITY       ROYALS       BASEBALL       CORP.,199.5,12,1989       Scorecard       Advertising          Half       Page/Back       Cover       -       Color,161.0,7,199.5,161.0
139.0,590.0,340.0,624.0,1989       Scorecard       Advertising          Half       Page/Back       Cover       -       Color,positions,"This       Invoice       Replaces       Invoice       #7587          Dated       April       25,       1989",84.5,8,,0.0,-1,84.5,0.0
155.0,675.0,404.0,708.0,"This       Invoice       Replaces       Invoice       #7587          Dated       April       25,       1989",positions,INVOICE       NO,82.5,9,,0.0,-1,-1.0,0.0
397.0,768.0,464.0,780.0,INVOICE       NO,invoice_info,"P.O.       BOX       419969          KANSAS       CITY,       MO.       64141",24.0,13,.       07615,72.0,10,24.0,72.0
462.0,756.0,543.0,779.0,.       07615,invoice_info,INVOICE       NO,6.5,9,PAY       VfiST.       W          AMOUNT       SHOYN,90.0,11,6.5,90.0
553.0,755.0,632.0,776.0,PAY       VfiST.       W          AMOUNT       SHOYN,total,PHONE          (816)       921-8000,29.0,14,,0.0,-1,29.0,0.0
42.0,794.0,286.0,812.0,KANSAS       CITY       ROYALS       BASEBALL       CORP.,supplier,,0.0,-1,"P.O.       BOX       419969          KANSAS       CITY,       MO.       64141",353.5,13,0.0,353.5
453.0,784.0,582.0,812.0,"P.O.       BOX       419969          KANSAS       CITY,       MO.       64141",supplier,,0.0,-1,PHONE          (816)       921-8000,147.5,14,0.0,147.5
628.0,781.0,702.0,808.0,PHONE          (816)       921-8000,supplier,,0.0,-1,,0.0,-1,0.0,0.0
340.0,816.0,395.0,828.0,ORIGINAL,other,,0.0,-1,,0.0,-1,0.0,0.0
685.0,387.0,701.0,478.0,2070425084,other,PHONE          (816)       921-8000,362.0,14,,0.0,-1,-1.0,0.0
