xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
305.0,203.0,524.0,218.0,"1099       Winterson       Road,       Suite       280",receiver,"Linthicum,       MD       21090",27.5,1,,0.0,-1,27.5,0.0
304.0,231.0,454.0,245.0,"Linthicum,       MD       21090",receiver,FOR:       Check       to       the       CIAR       in,41.0,3,,0.0,-1,41.0,0.0
448.0,143.0,563.0,161.0,LORILLARD,supplier,"1099       Winterson       Road,       Suite       280",58.5,0,,0.0,-1,58.5,0.0
196.0,264.0,464.0,294.0,FOR:       Check       to       the       CIAR       in,positions,-       payment       of       Lorillard's,28.0,6,"$       35,531",176.5,4,28.0,176.5
464.0,264.0,549.0,294.0,"$       35,531",positions,-       payment       of       Lorillard's,28.0,6,42,62.5,5,28.0,62.5
549.0,264.0,589.0,294.0,42,positions,-       —,133.5,9,,0.0,-1,133.5,0.0
196.0,294.0,464.0,320.0,-       payment       of       Lorillard's,positions,June       assessment.,26.5,7,,0.0,-1,26.5,0.0
196.0,320.0,464.0,347.0,June       assessment.,positions,APPROVED:       (ftfaM',52.5,8,,0.0,-1,52.5,0.0
196.0,373.0,464.0,399.0,APPROVED:       (ftfaM',positions,CHARGE       TO:       Community       Relations       -       Greensboro,53.0,10,,0.0,-1,-1.0,0.0
589.0,399.0,646.0,426.0,-       —,positions,CHARGE       TO:       Community       Relations       -       Greensboro,26.5,10,,0.0,-1,26.5,0.0
196.0,426.0,686.0,452.0,CHARGE       TO:       Community       Relations       -       Greensboro,positions,1       1       1       1       1,28.5,11,,0.0,-1,28.5,0.0
196.0,452.0,686.0,483.0,1       1       1       1       1,positions,,0.0,-1,,0.0,-1,0.0,0.0
