xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
23.0,62.0,73.0,75.0,REL'IT       TO,other,AlSiMag*          Torhniral       P.Aramir«%       I       nr*—',49.0,1,"""oAtr",507.5,3,49.0,507.5
28.0,91.0,193.0,144.0,AlSiMag*          Torhniral       P.Aramir«%       I       nr*—',supplier,"Technical       Ceramics,       lnc~       CHARLOTTE,       NC       28265-12C^       h       o       P       aY       uftnnw.'ic          Ship       Term       PPD          jl       1       LffldJJX3",34.0,9,P.O.       Box       651205,128.5,2,34.0,128.5
194.0,106.0,284.0,122.0,P.O.       Box       651205,supplier,"Technical       Ceramics,       lnc~       CHARLOTTE,       NC       28265-12C^       h       o       P       aY       uftnnw.'ic          Ship       Term       PPD          jl       1       LffldJJX3",37.5,9,INVOICE          Sales       urde,180.5,5,-1.0,180.5
541.0,62.0,570.0,74.0,"""oAtr",invoice_info,04/07/9?          02/24/95,26.5,7,NUMBER,85.0,4,26.5,85.0
619.0,65.0,662.0,74.0,NUMBER,invoice_info,44304          225:?,25.5,8,,0.0,-1,25.5,0.0
376.0,81.0,463.0,108.0,INVOICE          Sales       urde,invoice_info,"Technical       Ceramics,       lnc~       CHARLOTTE,       NC       28265-12C^       h       o       P       aY       uftnnw.'ic          Ship       Term       PPD          jl       1       LffldJJX3",57.0,9,*,55.5,6,-1.0,55.5
462.0,76.0,488.0,108.0,*,invoice_info,INVOICE          Sales       urde,2.5,5,04/07/9?          02/24/95,73.5,7,2.5,73.5
512.0,81.0,585.0,108.0,04/07/9?          02/24/95,invoice_info,"Technical       Ceramics,       lnc~       CHARLOTTE,       NC       28265-12C^       h       o       P       aY       uftnnw.'ic          Ship       Term       PPD          jl       1       LffldJJX3",57.0,9,44304          225:?,97.0,8,-1.0,97.0
621.0,82.0,670.0,108.0,44304          225:?,invoice_info,Ship       To:          PHILIP       MORRIS       U.S.A.          30       i       HILL       CARTER       PKWY          ASHLAND       UA          ATTN:       WILLIE       HuUCH       23005,119.0,11,,0.0,-1,119.0,0.0
28.0,124.0,517.0,179.0,"Technical       Ceramics,       lnc~       CHARLOTTE,       NC       28265-12C^       h       o       P       aY       uftnnw.'ic          Ship       Term       PPD          jl       1       LffldJJX3",other,"LL          Bill       To:          7930       PHILIP       MORRIS       U.S.A.       RI          TIM       BEANE.       DIR.       NEW       BUSINESS          BUSINESS       DEVELOPMENT          120       PARK       AVENUE          -       NEW       YORK,       NY       10017",62.5,10,,0.0,-1,62.5,0.0
