xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
154.0,127.0,590.0,192.0,"NEW       YORK       UNIVERSITY       SCHOOL       OF       MEDICINE          545       First       Avenue          New       York,       N.       Y.       10016          Restricted       Funds       SCI",supplier,"January       21,2002          2          63-1-4955          15B2600       49551",101.5,2,,0.0,-1,101.5,0.0
492.0,236.0,565.0,289.0,Date:          Invoice       No.:          A/C       No.       CUPS:          A/C       No.       FAME,invoice_info,Environmental       Tobacco       Smoke-Associated          Cadmium       and       Enhanced       Childhood       Lung          Infections,187.5,5,"January       21,2002          2          63-1-4955          15B2600       49551",101.5,2,187.5,101.5
581.0,233.0,679.0,289.0,"January       21,2002          2          63-1-4955          15B2600       49551",invoice_info,"$82,564.65       j",375.5,12,,0.0,-1,375.5,0.0
30.0,306.0,170.0,391.0,">       Philip       Morris,       USA          $15       Maury       Street          »       Richmond,       VA       23224          Attn:       Research       Center          >       Tapas       Sengupta,          Project       Manager",receiver,Project       Title:,101.5,4,,0.0,-1,101.5,0.0
34.0,402.0,191.0,498.0,Project       Title:,positions,Principal       Investigator:,66.5,6,Environmental       Tobacco       Smoke-Associated          Cadmium       and       Enhanced       Childhood       Lung          Infections,269.0,5,66.5,269.0
191.0,402.0,572.0,498.0,Environmental       Tobacco       Smoke-Associated          Cadmium       and       Enhanced       Childhood       Lung          Infections,positions,Principal       Investigator:,66.5,6,,0.0,-1,66.5,0.0
34.0,498.0,191.0,535.0,Principal       Investigator:,positions,Invoice       Period:          Contract       Number:,52.0,8,"Dr.       ZELIKOFF,       J",269.0,7,52.0,269.0
191.0,498.0,572.0,535.0,"Dr.       ZELIKOFF,       J",positions,Invoice       Period:          Contract       Number:,52.0,8,,0.0,-1,52.0,0.0
34.0,535.0,191.0,602.0,Invoice       Period:          Contract       Number:,positions,A,68.0,10,"October       1,2001       TO       December       31,2001",269.0,9,68.0,269.0
191.0,535.0,572.0,602.0,"October       1,2001       TO       December       31,2001",positions,A,68.0,10,,0.0,-1,68.0,0.0
34.0,602.0,191.0,671.0,A,positions,Anthony       Marsicark/Assistant       Controller       Restricted       Funds       /       '       Date,56.5,13,2nd       Quarterly       Payment       request       as       per       Article       3       of       Contract          //>>       /.o,269.0,11,56.5,269.0
191.0,602.0,572.0,671.0,2nd       Quarterly       Payment       request       as       per       Article       3       of       Contract          //>>       /.o,positions,Anthony       Marsicark/Assistant       Controller       Restricted       Funds       /       '       Date,56.5,13,"$82,564.65       j",252.0,12,56.5,252.0
572.0,602.0,695.0,671.0,"$82,564.65       j",positions,Anthony       Marsicark/Assistant       Controller       Restricted       Funds       /       '       Date,56.5,13,,0.0,-1,56.5,0.0
34.0,671.0,572.0,715.0,Anthony       Marsicark/Assistant       Controller       Restricted       Funds       /       '       Date,positions,EoctfartLTa:,84.0,14,,0.0,-1,84.0,0.0
46.0,771.0,107.0,783.0,EoctfartLTa:,other,Enclosed:,27.0,15,'etv       York       Uaitcrtky       School       of       M«Hclne          Rntrlcftil       Kun-l'       SCI          i       Copy       ol*       Invoice,226.5,16,27.0,226.5
46.0,798.0,97.0,810.0,Enclosed:,other,,0.0,-1,'etv       York       Uaitcrtky       School       of       M«Hclne          Rntrlcftil       Kun-l'       SCI          i       Copy       ol*       Invoice,231.5,16,0.0,-1.0
219.0,745.0,387.0,811.0,'etv       York       Uaitcrtky       School       of       M«Hclne          Rntrlcftil       Kun-l'       SCI          i       Copy       ol*       Invoice,other,,0.0,-1,,0.0,-1,0.0,0.0
517.0,933.0,664.0,942.0,«3!49i5Jv«3IDecOi:Oli       2nd       Cfrtaro*#,other,,0.0,-1,,0.0,-1,0.0,0.0
683.0,827.0,699.0,929.0,2085538756,other,,0.0,-1,,0.0,-1,0.0,0.0
