xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
30.0,60.0,206.0,76.0,(/       tobacco       Company,supplier,"P.       0.       BOX       2955          Winston-Salem,       North       Carolina       27102",19.5,1,>a-a»M——————a-———-—*-**          Our       consumers          deserve       the       best.          Let’s       make       it       happen!,407.5,3,19.5,407.5
35.0,76.0,198.0,99.0,"P.       0.       BOX       2955          Winston-Salem,       North       Carolina       27102",supplier,426-78-3172          1201109106          12-31-96,90.0,5,>a-a»M——————a-———-—*-**          Our       consumers          deserve       the       best.          Let’s       make       it       happen!,409.0,3,90.0,-1.0
292.0,11.0,440.0,24.0,EARNINGS       STATEMENT,other,>a-a»M——————a-———-—*-**          Our       consumers          deserve       the       best.          Let’s       make       it       happen!,67.0,3,,0.0,-1,67.0,0.0
385.0,44.0,666.0,125.0,>a-a»M——————a-———-—*-**          Our       consumers          deserve       the       best.          Let’s       make       it       happen!,other,"PERSONAL          004       1       220       1       867          WILBURN       E       AINSWORTH       JR          149       WESTHAVEN       CIRCLE          WINSTON-SALEM,       NC       27104",101.5,6,,0.0,-1,101.5,0.0
13.0,180.0,117.0,208.0,MEMO       NUMBER:          MEMO       DATE:,invoice_info,FREQ       FLYER       BUYBACK,141.0,7,426-78-3172          1201109106          12-31-96,116.0,5,141.0,116.0
126.0,147.0,236.0,208.0,426-78-3172          1201109106          12-31-96,invoice_info,871.BO,156.5,8,"PERSONAL          004       1       220       1       867          WILBURN       E       AINSWORTH       JR          149       WESTHAVEN       CIRCLE          WINSTON-SALEM,       NC       27104",275.0,6,156.5,275.0
354.0,148.0,558.0,224.0,"PERSONAL          004       1       220       1       867          WILBURN       E       AINSWORTH       JR          149       WESTHAVEN       CIRCLE          WINSTON-SALEM,       NC       27104",receiver,FICA       MEO          FEDERAL       TAX       M-00          NC       TAX       N-03          •       TOTAL       TAXES,165.0,17,,0.0,-1,165.0,0.0
3.0,329.0,122.0,341.0,FREQ       FLYER       BUYBACK,positions,'       £ARNlhgI       ;       '       i,275.5,10,871.BO,152.0,8,275.5,152.0
193.0,328.0,236.0,340.0,871.BO,positions,HMip,276.5,11,871.BO,83.5,9,276.5,83.5
276.0,328.0,320.0,339.0,871.BO,positions,OEDUCriONsgj,277.0,13,FICA       MEO          FEDERAL       TAX       M-00          NC       TAX       N-03          •       TOTAL       TAXES,179.5,17,277.0,179.5
58.0,599.0,160.0,622.0,'       £ARNlhgI       ;       '       i,total,871.BO,25.5,14,HMip,85.5,11,25.5,85.5
160.0,599.0,229.0,622.0,HMip,total,871.BO,25.5,14,m,48.0,12,25.5,48.0
229.0,599.0,256.0,622.0,m,total,308.BB-,25.5,15,OEDUCriONsgj,65.0,13,25.5,65.0
256.0,599.0,359.0,622.0,OEDUCriONsgj,total,308.BB-,25.5,15,,0.0,-1,25.5,0.0
58.0,622.0,160.0,650.0,871.BO,total,:JBI       Form       APC7JO       -       Rev.       10/90,17.5,16,308.BB-,99.0,15,17.5,99.0
160.0,622.0,256.0,650.0,308.BB-,total,PAYROLL       DIRECT       DEPOSIT       MEMO,69.5,19,,0.0,-1,-1.0,0.0
0.0,649.0,140.0,658.0,:JBI       Form       APC7JO       -       Rev.       10/90,other,PAYROLL       DIRECT       DEPOSIT       MEMO,52.0,19,871.BO,39.0,14,52.0,39.0
419.0,329.0,536.0,373.0,FICA       MEO          FEDERAL       TAX       M-00          NC       TAX       N-03          •       TOTAL       TAXES,positions,PAYROLL       DIRECT       DEPOSIT       MEMO,354.5,19,12.84          244.02          62.29-          308.95,121.5,18,-1.0,121.5
577.0,328.0,621.0,372.0,12.84          244.02          62.29-          308.95,positions,PAYROLL       DIRECT       DEPOSIT       MEMO,355.5,19,,0.0,-1,-1.0,0.0
133.0,693.0,587.0,718.0,PAYROLL       DIRECT       DEPOSIT       MEMO,other,Your       check       for       the       above       payroll       has       been       deposited       in:          WACHOVIA       BANK       OF       NORTH       CAROLINA,163.0,20,,0.0,-1,163.0,0.0
14.0,844.0,512.0,893.0,Your       check       for       the       above       payroll       has       been       deposited       in:          WACHOVIA       BANK       OF       NORTH       CAROLINA,other,CHECKING       ACCT       NO:       8730260743,48.5,22,UR          M          CO          to          UR          VO          ro,397.5,21,48.5,397.5
653.0,806.0,668.0,897.0,UR          M          CO          to          UR          VO          ro,other,,0.0,-1,,0.0,-1,0.0,0.0
15.0,910.0,260.0,924.0,CHECKING       ACCT       NO:       8730260743,other,,0.0,-1,,0.0,-1,0.0,0.0
