xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
42.0,969.0,661.0,982.0,rn<id«m       mailino*       local       and       rwilonal/       tfieelatlrnd       namn       li«ts/       conv»'nln       comrwrtar       *»rvic«*s       /       adu'i       homo       dislribuik>n       ol       elreulfl'S.       eouron*       and       aamnln*,other,,0.0,-1,,0.0,-1,0.0,0.0
63.0,159.0,650.0,210.0,"MMXTUtMD       ADVERTISING       DISTRIBUTORS,       INC.          777       THIRD       AVENUE,       NEW       YORK,       N.Y.       10017       (212)       752-8011",supplier,n,113.5,3,,0.0,-1,113.5,0.0
56.0,292.0,344.0,306.0,r,other,R.       J.       Reynolds       Tobacco       Company,14.0,4,n,174.0,3,14.0,174.0
344.0,291.0,404.0,305.0,n,other,r,1.0,2,,0.0,-1,1.0,0.0
56.0,305.0,344.0,321.0,R.       J.       Reynolds       Tobacco       Company,receiver,401       North       Main       Street,16.0,6,"DATE       August       23rd,       1976",326.0,5,16.0,326.0
404.0,303.0,648.0,319.0,"DATE       August       23rd,       1976",invoice_info,ORDER       NO.,16.0,7,,0.0,-1,16.0,0.0
56.0,320.0,344.0,338.0,401       North       Main       Street,receiver,"Winston-Salem,       N.       C.       27102          Attn.:       Mr.       Charles       Sharp",31.5,8,ORDER       NO.,326.0,7,31.5,326.0
404.0,318.0,648.0,336.0,ORDER       NO.,invoice_info,JOB       NO.       P-5132          TERMS:       NET       CASH       ON       PRESENTATION,31.5,9,,0.0,-1,31.5,0.0
56.0,337.0,345.0,384.0,"Winston-Salem,       N.       C.       27102          Attn.:       Mr.       Charles       Sharp",receiver,j,28.0,11,JOB       NO.       P-5132          TERMS:       NET       CASH       ON       PRESENTATION,326.0,9,28.0,326.0
404.0,335.0,649.0,382.0,JOB       NO.       P-5132          TERMS:       NET       CASH       ON       PRESENTATION,invoice_info,j,30.0,11,,0.0,-1,-1.0,0.0
57.0,383.0,345.0,396.0,L,receiver,"SALEM       LIGHTS       PROMOTION       -       ST.       LOUIS       MARKET          STARTING       AUGUST       16TH,       1976",50.5,12,j,174.0,11,50.5,174.0
345.0,382.0,405.0,395.0,j,other,L,1.0,10,,0.0,-1,1.0,0.0
180.0,425.0,517.0,455.0,"SALEM       LIGHTS       PROMOTION       -       ST.       LOUIS       MARKET          STARTING       AUGUST       16TH,       1976",other,RATE/M,41.5,16,,0.0,-1,-1.0,0.0
24.0,472.0,132.0,495.0,MARKET,positions,Selective          Distribution          (areas       primarily          trafficked       by          black       adults),56.0,19,CATEGORY,149.5,14,-1.0,149.5
132.0,471.0,323.0,495.0,CATEGORY,positions,MARKET,0.5,13,QUANTITY,155.0,15,0.5,155.0
323.0,470.0,442.0,494.0,QUANTITY,positions,CATEGORY,1.0,14,RATE/M,112.0,16,1.0,112.0
442.0,470.0,547.0,493.0,RATE/M,positions,QUANTITY,0.5,15,TOTAL,167.5,17,0.5,167.5
547.0,469.0,777.0,493.0,TOTAL,positions,RATE/M,0.5,16,,0.0,-1,0.5,0.0
24.0,495.0,132.0,585.0,"St.       Louis,          Missouri",positions,"Start-up       charges       for       market.       Includes       pre-planning,          setting-up       market,       interviewing       and       arranging       for          personnel,       conducting       training       session       for       all       per          sonnel,       including       time       charges       and       transportation          costs       for       personnel       attending       session       plus       transpor          ting       and       maintaining       home       office       supervisors       in          market       to       handle       distribution.",109.0,23,Selective          Distribution          (areas       primarily          trafficked       by          black       adults),149.5,19,109.0,149.5
